Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
27,0.7,0.6,0.2,0.1,0.5,0.95,0.4,0.5,0.65,0.7
28,0.8,0.75,0.25,0.2,0.25,0.8,0.4,0.4,0.4,0.5
29,0.7,0.5,0.05,0.3,0.35,0.7,0.4,0.3,0.55,0.5
30,0.65,0.25,0.35,0.2,0.45,0.7,0.25,0.5,0.4,0.65
31,0.55,0.05,0.6,0.25,0.45,0.85,0.25,0.5,0.45,0.55
32,0.4,0.1,0.4,0.15,0.25,0.75,0.35,0.75,0.35,0.6
33,0.4,0.0,0.35,0.1,0.3,0.85,0.55,0.75,0.35,0.35
34,0.5,0.1,0.65,0.05,0.2,0.75,0.6,0.65,0.2,0.55
35,0.6,0.25,0.85,0.05,0.45,0.75,0.45,0.4,0.2,0.5
36,0.65,0.3,0.75,0.0,0.15,0.35,0.55,0.35,0.2,0.65
37,0.85,0.2,0.7,0.1,0.05,0.35,0.45,0.2,0.2,0.65
38,0.9,0.2,0.55,0.2,0.15,0.35,0.15,0.2,0.25,0.5
39,0.85,0.1,0.55,0.2,0.3,0.3,0.4,0.3,0.55,0.35
40,0.7,0.25,0.6,0.2,0.35,0.3,0.2,0.2,0.45,0.55
41,0.85,0.35,0.35,0.2,0.4,0.3,0.25,0.25,0.5,0.55
42,0.7,0.4,0.3,0.3,0.55,0.45,0.4,0.4,0.55,0.5
43,0.6,0.5,0.3,0.5,0.5,0.35,0.3,0.4,0.65,0.6
44,0.75,0.5,0.15,0.65,0.65,0.25,0.2,0.3,0.6,0.55
45,0.65,0.35,0.15,0.4,0.7,0.35,0.3,0.3,0.55,0.25
46,0.65,0.5,0.15,0.45,0.65,0.3,0.25,0.55,0.35,0.55
47,0.85,0.55,0.35,0.55,0.75,0.3,0.35,0.45,0.4,0.7
48,0.75,0.65,0.4,0.6,0.65,0.35,0.65,0.5,0.4,0.8
49,0.6,0.7,0.4,0.3,0.7,0.65,0.6,0.65,0.5,0.9
50,0.65,0.6,0.15,0.45,0.55,0.4,0.65,0.6,0.5,0.75
51,0.8,0.75,0.35,0.45,0.65,0.65,0.95,0.5,0.75,0.95
52,0.8,0.7,0.3,0.7,0.55,0.5,0.9,0.25,0.55,1.0
53,0.8,0.85,0.15,0.7,0.65,0.65,0.8,0.2,0.35,0.9
54,0.65,0.7,0.3,0.65,0.7,0.5,0.6,0.35,0.5,0.9
55,0.5,0.85,0.4,0.75,0.65,0.55,0.7,0.65,0.4,0.9
56,0.55,0.6,0.75,0.85,0.4,0.35,0.75,0.65,0.55,0.75
57,0.8,0.65,0.8,0.75,0.25,0.3,0.45,0.4,0.55,0.7
58,0.6,0.4,0.7,0.9,0.35,0.2,0.2,0.45,0.55,0.75
59,0.5,0.35,0.6,0.75,0.3,0.1,0.25,0.45,0.65,0.65
60,0.65,0.25,0.8,0.75,0.35,0.1,0.05,0.4,0.7,0.8
61,0.6,0.45,0.75,0.6,0.3,0.1,0.15,0.25,0.55,0.85
62,0.7,0.3,0.8,0.5,0.15,0.15,0.05,0.3,0.55,0.75
63,0.85,0.5,0.55,0.65,0.35,0.45,0.05,0.45,0.75,0.85
64,0.75,0.1,0.25,0.6,0.25,0.25,0.0,0.75,0.6,0.65
65,0.9,0.35,0.3,0.6,0.15,0.15,0.2,0.75,0.65,0.5
66,0.8,0.5,0.15,0.65,0.35,0.4,0.35,0.65,0.55,0.65
67,0.9,0.55,0.1,0.65,0.4,0.25,0.3,0.45,0.6,0.75
68,0.65,0.4,0.25,0.75,0.35,0.4,0.35,0.3,0.5,0.8
69,0.4,0.2,0.2,0.7,0.4,0.4,0.1,0.2,0.6,0.5
70,0.3,0.2,0.25,0.85,0.25,0.55,0.15,0.05,0.6,0.4
71,0.2,0.3,0.15,0.65,0.2,0.7,0.15,0.2,0.4,0.25
72,0.4,0.5,0.15,0.85,0.35,0.7,0.15,0.25,0.35,0.15
73,0.4,0.55,0.4,0.75,0.5,0.75,0.1,0.4,0.6,0.2
74,0.4,0.2,0.3,0.65,0.5,0.6,0.25,0.3,0.5,0.3
75,0.65,0.35,0.3,0.65,0.45,0.5,0.3,0.25,0.85,0.45
76,0.55,0.25,0.3,0.7,0.4,0.45,0.2,0.45,0.8,0.45
77,0.25,0.5,0.35,0.9,0.4,0.5,0.2,0.5,0.8,0.5
78,0.15,0.2,0.25,0.75,0.55,0.55,0.05,0.3,0.6,0.55
79,0.2,0.35,0.05,0.6,0.65,0.35,0.1,0.3,0.45,0.4
80,0.1,0.45,0.1,0.55,0.5,0.5,0.15,0.5,0.55,0.35
81,0.0,0.55,0.1,0.3,0.55,0.35,0.5,0.55,0.65,0.15
82,0.05,0.75,0.25,0.15,0.5,0.35,0.4,0.45,0.6,0.15
83,0.1,0.65,0.5,0.45,0.65,0.4,0.5,0.55,0.5,0.25
84,0.15,0.7,0.7,0.4,0.6,0.15,0.7,0.7,0.5,0.25
85,0.2,0.5,0.75,0.5,0.6,0.2,0.7,0.55,0.5,0.2
86,0.1,0.3,0.9,0.3,0.3,0.25,0.8,1.0,0.7,0.4
87,0.25,0.5,0.9,0.45,0.2,0.35,0.45,0.9,0.6,0.5
88,0.35,0.65,0.95,0.5,0.3,0.2,0.5,0.75,0.6,0.4
89,0.2,0.65,0.7,0.45,0.25,0.1,0.25,0.7,0.65,0.3
90,0.4,0.6,0.75,0.3,0.5,0.15,0.35,0.8,0.45,0.45
91,0.5,0.85,0.75,0.4,0.45,0.15,0.3,1.0,0.45,0.6
92,0.6,0.9,0.6,0.35,0.4,0.0,0.15,1.0,0.35,0.55
93,0.8,0.9,0.3,0.3,0.5,0.0,0.25,0.8,0.5,0.35
94,0.65,0.85,0.4,0.3,0.45,0.1,0.45,0.8,0.5,0.3
95,0.7,0.85,0.4,0.45,0.25,0.25,0.4,0.8,0.6,0.15
96,0.7,0.7,0.7,0.35,0.35,0.0,0.9,0.65,0.6,0.25
97,0.55,0.7,0.45,0.4,0.4,0.15,0.9,0.75,0.55,0.4
98,0.35,0.65,0.7,0.45,0.4,0.15,0.8,0.6,0.45,0.2
99,0.55,0.7,0.7,0.5,0.2,0.35,0.85,0.5,0.3,0.45
