Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.4,0.35,0.5,0.65,0.6
1,0.3,0.55,0.4,0.6,0.65
2,0.3,0.65,0.5,0.65,0.45
3,0.3,0.45,0.75,0.55,0.5
4,0.45,0.6,0.55,0.5,0.55
5,0.6,0.35,0.35,0.35,0.45
6,0.55,0.5,0.35,0.35,0.5
7,0.75,0.5,0.35,0.35,0.45
8,0.7,0.35,0.4,0.35,0.5
9,0.4,0.3,0.45,0.4,0.4
10,0.3,0.45,0.4,0.45,0.55
11,0.5,0.25,0.45,0.35,0.65
12,0.35,0.15,0.45,0.65,0.6
13,0.4,0.15,0.35,0.55,0.5
14,0.55,0.3,0.3,0.5,0.5
15,0.55,0.25,0.1,0.4,0.3
16,0.6,0.4,0.2,0.4,0.2
17,0.65,0.55,0.25,0.4,0.3
18,0.5,0.35,0.25,0.65,0.3
19,0.6,0.1,0.2,0.9,0.2
20,0.7,0.35,0.25,0.9,0.35
21,0.75,0.5,0.25,0.65,0.35
22,0.7,0.6,0.45,0.7,0.5
23,0.65,0.8,0.45,0.6,0.5
24,0.45,0.75,0.45,0.65,0.45
25,0.5,0.5,0.3,0.65,0.65
26,0.25,0.55,0.5,0.45,0.7
27,0.15,0.55,0.6,0.55,0.75
28,0.1,0.5,0.35,0.6,0.65
29,0.25,0.35,0.5,0.7,0.55
30,0.45,0.3,0.3,0.7,0.8
31,0.25,0.4,0.4,0.5,0.5
32,0.5,0.25,0.35,0.45,0.45
33,0.45,0.15,0.4,0.4,0.5
34,0.75,0.4,0.45,0.55,0.4
35,0.35,0.45,0.4,0.5,0.2
36,0.4,0.6,0.5,0.55,0.3
37,0.4,0.4,0.4,0.4,0.3
38,0.6,0.3,0.45,0.4,0.35
39,0.55,0.35,0.55,0.15,0.2
40,0.55,0.3,0.65,0.3,0.5
41,0.6,0.4,0.6,0.55,0.5
42,0.5,0.35,0.45,0.7,0.75
43,0.65,0.2,0.5,0.75,0.7
44,0.55,0.35,0.55,0.6,0.65
45,0.55,0.25,0.5,0.45,0.35
46,0.6,0.5,0.55,0.5,0.3
47,0.6,0.2,0.9,0.4,0.2
48,0.6,0.35,0.65,0.6,0.3
49,0.65,0.15,0.7,0.7,0.35
50,0.45,0.3,0.55,0.85,0.2
51,0.35,0.35,0.4,0.7,0.55
52,0.15,0.35,0.65,0.6,0.45
53,0.25,0.25,0.65,0.75,0.55
54,0.55,0.25,0.75,0.5,0.65
55,0.65,0.5,0.55,0.4,0.6
56,0.8,0.4,0.6,0.35,0.35
57,0.55,0.45,0.45,0.2,0.6
58,0.5,0.45,0.55,0.45,0.55
59,0.75,0.35,0.75,0.45,0.35
60,0.65,0.3,0.7,0.35,0.4
61,0.6,0.25,0.65,0.25,0.3
62,0.5,0.2,0.5,0.15,0.25
63,0.5,0.3,0.25,0.35,0.55
64,0.45,0.55,0.35,0.45,0.65
65,0.35,0.5,0.15,0.5,0.75
66,0.15,0.6,0.3,0.6,0.95
67,0.3,0.45,0.2,0.7,0.8
68,0.45,0.45,0.35,0.65,0.75
69,0.4,0.55,0.6,0.6,0.7
70,0.4,0.35,0.45,0.45,0.7
71,0.25,0.5,0.55,0.45,0.65
72,0.3,0.3,0.4,0.4,0.35
73,0.4,0.4,0.35,0.35,0.4
74,0.35,0.35,0.15,0.45,0.6
75,0.25,0.25,0.2,0.65,0.45
76,0.65,0.3,0.3,0.6,0.45
77,0.4,0.35,0.5,0.3,0.4
78,0.35,0.35,0.4,0.35,0.45
79,0.3,0.4,0.2,0.45,0.4
80,0.65,0.3,0.4,0.35,0.35
81,0.6,0.35,0.35,0.4,0.5
82,0.55,0.3,0.45,0.6,0.45
83,0.4,0.15,0.5,0.5,0.35
84,0.6,0.2,0.45,0.45,0.25
85,0.6,0.3,0.6,0.45,0.35
86,0.55,0.2,0.75,0.35,0.35
87,0.6,0.45,0.55,0.2,0.25
88,0.4,0.6,0.6,0.15,0.45
89,0.35,0.75,0.75,0.35,0.45
90,0.35,0.6,0.7,0.25,0.45
91,0.5,0.6,0.7,0.3,0.2
92,0.45,0.45,0.3,0.35,0.2
93,0.55,0.3,0.3,0.35,0.5
94,0.45,0.25,0.4,0.45,0.45
95,0.4,0.3,0.7,0.4,0.55
96,0.5,0.5,0.5,0.45,0.55
97,0.6,0.5,0.4,0.45,0.45
98,0.55,0.6,0.3,0.45,0.55
99,0.45,0.55,0.3,0.55,0.5
