Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.65,0.3,0.45,0.4,0.55
1,0.55,0.55,0.45,0.5,0.5
2,0.3,0.35,0.45,0.45,0.6
3,0.5,0.3,0.65,0.45,0.55
4,0.3,0.55,0.6,0.45,0.5
5,0.55,0.4,0.65,0.55,0.7
6,0.55,0.2,0.55,0.25,0.4
7,0.6,0.35,0.45,0.25,0.1
8,0.45,0.35,0.45,0.25,0.15
9,0.6,0.3,0.4,0.2,0.2
10,0.75,0.2,0.35,0.15,0.25
11,0.45,0.45,0.55,0.3,0.65
12,0.65,0.15,0.6,0.3,0.45
13,0.8,0.35,0.5,0.35,0.4
14,0.85,0.2,0.6,0.15,0.4
15,0.75,0.4,0.7,0.2,0.35
16,0.8,0.35,0.6,0.55,0.2
17,0.95,0.5,0.55,0.55,0.3
18,0.7,0.6,0.4,0.4,0.2
19,0.7,0.65,0.4,0.35,0.35
20,0.6,0.8,0.45,0.3,0.35
21,0.4,0.45,0.55,0.2,0.6
22,0.4,0.55,0.6,0.25,0.45
23,0.4,0.3,0.5,0.15,0.4
24,0.4,0.15,0.35,0.35,0.55
25,0.45,0.25,0.6,0.35,0.6
26,0.25,0.25,0.5,0.25,0.5
27,0.35,0.4,0.35,0.25,0.5
28,0.35,0.5,0.35,0.2,0.5
29,0.5,0.4,0.35,0.3,0.45
30,0.45,0.55,0.35,0.4,0.6
31,0.6,0.55,0.3,0.35,0.65
32,0.55,0.35,0.15,0.45,0.35
33,0.4,0.45,0.35,0.5,0.4
34,0.35,0.25,0.6,0.45,0.3
35,0.45,0.4,0.25,0.3,0.65
36,0.4,0.45,0.35,0.3,0.6
37,0.25,0.55,0.45,0.2,0.45
38,0.2,0.4,0.4,0.15,0.4
39,0.45,0.25,0.3,0.5,0.4
40,0.4,0.35,0.45,0.5,0.8
41,0.65,0.4,0.35,0.65,0.65
42,0.35,0.45,0.4,0.6,0.65
43,0.45,0.4,0.2,0.45,0.7
44,0.4,0.3,0.3,0.35,0.45
45,0.35,0.45,0.6,0.25,0.7
46,0.3,0.7,0.4,0.35,0.5
47,0.35,0.5,0.35,0.45,0.2
48,0.3,0.45,0.35,0.25,0.15
49,0.35,0.25,0.35,0.55,0.4
50,0.35,0.6,0.3,0.55,0.55
51,0.3,0.75,0.3,0.5,0.7
52,0.1,0.85,0.35,0.2,0.6
53,0.2,0.7,0.35,0.45,0.55
54,0.5,0.95,0.3,0.55,0.45
55,0.7,0.85,0.35,0.85,0.25
56,0.75,0.85,0.45,0.7,0.25
57,0.6,0.8,0.25,0.6,0.2
58,0.5,0.7,0.35,0.55,0.25
59,0.6,0.65,0.25,0.6,0.35
60,0.75,0.3,0.3,0.65,0.35
61,0.65,0.3,0.2,0.65,0.4
62,0.4,0.5,0.1,0.5,0.65
63,0.3,0.8,0.15,0.45,0.45
64,0.25,0.65,0.25,0.3,0.35
65,0.25,0.4,0.4,0.3,0.2
66,0.3,0.45,0.5,0.45,0.35
67,0.4,0.45,0.4,0.4,0.5
68,0.45,0.35,0.45,0.5,0.8
69,0.5,0.25,0.35,0.5,0.55
70,0.55,0.25,0.6,0.45,0.6
71,0.4,0.25,0.45,0.45,0.45
72,0.6,0.35,0.3,0.3,0.55
73,0.6,0.4,0.3,0.15,0.6
74,0.4,0.5,0.4,0.2,0.7
75,0.5,0.6,0.3,0.2,0.65
76,0.4,0.5,0.4,0.35,0.5
77,0.55,0.55,0.4,0.3,0.4
78,0.3,0.45,0.3,0.2,0.3
79,0.4,0.55,0.3,0.4,0.25
80,0.55,0.65,0.45,0.35,0.45
81,0.4,0.3,0.3,0.65,0.4
82,0.4,0.6,0.55,0.75,0.2
83,0.3,0.65,0.65,0.65,0.45
84,0.6,0.35,0.7,0.65,0.4
85,0.4,0.5,0.6,0.6,0.35
86,0.3,0.2,0.4,0.5,0.35
87,0.35,0.1,0.8,0.55,0.35
88,0.6,0.45,0.7,0.6,0.25
89,0.65,0.7,0.7,0.35,0.25
90,0.35,0.55,0.5,0.45,0.15
91,0.45,0.5,0.3,0.4,0.35
92,0.6,0.5,0.25,0.4,0.2
93,0.65,0.6,0.25,0.4,0.25
94,0.45,0.6,0.25,0.75,0.25
95,0.5,0.65,0.4,0.65,0.2
96,0.2,0.45,0.2,0.5,0.35
97,0.1,0.4,0.4,0.55,0.4
98,0.15,0.55,0.4,0.45,0.3
99,0.2,0.55,0.4,0.35,0.3
