Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.5,0.7,0.3,0.6,0.65
1,0.55,0.4,0.65,0.35,0.4
2,0.4,0.45,0.7,0.55,0.35
3,0.5,0.55,0.7,0.4,0.4
4,0.5,0.4,0.45,0.35,0.4
5,0.45,0.45,0.5,0.55,0.45
6,0.7,0.4,0.35,0.4,0.45
7,0.55,0.35,0.5,0.4,0.35
8,0.3,0.25,0.4,0.6,0.3
9,0.2,0.2,0.5,0.75,0.45
10,0.35,0.25,0.5,0.45,0.3
11,0.35,0.4,0.6,0.35,0.25
12,0.55,0.45,0.5,0.35,0.3
13,0.65,0.3,0.6,0.45,0.5
14,0.7,0.2,0.5,0.4,0.55
15,0.65,0.2,0.5,0.4,0.35
16,0.7,0.2,0.5,0.5,0.25
17,0.7,0.3,0.5,0.6,0.2
18,0.7,0.25,0.65,0.55,0.25
19,0.7,0.6,0.65,0.6,0.3
20,0.75,0.6,0.6,0.45,0.45
21,0.6,0.75,0.55,0.55,0.45
22,0.7,0.6,0.45,0.5,0.25
23,0.35,0.3,0.45,0.65,0.35
24,0.6,0.45,0.5,0.65,0.45
25,0.75,0.55,0.45,0.4,0.35
26,0.85,0.45,0.3,0.35,0.35
27,0.7,0.3,0.2,0.35,0.6
28,0.55,0.4,0.35,0.4,0.8
29,0.4,0.4,0.4,0.45,0.65
30,0.55,0.55,0.2,0.1,0.45
31,0.6,0.25,0.35,0.3,0.35
32,0.9,0.35,0.5,0.4,0.45
33,0.65,0.45,0.8,0.45,0.75
34,0.85,0.35,0.7,0.45,0.8
35,0.6,0.3,0.75,0.35,0.75
36,0.35,0.35,0.55,0.45,0.65
37,0.55,0.3,0.5,0.45,0.35
38,0.4,0.45,0.55,0.2,0.35
39,0.5,0.6,0.4,0.25,0.45
40,0.45,0.2,0.3,0.1,0.5
41,0.15,0.35,0.25,0.35,0.55
42,0.3,0.2,0.3,0.3,0.5
43,0.35,0.4,0.3,0.45,0.55
44,0.6,0.25,0.45,0.45,0.55
45,0.6,0.3,0.5,0.5,0.4
46,0.45,0.4,0.5,0.55,0.45
47,0.65,0.2,0.45,0.5,0.65
48,0.6,0.15,0.35,0.45,0.65
49,0.6,0.25,0.35,0.55,0.85
50,0.75,0.3,0.35,0.5,0.65
51,0.7,0.2,0.55,0.25,0.75
52,0.55,0.4,0.45,0.3,0.7
53,0.35,0.4,0.45,0.35,0.5
54,0.65,0.6,0.35,0.5,0.45
55,0.55,0.4,0.35,0.4,0.6
56,0.7,0.35,0.2,0.3,0.6
57,0.5,0.5,0.35,0.45,0.6
58,0.3,0.55,0.55,0.35,0.55
59,0.25,0.55,0.25,0.55,0.65
60,0.35,0.3,0.35,0.55,0.9
61,0.55,0.45,0.5,0.5,0.9
62,0.45,0.3,0.65,0.6,0.75
63,0.45,0.55,0.65,0.55,0.65
64,0.65,0.45,0.4,0.55,0.3
65,0.65,0.4,0.5,0.25,0.35
66,0.6,0.4,0.55,0.2,0.45
67,0.45,0.25,0.55,0.4,0.5
68,0.7,0.55,0.45,0.25,0.55
69,0.85,0.5,0.45,0.4,0.5
70,0.55,0.5,0.25,0.4,0.6
71,0.45,0.5,0.35,0.55,0.45
72,0.4,0.75,0.3,0.7,0.5
73,0.65,0.45,0.1,0.7,0.65
74,0.8,0.25,0.25,0.45,0.45
75,0.7,0.35,0.45,0.3,0.25
76,0.65,0.35,0.65,0.25,0.45
77,0.8,0.4,0.45,0.35,0.4
78,0.7,0.45,0.45,0.45,0.3
79,0.75,0.55,0.25,0.55,0.45
80,0.65,0.55,0.25,0.7,0.4
81,0.8,0.65,0.2,0.6,0.35
82,0.7,0.5,0.4,0.6,0.35
83,0.65,0.35,0.35,0.4,0.35
84,0.7,0.35,0.3,0.35,0.1
85,0.75,0.45,0.25,0.45,0.3
86,0.5,0.5,0.15,0.5,0.35
87,0.5,0.4,0.25,0.5,0.45
88,0.5,0.35,0.3,0.5,0.55
89,0.3,0.35,0.2,0.6,0.5
90,0.25,0.5,0.25,0.7,0.75
91,0.25,0.35,0.4,0.4,0.75
92,0.4,0.35,0.55,0.15,0.55
93,0.65,0.5,0.5,0.25,0.35
94,0.65,0.6,0.7,0.3,0.25
95,0.65,0.6,0.6,0.25,0.35
96,0.4,0.3,0.25,0.4,0.55
97,0.4,0.45,0.2,0.4,0.6
98,0.45,0.35,0.35,0.7,0.75
99,0.2,0.5,0.55,0.55,0.6
