Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.65,0.4,0.6,0.4,0.4,0.65,0.45,0.35,0.35,0.5
1,0.65,0.55,0.45,0.45,0.35,0.7,0.5,0.4,0.15,0.45
2,0.8,0.7,0.35,0.45,0.45,0.7,0.55,0.65,0.25,0.45
3,1.0,0.45,0.4,0.5,0.3,0.75,0.75,0.7,0.15,0.35
4,0.9,0.6,0.15,0.6,0.45,0.6,0.55,0.7,0.05,0.4
5,0.95,0.6,0.3,0.55,0.55,0.6,0.65,0.8,0.25,0.4
6,0.8,0.5,0.5,0.6,0.45,0.55,0.65,0.6,0.35,0.3
7,0.8,0.4,0.35,0.4,0.6,0.65,0.65,0.5,0.4,0.5
8,0.75,0.5,0.65,0.3,0.6,0.65,0.9,0.6,0.6,0.2
9,0.75,0.5,0.75,0.1,0.35,0.8,0.75,0.3,0.5,0.05
10,0.7,0.35,0.6,0.15,0.45,0.9,0.85,0.25,0.45,0.05
11,0.6,0.5,0.6,0.15,0.6,0.75,0.85,0.2,0.75,0.05
12,0.55,0.5,0.5,0.05,0.8,0.7,0.75,0.2,0.9,0.0
13,0.5,0.6,0.55,0.0,0.65,0.8,0.6,0.1,0.8,0.05
14,0.75,0.5,0.75,0.1,0.5,0.75,0.35,0.3,0.9,0.2
15,0.8,0.4,0.65,0.3,0.55,0.7,0.45,0.3,0.85,0.25
16,0.85,0.4,0.7,0.2,0.7,0.45,0.35,0.2,0.65,0.5
17,0.8,0.45,0.8,0.3,0.65,0.4,0.2,0.05,0.75,0.6
18,0.8,0.35,0.75,0.2,0.65,0.4,0.25,0.1,0.8,0.8
19,0.9,0.35,0.7,0.1,0.6,0.45,0.3,0.1,0.9,0.75
20,0.55,0.35,0.7,0.15,0.65,0.45,0.25,0.1,0.65,0.5
21,0.7,0.3,0.45,0.4,0.55,0.5,0.3,0.1,0.55,0.65
22,0.75,0.4,0.7,0.25,0.65,0.2,0.1,0.2,0.4,0.35
23,0.6,0.4,0.85,0.3,0.65,0.3,0.1,0.25,0.65,0.3
24,0.75,0.55,0.5,0.35,0.75,0.45,0.2,0.5,0.65,0.55
25,0.65,0.35,0.65,0.3,0.9,0.55,0.25,0.6,0.65,0.55
26,0.45,0.35,0.6,0.5,0.8,0.45,0.35,0.65,0.55,0.65
27,0.5,0.1,0.55,0.4,0.75,0.35,0.3,0.6,0.5,0.75
28,0.65,0.1,0.45,0.5,0.75,0.5,0.4,0.75,0.4,0.75
29,0.65,0.15,0.35,0.8,0.75,0.2,0.7,0.8,0.5,0.75
30,0.9,0.2,0.3,0.7,0.7,0.35,0.6,0.5,0.5,0.7
31,0.9,0.2,0.4,0.6,0.6,0.3,0.6,0.7,0.65,0.7
32,0.75,0.2,0.55,0.5,0.6,0.3,0.45,0.75,0.75,0.85
33,0.95,0.5,0.45,0.2,0.45,0.3,0.25,0.65,0.55,0.75
34,0.9,0.65,0.4,0.05,0.4,0.2,0.25,0.75,0.2,0.55
35,0.85,0.6,0.25,0.15,0.55,0.1,0.3,0.65,0.25,0.3
36,0.7,0.5,0.4,0.35,0.6,0.05,0.35,0.6,0.2,0.3
37,0.55,0.65,0.25,0.75,0.55,0.1,0.3,0.7,0.2,0.25
38,0.6,0.5,0.25,0.6,0.6,0.4,0.4,0.5,0.35,0.35
39,0.7,0.6,0.25,0.5,0.65,0.55,0.4,0.6,0.25,0.35
40,0.7,0.6,0.35,0.25,0.8,0.5,0.35,0.35,0.2,0.4
41,0.6,0.5,0.35,0.35,0.85,0.35,0.35,0.4,0.5,0.3
42,0.5,0.25,0.35,0.3,0.75,0.4,0.3,0.25,0.8,0.4
43,0.5,0.5,0.4,0.35,0.65,0.45,0.25,0.3,0.75,0.55
44,0.5,0.6,0.45,0.4,0.75,0.3,0.45,0.25,0.6,0.6
45,0.45,0.6,0.45,0.5,0.65,0.45,0.35,0.4,0.4,0.55
46,0.45,0.65,0.5,0.7,0.65,0.35,0.4,0.3,0.3,0.7
47,0.4,0.65,0.5,0.8,0.6,0.35,0.5,0.2,0.35,0.5
48,0.7,0.7,0.6,0.7,0.55,0.4,0.6,0.25,0.7,0.55
49,0.6,0.55,0.6,0.4,0.3,0.3,0.65,0.15,0.65,0.55
50,0.45,0.35,0.65,0.5,0.3,0.35,0.7,0.2,0.65,0.7
51,0.45,0.4,0.6,0.65,0.45,0.35,0.6,0.45,0.7,0.55
52,0.4,0.4,0.55,0.6,0.65,0.4,0.6,0.5,0.65,0.25
53,0.4,0.6,0.6,0.5,0.6,0.5,0.5,0.55,0.55,0.1
54,0.4,0.55,0.4,0.4,0.55,0.6,0.4,0.45,0.55,0.4
55,0.55,0.65,0.55,0.3,0.5,0.55,0.6,0.5,0.3,0.5
56,0.8,0.6,0.6,0.45,0.55,0.55,0.5,0.65,0.15,0.5
57,0.75,0.55,0.6,0.55,0.55,0.5,0.35,0.45,0.3,0.4
58,0.65,0.55,0.7,0.6,0.35,0.55,0.6,0.55,0.45,0.55
59,0.55,0.6,0.55,0.6,0.3,0.65,0.55,0.45,0.55,0.3
60,0.55,0.6,0.4,0.65,0.25,0.45,0.65,0.1,0.65,0.15
61,0.55,0.4,0.2,0.35,0.15,0.55,0.5,0.35,0.7,0.15
62,0.55,0.35,0.35,0.4,0.1,0.75,0.45,0.4,0.7,0.3
63,0.5,0.25,0.35,0.4,0.2,0.8,0.55,0.3,0.9,0.45
64,0.4,0.15,0.2,0.4,0.1,0.7,0.4,0.25,0.8,0.4
65,0.6,0.4,0.35,0.25,0.2,0.7,0.3,0.35,0.65,0.45
66,0.6,0.4,0.5,0.4,0.35,0.5,0.45,0.45,0.25,0.35
67,0.7,0.8,0.2,0.35,0.4,0.7,0.4,0.4,0.45,0.55
68,0.7,0.6,0.2,0.3,0.55,0.7,0.3,0.6,0.2,0.7
69,0.65,0.7,0.45,0.6,0.3,0.6,0.35,0.3,0.25,0.85
70,0.7,0.8,0.3,0.6,0.3,0.55,0.5,0.15,0.45,0.75
71,0.9,0.65,0.6,0.3,0.35,0.3,0.25,0.05,0.5,0.8
72,0.7,0.75,0.75,0.1,0.25,0.15,0.35,0.15,0.4,0.85
73,0.9,0.8,0.8,0.1,0.2,0.0,0.25,0.05,0.15,0.85
74,0.8,0.8,0.6,0.3,0.4,0.2,0.25,0.1,0.35,0.85
75,0.65,0.75,0.6,0.3,0.3,0.2,0.15,0.1,0.45,0.7
76,0.85,0.9,0.35,0.2,0.25,0.5,0.35,0.1,0.4,0.55
77,0.85,0.85,0.55,0.25,0.2,0.6,0.55,0.1,0.5,0.6
78,0.85,0.6,0.55,0.45,0.25,0.3,0.6,0.25,0.35,0.65
79,0.75,0.5,0.7,0.35,0.2,0.4,0.4,0.4,0.2,0.55
80,0.75,0.65,0.45,0.2,0.35,0.25,0.3,0.4,0.2,0.6
81,0.75,0.75,0.25,0.3,0.35,0.25,0.3,0.45,0.05,0.6
82,0.85,0.9,0.3,0.35,0.5,0.3,0.7,0.5,0.15,0.65
83,0.7,0.65,0.4,0.5,0.4,0.4,0.65,0.45,0.2,0.5
84,0.85,0.75,0.5,0.35,0.3,0.5,0.7,0.2,0.1,0.55
85,0.85,0.85,0.4,0.5,0.4,0.2,0.55,0.35,0.25,0.3
86,0.95,0.75,0.25,0.5,0.45,0.1,0.5,0.2,0.2,0.25
87,0.75,0.8,0.3,0.5,0.35,0.1,0.35,0.2,0.25,0.35
88,0.8,0.75,0.45,0.45,0.35,0.15,0.4,0.25,0.25,0.35
89,0.7,0.45,0.6,0.8,0.3,0.25,0.5,0.15,0.1,0.3
90,0.85,0.45,0.25,0.55,0.5,0.45,0.6,0.2,0.35,0.25
91,0.85,0.55,0.3,0.35,0.7,0.5,0.55,0.05,0.2,0.75
92,0.6,0.5,0.3,0.55,0.6,0.6,0.6,0.1,0.2,0.8
93,0.5,0.5,0.2,0.9,0.3,0.65,0.3,0.15,0.3,0.65
94,0.55,0.75,0.25,0.7,0.35,0.55,0.3,0.15,0.3,0.55
95,0.5,0.7,0.35,0.6,0.5,0.65,0.4,0.45,0.4,0.55
96,0.8,0.65,0.7,0.5,0.7,0.8,0.3,0.35,0.2,0.75
97,0.9,0.7,0.7,0.4,0.6,0.7,0.2,0.3,0.4,0.7
98,0.95,0.65,0.55,0.35,0.35,0.4,0.2,0.4,0.55,0.75
99,0.75,0.75,0.8,0.45,0.4,0.25,0.1,0.0,0.15,0.65
