Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.65,0.4,0.55,0.45,0.5
1,0.55,0.3,0.3,0.55,0.35
2,0.6,0.25,0.2,0.6,0.25
3,0.45,0.35,0.1,0.6,0.35
4,0.6,0.5,0.05,0.4,0.5
5,0.5,0.4,0.15,0.3,0.5
6,0.5,0.45,0.4,0.4,0.7
7,0.55,0.55,0.3,0.4,0.65
8,0.5,0.6,0.35,0.7,0.75
9,0.6,0.55,0.4,0.45,0.6
10,0.8,0.65,0.2,0.45,0.55
11,0.65,0.9,0.25,0.55,0.5
12,0.5,0.8,0.3,0.55,0.5
13,0.55,0.65,0.5,0.5,0.5
14,0.55,0.65,0.4,0.15,0.5
15,0.4,0.6,0.55,0.15,0.75
16,0.4,0.5,0.55,0.45,0.6
17,0.5,0.4,0.55,0.35,0.65
18,0.45,0.25,0.7,0.25,0.75
19,0.25,0.3,0.5,0.4,0.55
20,0.35,0.3,0.5,0.4,0.65
21,0.3,0.2,0.4,0.35,0.65
22,0.25,0.15,0.35,0.6,0.7
23,0.35,0.4,0.35,0.65,0.65
24,0.35,0.5,0.35,0.55,0.75
25,0.35,0.3,0.5,0.3,0.8
26,0.45,0.3,0.3,0.35,0.9
27,0.3,0.3,0.3,0.25,0.8
28,0.4,0.25,0.35,0.25,0.75
29,0.4,0.35,0.55,0.45,0.7
30,0.5,0.4,0.4,0.6,0.55
31,0.35,0.55,0.35,0.7,0.5
32,0.45,0.35,0.35,0.65,0.5
33,0.55,0.35,0.45,0.65,0.2
34,0.65,0.5,0.2,0.65,0.15
35,0.4,0.45,0.45,0.5,0.25
36,0.7,0.15,0.5,0.5,0.45
37,0.6,0.05,0.6,0.4,0.25
38,0.4,0.3,0.4,0.45,0.4
39,0.25,0.35,0.4,0.35,0.35
40,0.4,0.25,0.55,0.25,0.2
41,0.45,0.4,0.55,0.25,0.15
42,0.55,0.6,0.3,0.45,0.3
43,0.35,0.65,0.2,0.55,0.4
44,0.35,0.5,0.2,0.45,0.25
45,0.45,0.35,0.25,0.3,0.25
46,0.5,0.55,0.25,0.4,0.4
47,0.45,0.7,0.5,0.4,0.4
48,0.6,0.5,0.35,0.55,0.55
49,0.5,0.65,0.4,0.5,0.3
50,0.85,0.55,0.35,0.45,0.4
51,0.6,0.7,0.2,0.4,0.15
52,0.65,0.65,0.25,0.35,0.4
53,0.35,0.2,0.1,0.75,0.6
54,0.4,0.15,0.3,0.55,0.6
55,0.7,0.25,0.2,0.4,0.4
56,0.85,0.05,0.35,0.3,0.35
57,0.7,0.15,0.35,0.4,0.6
58,0.6,0.2,0.35,0.35,0.5
59,0.3,0.45,0.35,0.4,0.55
60,0.45,0.3,0.35,0.7,0.6
61,0.3,0.55,0.35,0.55,0.6
62,0.15,0.7,0.25,0.5,0.5
63,0.2,0.65,0.4,0.65,0.4
64,0.35,0.5,0.35,0.6,0.6
65,0.35,0.5,0.3,0.45,0.75
66,0.35,0.55,0.3,0.4,0.55
67,0.55,0.55,0.15,0.5,0.45
68,0.6,0.6,0.1,0.55,0.3
69,0.55,0.45,0.35,0.75,0.5
70,0.35,0.25,0.55,0.65,0.65
71,0.45,0.25,0.55,0.5,0.45
72,0.7,0.35,0.45,0.35,0.45
73,0.6,0.25,0.25,0.5,0.25
74,0.55,0.4,0.2,0.35,0.2
75,0.6,0.2,0.25,0.25,0.25
76,0.3,0.5,0.45,0.3,0.4
77,0.7,0.45,0.6,0.15,0.3
78,0.6,0.5,0.7,0.45,0.3
79,0.7,0.7,0.4,0.65,0.4
80,0.8,0.5,0.35,0.5,0.55
81,0.55,0.4,0.35,0.35,0.45
82,0.45,0.25,0.35,0.3,0.4
83,0.5,0.5,0.55,0.25,0.45
84,0.5,0.55,0.45,0.4,0.25
85,0.55,0.45,0.5,0.35,0.4
86,0.8,0.3,0.65,0.25,0.45
87,0.7,0.35,0.4,0.35,0.35
88,0.75,0.3,0.45,0.45,0.25
89,0.65,0.3,0.55,0.45,0.35
90,0.75,0.45,0.6,0.35,0.1
91,0.6,0.55,0.55,0.45,0.25
92,0.7,0.45,0.5,0.5,0.25
93,0.7,0.2,0.65,0.6,0.35
94,0.55,0.2,0.65,0.55,0.3
95,0.35,0.5,0.8,0.35,0.2
96,0.45,0.35,0.8,0.4,0.4
97,0.5,0.15,0.6,0.5,0.25
98,0.55,0.4,0.55,0.45,0.3
99,0.5,0.55,0.55,0.25,0.3
