Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.4,0.5,0.65,0.55,0.4,0.5,0.5,0.6,0.4
1,0.35,0.25,0.3,0.65,0.75,0.4,0.65,0.45,0.85,0.15
2,0.3,0.05,0.3,0.45,0.6,0.45,0.95,0.45,0.85,0.3
3,0.3,0.15,0.2,0.55,0.55,0.5,0.85,0.55,0.65,0.2
4,0.35,0.15,0.1,0.6,0.6,0.5,0.65,0.4,0.6,0.3
5,0.65,0.15,0.15,0.8,0.45,0.5,0.6,0.4,0.4,0.25
6,0.55,0.0,0.45,0.7,0.4,0.6,0.35,0.55,0.5,0.2
7,0.65,0.25,0.1,0.75,0.6,0.65,0.35,0.2,0.3,0.3
8,0.7,0.5,0.15,0.9,0.7,0.6,0.25,0.2,0.45,0.35
9,0.6,0.55,0.25,0.85,0.65,0.7,0.1,0.2,0.4,0.35
10,0.35,0.3,0.35,0.8,0.7,0.75,0.3,0.35,0.4,0.65
11,0.4,0.45,0.2,0.75,0.7,0.7,0.65,0.25,0.2,0.45
12,0.25,0.2,0.15,0.8,0.9,0.55,0.45,0.2,0.45,0.45
13,0.5,0.2,0.05,0.7,0.75,0.5,0.55,0.35,0.4,0.45
14,0.45,0.3,0.2,0.55,0.55,0.5,0.7,0.45,0.45,0.35
15,0.45,0.25,0.25,0.35,0.45,0.65,0.75,0.4,0.55,0.3
16,0.65,0.55,0.4,0.4,0.45,0.65,0.6,0.6,0.65,0.45
17,0.45,0.4,0.4,0.7,0.55,0.5,0.8,0.35,0.4,0.45
18,0.45,0.3,0.3,0.55,0.35,0.4,0.65,0.2,0.75,0.45
19,0.2,0.25,0.35,0.55,0.4,0.45,0.65,0.2,0.5,0.45
20,0.35,0.35,0.55,0.75,0.35,0.55,0.7,0.2,0.35,0.5
21,0.4,0.35,0.7,0.85,0.7,0.4,0.7,0.2,0.35,0.45
22,0.35,0.2,0.65,0.8,0.6,0.5,0.7,0.3,0.55,0.45
23,0.1,0.1,0.75,0.85,0.75,0.35,0.75,0.35,0.5,0.1
24,0.0,0.15,0.85,0.65,0.9,0.2,0.75,0.4,0.4,0.1
25,0.05,0.3,0.65,0.55,0.9,0.2,0.75,0.1,0.55,0.4
26,0.25,0.5,0.5,0.35,0.75,0.25,0.7,0.2,0.5,0.7
27,0.5,0.35,0.65,0.25,0.75,0.35,0.55,0.15,0.3,0.8
28,0.55,0.35,0.65,0.3,0.7,0.4,0.85,0.45,0.3,0.7
29,0.75,0.25,0.8,0.2,0.55,0.25,0.85,0.4,0.25,0.75
30,0.55,0.45,0.8,0.25,0.7,0.25,0.8,0.4,0.1,0.7
31,0.85,0.75,0.95,0.5,0.65,0.2,0.7,0.45,0.2,0.7
32,0.75,0.75,0.85,0.65,0.8,0.2,0.8,0.45,0.0,0.75
33,0.75,0.8,0.8,0.65,0.75,0.3,0.85,0.2,0.05,0.65
34,0.9,0.7,0.75,0.75,0.4,0.15,0.7,0.15,0.15,0.5
35,0.85,0.7,0.7,0.75,0.2,0.2,0.8,0.25,0.2,0.7
36,0.7,0.5,0.6,0.6,0.15,0.2,0.8,0.25,0.35,0.8
37,0.8,0.4,0.6,0.55,0.3,0.25,0.6,0.2,0.35,0.6
38,0.7,0.4,0.7,0.3,0.15,0.15,0.6,0.05,0.35,0.65
39,0.45,0.2,0.8,0.35,0.25,0.1,0.7,0.25,0.25,0.4
40,0.3,0.1,0.75,0.15,0.1,0.1,0.85,0.15,0.45,0.35
41,0.3,0.0,0.7,0.3,0.15,0.2,1.0,0.1,0.75,0.4
42,0.25,0.1,0.75,0.4,0.4,0.55,0.9,0.05,0.65,0.65
