Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.5,0.6,0.5,0.4,0.75
1,0.65,0.3,0.35,0.7,0.6
2,0.6,0.35,0.6,0.65,0.45
3,0.4,0.5,0.7,0.55,0.55
4,0.45,0.3,0.55,0.5,0.7
5,0.55,0.15,0.35,0.6,0.75
6,0.55,0.35,0.65,0.8,0.6
7,0.65,0.3,0.65,0.6,0.65
8,0.5,0.55,0.75,0.7,0.4
9,0.3,0.65,0.65,0.4,0.25
10,0.5,0.6,0.7,0.4,0.25
11,0.3,0.5,0.75,0.2,0.35
12,0.4,0.45,0.6,0.4,0.3
13,0.4,0.25,0.55,0.7,0.5
14,0.7,0.25,0.5,0.55,0.35
15,0.65,0.4,0.5,0.6,0.6
16,0.7,0.55,0.4,0.55,0.55
17,0.45,0.45,0.4,0.2,0.45
18,0.35,0.55,0.3,0.6,0.3
19,0.2,0.5,0.35,0.55,0.4
20,0.3,0.5,0.4,0.55,0.4
21,0.25,0.5,0.4,0.35,0.3
22,0.25,0.5,0.5,0.4,0.25
23,0.35,0.45,0.6,0.5,0.4
24,0.35,0.4,0.55,0.3,0.35
25,0.5,0.5,0.4,0.25,0.4
26,0.6,0.45,0.35,0.45,0.45
27,0.65,0.45,0.35,0.35,0.5
28,0.45,0.25,0.5,0.25,0.4
29,0.5,0.4,0.55,0.15,0.3
30,0.45,0.35,0.55,0.5,0.35
31,0.55,0.45,0.55,0.4,0.15
32,0.4,0.55,0.45,0.55,0.55
33,0.7,0.45,0.25,0.5,0.4
34,0.5,0.45,0.25,0.6,0.25
35,0.5,0.6,0.1,0.65,0.25
36,0.6,0.6,0.2,0.65,0.35
37,0.35,0.45,0.3,0.6,0.6
38,0.3,0.3,0.4,0.5,0.55
39,0.55,0.45,0.25,0.35,0.45
40,0.6,0.5,0.2,0.5,0.55
41,0.65,0.35,0.4,0.35,0.35
42,0.6,0.3,0.65,0.35,0.2
43,0.6,0.55,0.4,0.4,0.35
44,0.5,0.45,0.35,0.45,0.5
45,0.3,0.5,0.55,0.55,0.55
46,0.55,0.6,0.35,0.7,0.45
47,0.65,0.65,0.45,0.7,0.5
48,0.3,0.45,0.5,0.65,0.2
49,0.25,0.3,0.45,0.7,0.1
50,0.45,0.2,0.65,0.4,0.15
51,0.6,0.35,0.8,0.55,0.35
52,0.45,0.2,0.55,0.5,0.65
53,0.6,0.0,0.7,0.7,0.75
54,0.2,0.2,0.8,0.55,0.7
55,0.45,0.5,0.95,0.35,0.7
56,0.6,0.65,0.75,0.2,0.8
57,0.6,0.35,0.55,0.3,0.7
58,0.5,0.65,0.6,0.45,0.65
59,0.15,0.55,0.6,0.5,0.4
60,0.15,0.7,0.35,0.45,0.4
61,0.2,0.7,0.5,0.2,0.65
62,0.2,0.55,0.45,0.25,0.45
63,0.35,0.65,0.45,0.25,0.45
64,0.45,0.6,0.45,0.55,0.5
65,0.55,0.6,0.4,0.6,0.6
66,0.55,0.6,0.55,0.4,0.65
67,0.5,0.3,0.65,0.6,0.65
68,0.3,0.3,0.45,0.4,0.45
69,0.4,0.4,0.4,0.5,0.25
70,0.45,0.6,0.35,0.5,0.15
71,0.8,0.7,0.6,0.35,0.4
72,0.8,0.85,0.4,0.6,0.45
73,0.55,0.65,0.5,0.65,0.45
74,0.55,0.6,0.3,0.55,0.5
75,0.4,0.6,0.5,0.45,0.55
76,0.65,0.45,0.5,0.4,0.5
77,0.45,0.3,0.4,0.7,0.45
78,0.35,0.4,0.6,0.55,0.35
79,0.25,0.55,0.75,0.6,0.4
80,0.2,0.6,0.65,0.55,0.2
81,0.45,0.4,0.7,0.65,0.2
82,0.6,0.4,0.6,0.7,0.4
83,0.55,0.4,0.65,0.65,0.5
84,0.6,0.4,0.5,0.5,0.35
85,0.65,0.4,0.55,0.4,0.35
86,0.6,0.6,0.75,0.55,0.25
87,0.7,0.45,0.7,0.85,0.3
88,0.7,0.3,0.8,0.65,0.2
89,0.65,0.5,0.3,0.6,0.35
90,0.6,0.45,0.25,0.7,0.4
91,0.7,0.35,0.35,0.55,0.4
92,0.7,0.3,0.45,0.45,0.55
93,0.4,0.3,0.45,0.65,0.55
94,0.4,0.3,0.55,0.55,0.3
95,0.2,0.4,0.5,0.7,0.25
96,0.5,0.45,0.3,0.8,0.5
97,0.5,0.4,0.35,0.4,0.5
98,0.35,0.3,0.25,0.5,0.5
99,0.5,0.35,0.45,0.6,0.35
