Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.6,0.35,0.5,0.25,0.5,0.75,0.65,0.6,0.6
1,0.45,0.4,0.25,0.4,0.6,0.3,0.75,0.55,0.4,0.4
2,0.8,0.55,0.35,0.3,0.8,0.5,0.65,0.45,0.1,0.5
3,0.95,0.75,0.4,0.25,0.6,0.55,0.45,0.65,0.25,0.4
4,0.95,0.8,0.25,0.25,0.45,0.75,0.45,0.5,0.4,0.25
5,0.9,0.8,0.3,0.2,0.25,0.95,0.4,0.4,0.5,0.4
6,0.85,0.65,0.1,0.2,0.3,0.9,0.4,0.5,0.4,0.2
7,0.75,0.6,0.3,0.05,0.3,0.7,0.4,0.5,0.4,0.35
8,0.8,0.65,0.45,0.05,0.3,0.6,0.4,0.5,0.35,0.4
9,0.85,0.55,0.4,0.05,0.5,0.65,0.5,0.3,0.45,0.55
10,0.8,0.4,0.5,0.2,0.7,0.45,0.1,0.15,0.45,0.5
11,0.55,0.45,0.25,0.2,0.8,0.25,0.2,0.05,0.25,0.55
12,0.55,0.45,0.05,0.3,0.7,0.35,0.4,0.05,0.4,0.6
13,0.65,0.5,0.0,0.4,0.5,0.6,0.5,0.2,0.3,0.75
14,0.7,0.6,0.1,0.5,0.45,0.65,0.5,0.05,0.3,0.65
15,0.55,0.6,0.2,0.45,0.55,0.45,0.5,0.15,0.35,0.6
16,0.65,0.65,0.05,0.35,0.4,0.6,0.3,0.15,0.4,0.75
17,0.7,0.65,0.15,0.4,0.3,0.75,0.45,0.25,0.7,0.6
18,0.8,0.65,0.15,0.4,0.3,0.85,0.6,0.15,0.8,0.35
19,0.7,0.4,0.25,0.35,0.0,0.75,0.9,0.3,0.75,0.3
20,0.65,0.35,0.3,0.15,0.1,0.55,0.85,0.4,0.85,0.2
21,0.85,0.45,0.6,0.05,0.15,0.45,0.9,0.4,0.6,0.0
22,0.5,0.7,0.65,0.25,0.15,0.35,0.9,0.45,0.7,0.1
23,0.45,0.75,0.4,0.25,0.35,0.4,0.85,0.25,0.95,0.25
24,0.4,0.7,0.45,0.3,0.4,0.35,0.8,0.25,0.9,0.35
25,0.65,0.45,0.2,0.15,0.55,0.3,0.9,0.25,0.8,0.6
26,0.8,0.55,0.4,0.3,0.45,0.15,0.95,0.25,0.7,0.6
27,0.65,0.5,0.5,0.35,0.25,0.1,0.95,0.45,0.7,0.5
28,0.6,0.55,0.35,0.6,0.45,0.1,0.85,0.55,0.8,0.55
