Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.4,0.6,0.5,0.3,0.3
1,0.45,0.55,0.3,0.4,0.55
2,0.35,0.4,0.35,0.35,0.15
3,0.4,0.35,0.45,0.35,0.15
4,0.45,0.45,0.3,0.4,0.2
5,0.25,0.45,0.35,0.35,0.15
6,0.3,0.45,0.45,0.5,0.25
7,0.55,0.55,0.55,0.45,0.1
8,0.6,0.5,0.65,0.35,0.3
9,0.75,0.6,0.75,0.5,0.1
10,0.7,0.45,0.6,0.65,0.35
11,0.6,0.3,0.5,0.7,0.55
12,0.55,0.25,0.55,0.45,0.45
13,0.7,0.45,0.6,0.45,0.3
14,0.6,0.6,0.45,0.45,0.35
15,0.65,0.6,0.35,0.5,0.45
16,0.75,0.6,0.4,0.55,0.7
17,0.6,0.45,0.65,0.55,0.45
18,0.6,0.45,0.55,0.3,0.35
19,0.4,0.5,0.4,0.4,0.5
20,0.2,0.45,0.4,0.4,0.15
21,0.1,0.25,0.3,0.45,0.15
22,0.25,0.45,0.2,0.35,0.3
23,0.3,0.55,0.3,0.4,0.3
24,0.2,0.4,0.35,0.35,0.45
25,0.3,0.7,0.3,0.2,0.35
26,0.45,0.45,0.5,0.35,0.1
27,0.7,0.6,0.3,0.5,0.1
28,0.55,0.45,0.3,0.3,0.3
29,0.65,0.35,0.35,0.35,0.1
30,0.55,0.7,0.6,0.5,0.15
31,0.6,0.35,0.85,0.35,0.1
32,0.65,0.45,0.75,0.45,0.4
33,0.5,0.5,0.95,0.4,0.4
34,0.55,0.4,0.75,0.2,0.6
35,0.65,0.4,0.6,0.35,0.55
36,0.8,0.4,0.65,0.15,0.6
37,0.55,0.45,0.45,0.2,0.45
38,0.6,0.65,0.35,0.25,0.4
39,0.8,0.6,0.35,0.3,0.6
40,0.55,0.3,0.4,0.5,0.3
41,0.4,0.65,0.4,0.55,0.25
42,0.55,0.75,0.45,0.55,0.3
43,0.5,0.6,0.35,0.4,0.45
44,0.45,0.65,0.4,0.65,0.45
45,0.25,0.4,0.25,0.55,0.5
46,0.3,0.25,0.55,0.75,0.3
47,0.3,0.35,0.5,0.6,0.45
48,0.35,0.3,0.6,0.5,0.6
49,0.35,0.25,0.5,0.5,0.55
50,0.3,0.35,0.2,0.5,0.45
51,0.35,0.25,0.2,0.4,0.35
52,0.45,0.5,0.3,0.45,0.35
53,0.45,0.45,0.4,0.5,0.3
54,0.65,0.35,0.65,0.4,0.25
55,0.65,0.35,0.3,0.45,0.4
56,0.75,0.35,0.55,0.4,0.3
57,0.75,0.35,0.55,0.5,0.15
58,0.65,0.3,0.45,0.3,0.25
59,0.5,0.3,0.4,0.2,0.25
60,0.6,0.2,0.7,0.4,0.2
61,0.65,0.05,0.5,0.55,0.3
62,0.55,0.15,0.55,0.55,0.45
63,0.6,0.45,0.4,0.45,0.4
64,0.7,0.45,0.55,0.45,0.4
65,0.85,0.35,0.45,0.35,0.3
66,0.75,0.35,0.45,0.4,0.4
67,0.7,0.3,0.4,0.4,0.5
68,0.75,0.55,0.4,0.35,0.2
69,0.75,0.5,0.3,0.5,0.3
70,0.8,0.4,0.3,0.55,0.2
71,0.8,0.35,0.2,0.7,0.4
72,0.8,0.3,0.25,0.5,0.4
73,0.6,0.5,0.2,0.35,0.55
74,0.65,0.4,0.05,0.6,0.35
75,0.75,0.4,0.2,0.65,0.5
76,0.7,0.35,0.15,0.7,0.4
77,0.7,0.35,0.05,0.5,0.45
78,0.7,0.35,0.3,0.45,0.45
79,0.75,0.4,0.15,0.5,0.55
80,0.55,0.5,0.2,0.2,0.6
81,0.45,0.5,0.25,0.35,0.8
82,0.55,0.5,0.45,0.3,0.6
83,0.35,0.7,0.35,0.4,0.5
84,0.35,0.4,0.3,0.5,0.65
85,0.55,0.6,0.3,0.35,0.75
86,0.6,0.55,0.3,0.4,0.6
87,0.35,0.7,0.3,0.5,0.45
88,0.55,0.7,0.4,0.35,0.35
89,0.8,0.6,0.5,0.4,0.45
90,0.65,0.35,0.45,0.55,0.55
91,0.65,0.4,0.55,0.55,0.45
92,0.65,0.3,0.3,0.4,0.25
93,0.55,0.35,0.3,0.45,0.4
94,0.55,0.45,0.25,0.55,0.45
95,0.65,0.45,0.5,0.6,0.45
96,0.35,0.55,0.5,0.4,0.5
97,0.45,0.75,0.3,0.4,0.55
98,0.6,0.85,0.3,0.6,0.45
99,0.65,0.7,0.3,0.55,0.5
