Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
46,0.65,0.55,0.55,0.1,0.5,0.4,0.7,0.65,0.35,0.45
47,0.85,0.85,0.45,0.2,0.35,0.5,0.4,0.65,0.5,0.45
48,1.0,0.8,0.45,0.1,0.45,0.4,0.35,0.6,0.9,0.45
49,0.95,0.6,0.3,0.15,0.45,0.3,0.5,0.6,0.75,0.45
50,0.65,0.7,0.4,0.2,0.45,0.45,0.6,0.45,0.6,0.4
51,0.6,0.4,0.35,0.0,0.6,0.25,0.6,0.55,0.7,0.35
52,0.75,0.3,0.45,0.05,0.75,0.25,0.55,0.8,0.65,0.4
53,0.75,0.45,0.45,0.2,0.75,0.1,0.45,0.8,0.7,0.35
54,0.75,0.4,0.4,0.05,0.9,0.25,0.55,0.7,0.55,0.25
55,0.7,0.35,0.25,0.15,0.95,0.55,0.75,0.75,0.4,0.1
56,0.65,0.25,0.3,0.1,0.9,0.4,0.7,0.9,0.5,0.35
57,0.7,0.3,0.4,0.2,0.8,0.4,0.65,0.95,0.55,0.35
58,0.6,0.15,0.45,0.15,0.75,0.35,0.65,0.9,0.5,0.5
59,0.55,0.25,0.55,0.05,0.9,0.25,0.45,0.65,0.6,0.3
60,0.6,0.5,0.5,0.15,0.75,0.35,0.45,0.6,0.65,0.35
61,0.65,0.6,0.6,0.3,0.8,0.35,0.25,0.55,0.7,0.3
62,0.65,0.8,0.6,0.3,0.85,0.45,0.15,0.5,0.75,0.3
63,0.65,0.85,0.7,0.5,0.8,0.55,0.25,0.35,0.45,0.15
64,0.65,0.9,0.65,0.45,0.9,0.75,0.2,0.3,0.5,0.15
65,0.85,0.75,0.4,0.35,0.65,0.7,0.1,0.3,0.45,0.2
66,0.85,0.75,0.45,0.45,0.8,0.55,0.2,0.2,0.6,0.15
67,0.95,0.75,0.3,0.7,0.75,0.85,0.3,0.2,0.25,0.35
68,0.95,0.8,0.3,0.7,0.7,0.75,0.55,0.3,0.15,0.4
69,1.0,0.65,0.45,0.7,0.6,0.6,0.65,0.3,0.1,0.45
70,0.95,0.7,0.45,0.85,0.35,0.6,0.55,0.3,0.2,0.25
71,0.95,0.8,0.65,0.5,0.6,0.65,0.35,0.3,0.3,0.25
72,1.0,0.8,0.8,0.75,0.55,0.55,0.5,0.55,0.2,0.0
73,0.95,0.85,0.7,0.75,0.7,0.5,0.3,0.65,0.35,0.3
74,0.75,0.65,0.6,0.75,0.6,0.55,0.3,0.6,0.6,0.35
75,0.85,0.55,0.7,0.65,0.4,0.65,0.3,0.4,0.45,0.25
76,0.7,0.55,0.55,0.6,0.3,0.6,0.3,0.45,0.45,0.5
77,0.7,0.45,0.45,0.45,0.15,0.5,0.35,0.55,0.25,0.6
78,0.7,0.5,0.7,0.55,0.25,0.35,0.1,0.55,0.1,0.65
79,0.7,0.55,0.5,0.5,0.25,0.4,0.3,0.8,0.3,0.65
80,0.7,0.5,0.4,0.4,0.35,0.35,0.3,0.65,0.3,0.55
81,0.55,0.45,0.5,0.45,0.4,0.5,0.35,0.5,0.5,0.4
82,0.45,0.35,0.65,0.3,0.55,0.45,0.4,0.4,0.6,0.25
83,0.55,0.45,0.75,0.4,0.65,0.4,0.45,0.4,0.55,0.25
84,0.7,0.35,0.85,0.5,0.85,0.5,0.65,0.55,0.65,0.1
85,0.7,0.5,0.65,0.4,0.75,0.55,0.5,0.5,0.35,0.15
86,0.6,0.55,0.55,0.35,0.85,0.55,0.55,0.4,0.45,0.45
87,0.45,0.5,0.6,0.6,0.85,0.45,0.6,0.5,0.65,0.5
88,0.55,0.25,0.7,0.75,0.7,0.35,0.5,0.45,0.5,0.45
89,0.9,0.25,0.7,0.7,0.55,0.45,0.55,0.45,0.4,0.4
90,0.9,0.2,0.85,0.9,0.55,0.65,0.8,0.75,0.4,0.35
91,0.75,0.15,1.0,0.85,0.85,0.8,0.75,0.8,0.15,0.2
92,0.6,0.45,0.85,0.75,0.75,0.95,0.75,0.75,0.3,0.2
93,0.65,0.35,0.85,0.65,0.55,0.9,0.6,0.7,0.15,0.3
94,0.75,0.15,0.75,0.65,0.35,0.9,0.55,0.5,0.15,0.2
95,0.8,0.15,0.9,0.75,0.3,0.85,0.6,0.6,0.25,0.35
96,0.85,0.35,0.95,0.7,0.45,0.8,0.65,0.65,0.25,0.45
97,0.7,0.3,0.85,0.75,0.3,0.75,0.5,0.65,0.35,0.4
98,0.8,0.4,0.8,0.45,0.4,0.8,0.4,0.7,0.4,0.55
99,0.7,0.5,0.7,0.45,0.3,0.7,0.35,0.7,0.2,0.5
