Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.65,0.5,0.5,0.6,0.6
1,0.45,0.25,0.35,0.5,0.45
2,0.35,0.3,0.35,0.6,0.45
3,0.35,0.45,0.4,0.55,0.5
4,0.4,0.3,0.3,0.3,0.75
5,0.3,0.2,0.6,0.55,0.75
6,0.6,0.35,0.65,0.4,0.7
7,0.4,0.2,0.6,0.5,0.45
8,0.15,0.25,0.45,0.65,0.6
9,0.5,0.4,0.55,0.5,0.35
10,0.5,0.6,0.45,0.5,0.5
11,0.55,0.45,0.35,0.5,0.45
12,0.6,0.5,0.45,0.3,0.45
13,0.7,0.5,0.5,0.55,0.45
14,0.6,0.8,0.6,0.35,0.4
15,0.7,0.55,0.7,0.25,0.35
16,0.75,0.25,0.55,0.4,0.4
17,0.7,0.25,0.4,0.35,0.45
18,0.7,0.45,0.15,0.45,0.4
19,0.65,0.4,0.2,0.35,0.4
20,0.4,0.7,0.3,0.25,0.5
21,0.5,0.7,0.5,0.3,0.5
22,0.65,0.7,0.5,0.35,0.4
23,0.5,0.9,0.45,0.55,0.25
24,0.4,0.7,0.4,0.45,0.25
25,0.35,0.8,0.55,0.4,0.35
26,0.3,0.7,0.45,0.4,0.3
27,0.35,0.5,0.6,0.6,0.4
28,0.3,0.6,0.4,0.45,0.5
29,0.2,0.9,0.5,0.65,0.5
30,0.25,0.75,0.4,0.5,0.6
31,0.4,0.6,0.35,0.5,0.45
32,0.5,0.55,0.35,0.25,0.65
33,0.45,0.2,0.5,0.15,0.5
34,0.55,0.15,0.65,0.1,0.4
35,0.7,0.15,0.5,0.25,0.55
36,0.5,0.35,0.35,0.4,0.35
37,0.5,0.35,0.4,0.4,0.3
38,0.65,0.55,0.6,0.25,0.45
39,0.5,0.65,0.6,0.55,0.15
40,0.4,0.25,0.4,0.45,0.25
41,0.4,0.35,0.5,0.45,0.35
42,0.5,0.5,0.5,0.5,0.6
43,0.65,0.6,0.35,0.1,0.35
44,0.4,0.7,0.35,0.2,0.4
45,0.4,0.35,0.3,0.4,0.5
46,0.6,0.5,0.25,0.4,0.25
47,0.3,0.45,0.4,0.55,0.55
48,0.4,0.55,0.7,0.4,0.55
49,0.45,0.4,0.7,0.3,0.45
50,0.55,0.6,0.65,0.2,0.7
51,0.6,0.65,0.65,0.25,0.6
52,0.45,0.5,0.6,0.35,0.65
53,0.4,0.35,0.65,0.2,0.8
54,0.15,0.2,0.45,0.2,0.75
55,0.15,0.2,0.5,0.35,0.5
56,0.2,0.3,0.7,0.2,0.4
57,0.4,0.2,0.6,0.1,0.65
58,0.35,0.4,0.45,0.4,0.45
59,0.45,0.5,0.4,0.45,0.5
60,0.45,0.5,0.4,0.6,0.4
61,0.75,0.55,0.5,0.7,0.35
62,0.7,0.45,0.4,0.55,0.35
63,0.35,0.35,0.45,0.5,0.45
64,0.25,0.8,0.25,0.4,0.45
65,0.2,0.8,0.2,0.25,0.55
66,0.25,0.75,0.35,0.6,0.45
67,0.65,0.6,0.35,0.45,0.5
68,0.8,0.3,0.35,0.6,0.3
69,0.7,0.25,0.25,0.45,0.4
70,0.55,0.1,0.35,0.4,0.6
71,0.45,0.15,0.35,0.3,0.35
72,0.55,0.2,0.3,0.25,0.4
73,0.45,0.35,0.4,0.2,0.4
74,0.55,0.5,0.35,0.3,0.35
75,0.55,0.55,0.7,0.5,0.35
76,0.6,0.45,0.7,0.45,0.65
77,0.7,0.6,0.4,0.6,0.6
78,0.6,0.5,0.2,0.45,0.6
79,0.45,0.3,0.2,0.4,0.65
80,0.65,0.2,0.25,0.2,0.7
81,0.6,0.2,0.4,0.35,0.65
82,0.7,0.35,0.4,0.1,0.55
83,0.85,0.35,0.45,0.4,0.5
84,0.5,0.45,0.15,0.3,0.8
85,0.6,0.45,0.2,0.3,0.7
86,0.75,0.25,0.3,0.25,0.75
87,0.95,0.1,0.15,0.25,0.65
88,0.9,0.25,0.1,0.25,0.45
89,0.75,0.25,0.35,0.55,0.45
90,0.7,0.35,0.3,0.5,0.15
91,0.6,0.55,0.25,0.45,0.5
92,0.7,0.4,0.2,0.5,0.45
93,0.85,0.7,0.25,0.55,0.6
94,0.7,0.7,0.45,0.5,0.55
95,0.65,0.65,0.4,0.4,0.6
96,0.5,0.65,0.15,0.45,0.5
97,0.6,0.3,0.5,0.35,0.55
98,0.6,0.35,0.55,0.45,0.45
99,0.75,0.2,0.5,0.4,0.4
