Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.5,0.4,0.55,0.5,0.4,0.4,0.45,0.4,0.4
1,0.45,0.6,0.4,0.5,0.85,0.25,0.5,0.6,0.4,0.4
2,0.45,0.5,0.5,0.45,0.75,0.35,0.35,0.6,0.2,0.45
3,0.8,0.5,0.6,0.45,0.55,0.4,0.05,0.35,0.4,0.55
4,0.55,0.65,0.55,0.4,0.8,0.1,0.05,0.4,0.5,0.55
5,0.6,0.65,0.6,0.3,0.9,0.1,0.1,0.35,0.55,0.45
6,0.5,0.4,0.7,0.3,0.65,0.35,0.2,0.55,0.6,0.45
7,0.75,0.5,0.6,0.3,0.6,0.6,0.4,0.5,0.55,0.55
8,0.75,0.4,0.65,0.2,0.45,0.7,0.2,0.75,0.45,0.5
9,0.9,0.85,0.9,0.05,0.5,0.3,0.15,0.65,0.35,0.65
10,0.85,0.85,0.9,0.25,0.6,0.45,0.1,0.75,0.45,0.6
11,0.95,0.65,0.75,0.15,0.45,0.45,0.1,0.75,0.2,0.55
12,0.95,0.75,0.8,0.15,0.25,0.55,0.25,0.75,0.3,0.55
13,0.95,0.8,0.55,0.35,0.65,0.4,0.4,0.5,0.5,0.2
14,0.85,0.75,0.5,0.6,0.6,0.25,0.4,0.45,0.6,0.2
15,0.8,0.55,0.35,0.3,0.5,0.3,0.15,0.65,0.35,0.45
16,0.85,0.5,0.55,0.15,0.45,0.2,0.25,0.5,0.3,0.45
17,0.8,0.4,0.35,0.25,0.35,0.25,0.3,0.45,0.65,0.4
18,0.7,0.5,0.4,0.35,0.45,0.2,0.3,0.55,0.85,0.4
19,0.65,0.8,0.25,0.35,0.7,0.3,0.4,0.4,0.75,0.5
20,0.7,0.6,0.2,0.6,0.75,0.5,0.3,0.4,0.7,0.6
21,0.85,0.7,0.1,0.35,0.65,0.35,0.3,0.35,0.65,0.4
22,0.95,0.75,0.2,0.65,0.7,0.25,0.45,0.2,0.65,0.25
23,0.9,0.6,0.15,0.45,0.65,0.3,0.3,0.35,0.65,0.25
24,0.75,0.55,0.2,0.45,0.65,0.15,0.55,0.65,0.3,0.35
25,0.65,0.5,0.35,0.35,0.65,0.1,0.6,0.5,0.4,0.6
26,0.4,0.3,0.5,0.3,0.65,0.25,0.6,0.45,0.25,0.25
27,0.45,0.25,0.7,0.4,0.65,0.45,0.85,0.35,0.4,0.35
28,0.5,0.55,0.65,0.3,0.85,0.6,0.6,0.55,0.35,0.45
29,0.5,0.35,0.65,0.3,0.7,0.4,0.55,0.6,0.45,0.6
30,0.45,0.4,0.5,0.2,0.85,0.45,0.75,0.55,0.4,0.45
31,0.8,0.55,0.55,0.5,0.85,0.75,0.55,0.4,0.35,0.3
32,0.95,0.6,0.65,0.2,0.75,0.55,0.85,0.2,0.4,0.4
33,0.9,0.5,0.4,0.35,0.95,0.5,0.85,0.4,0.45,0.45
34,0.7,0.35,0.4,0.45,0.75,0.55,0.7,0.25,0.2,0.55
35,0.65,0.25,0.65,0.5,0.6,0.6,0.8,0.25,0.25,0.55
36,0.8,0.3,0.65,0.55,0.65,0.55,0.75,0.25,0.35,0.6
37,0.7,0.4,0.7,0.6,0.65,0.5,0.65,0.3,0.15,0.75
38,0.75,0.5,0.45,0.25,0.55,0.65,0.7,0.35,0.1,0.75
39,0.65,0.2,0.6,0.35,0.3,0.3,0.8,0.35,0.3,0.6
40,0.65,0.45,0.75,0.4,0.35,0.6,0.65,0.3,0.25,0.6
41,0.65,0.1,0.75,0.6,0.35,0.2,0.6,0.35,0.35,0.5
42,0.7,0.25,0.65,0.55,0.35,0.1,0.7,0.65,0.75,0.45
43,0.7,0.2,0.45,0.4,0.4,0.15,0.7,0.5,0.65,0.5
44,0.7,0.3,0.8,0.3,0.15,0.2,0.7,0.35,0.6,0.7
45,0.7,0.25,0.7,0.4,0.1,0.5,0.35,0.6,0.6,0.55
46,0.8,0.3,0.7,0.4,0.35,0.7,0.3,0.65,0.65,0.3
47,0.8,0.25,0.65,0.45,0.2,0.45,0.4,0.55,0.7,0.3
48,1.0,0.2,0.5,0.6,0.35,0.2,0.5,0.65,0.65,0.15
49,0.95,0.2,0.5,0.6,0.55,0.45,0.3,0.6,0.45,0.25
50,0.85,0.15,0.5,0.5,0.25,0.55,0.55,0.6,0.65,0.2
51,0.65,0.25,0.6,0.65,0.3,0.35,0.65,0.5,0.8,0.3
52,0.8,0.2,0.35,0.7,0.2,0.35,0.5,0.35,0.65,0.6
53,0.75,0.05,0.3,0.8,0.25,0.35,0.45,0.15,0.7,0.3
54,0.9,0.1,0.55,0.8,0.25,0.05,0.35,0.25,0.65,0.2
55,0.95,0.05,0.3,0.65,0.3,0.1,0.15,0.45,0.75,0.2
