Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.55,0.35,0.55,0.7,0.65,0.3,0.6,0.55,0.65,0.35
1,0.65,0.25,0.7,0.65,0.8,0.3,0.7,0.4,0.5,0.5
2,0.65,0.3,0.6,0.6,0.7,0.3,0.7,0.45,0.35,0.55
3,0.85,0.3,0.55,0.6,0.6,0.35,0.5,0.2,0.2,0.6
4,0.75,0.2,0.45,0.8,0.5,0.35,0.7,0.2,0.4,0.35
5,0.75,0.4,0.5,0.6,0.45,0.25,0.65,0.35,0.35,0.35
6,0.85,0.55,0.55,0.35,0.5,0.45,0.6,0.4,0.25,0.4
7,0.9,0.5,0.65,0.45,0.45,0.2,0.55,0.4,0.4,0.4
8,0.65,0.35,0.6,0.5,0.45,0.2,0.6,0.2,0.4,0.3
9,0.6,0.2,0.8,0.6,0.6,0.3,0.55,0.1,0.3,0.25
10,0.65,0.3,0.75,0.55,0.65,0.1,0.45,0.0,0.5,0.3
11,0.55,0.3,0.75,0.55,0.55,0.45,0.25,0.0,0.45,0.35
12,0.45,0.5,0.85,0.5,0.5,0.35,0.35,0.15,0.25,0.3
13,0.35,0.7,0.75,0.15,0.4,0.2,0.25,0.1,0.3,0.5
14,0.6,0.7,0.9,0.35,0.5,0.25,0.4,0.35,0.45,0.45
15,0.65,0.6,0.95,0.15,0.25,0.3,0.3,0.55,0.4,0.55
16,0.5,0.3,0.85,0.2,0.3,0.35,0.35,0.5,0.6,0.35
17,0.55,0.1,0.7,0.15,0.45,0.3,0.45,0.7,0.45,0.2
18,0.65,0.15,0.95,0.1,0.5,0.2,0.45,0.6,0.45,0.25
19,0.6,0.4,0.9,0.25,0.45,0.2,0.45,0.45,0.35,0.4
20,0.5,0.4,0.8,0.2,0.5,0.35,0.5,0.5,0.5,0.45
21,0.4,0.5,0.6,0.05,0.3,0.3,0.7,0.5,0.6,0.3
22,0.4,0.45,0.4,0.05,0.3,0.5,0.6,0.5,0.45,0.25
23,0.45,0.45,0.4,0.05,0.25,0.5,0.5,0.55,0.45,0.35
24,0.65,0.2,0.2,0.1,0.5,0.8,0.6,0.35,0.55,0.2
25,0.9,0.15,0.25,0.3,0.55,0.65,0.5,0.35,0.65,0.3
26,0.65,0.4,0.5,0.25,0.5,0.55,0.55,0.15,0.6,0.2
27,0.7,0.25,0.4,0.2,0.3,0.65,0.5,0.05,0.65,0.35
28,0.7,0.25,0.65,0.2,0.15,0.9,0.45,0.1,0.65,0.5
29,0.6,0.25,0.6,0.3,0.2,0.7,0.35,0.2,0.55,0.35
30,0.5,0.45,0.65,0.15,0.35,0.7,0.4,0.25,0.6,0.5
31,0.4,0.65,0.65,0.15,0.3,0.7,0.35,0.3,0.65,0.55
32,0.3,0.5,0.7,0.25,0.35,0.65,0.4,0.35,0.5,0.55
33,0.4,0.55,0.75,0.35,0.3,0.7,0.55,0.45,0.4,0.4
34,0.3,0.6,0.65,0.6,0.3,0.8,0.65,0.2,0.1,0.45
35,0.45,0.45,0.75,0.5,0.3,0.7,0.65,0.25,0.15,0.2
36,0.4,0.2,0.7,0.55,0.3,0.8,0.65,0.45,0.15,0.25
37,0.55,0.25,0.6,0.55,0.3,0.75,0.8,0.3,0.4,0.35
38,0.5,0.3,0.6,0.65,0.35,0.75,0.85,0.3,0.45,0.25
39,0.45,0.55,0.35,0.6,0.35,0.5,0.85,0.25,0.4,0.3
40,0.3,0.55,0.4,0.75,0.45,0.55,0.65,0.3,0.5,0.15
41,0.5,0.6,0.3,0.6,0.2,0.3,0.55,0.45,0.5,0.25
42,0.75,0.35,0.5,0.5,0.05,0.35,0.6,0.6,0.4,0.35
43,0.7,0.4,0.7,0.6,0.0,0.1,0.55,0.5,0.5,0.25
44,0.85,0.25,0.75,0.3,0.0,0.1,0.55,0.55,0.45,0.4
45,0.8,0.25,0.5,0.5,0.0,0.05,0.55,0.25,0.5,0.3
46,0.8,0.4,0.5,0.6,0.05,0.1,0.6,0.1,0.5,0.25
47,0.8,0.45,0.55,0.6,0.1,0.2,0.65,0.1,0.45,0.2
48,0.65,0.35,0.6,0.65,0.05,0.2,0.65,0.1,0.5,0.1
49,0.35,0.5,0.75,0.75,0.4,0.4,0.85,0.1,0.45,0.2
50,0.5,0.3,0.4,0.75,0.45,0.45,0.8,0.35,0.4,0.3
