Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.35,0.3,0.75,0.5,0.4,0.5,0.65,0.45,0.45
1,0.8,0.15,0.3,0.85,0.6,0.6,0.45,0.7,0.75,0.1
2,0.8,0.4,0.35,0.8,0.55,0.5,0.4,0.8,0.75,0.05
3,0.5,0.4,0.35,0.75,0.75,0.6,0.3,0.65,0.35,0.05
4,0.5,0.65,0.3,0.8,0.85,0.85,0.25,0.65,0.25,0.1
5,0.25,0.9,0.4,0.65,0.8,0.9,0.15,0.65,0.15,0.05
6,0.3,0.7,0.45,0.55,0.85,0.6,0.35,0.4,0.45,0.15
7,0.3,0.7,0.2,0.45,0.7,0.9,0.7,0.65,0.6,0.35
8,0.6,0.7,0.3,0.3,0.45,0.75,0.7,0.6,0.3,0.3
9,0.75,0.8,0.6,0.3,0.4,0.5,0.7,0.45,0.05,0.05
10,0.75,0.7,0.4,0.5,0.45,0.65,0.5,0.25,0.15,0.0
11,0.9,0.9,0.45,0.45,0.75,0.75,0.55,0.45,0.25,0.1
12,0.6,0.8,0.35,0.75,0.5,0.85,0.65,0.6,0.25,0.2
13,0.75,0.8,0.2,0.65,0.7,0.95,0.45,0.65,0.1,0.05
14,0.8,0.6,0.3,0.65,0.7,0.8,0.2,0.55,0.15,0.0
15,0.75,0.45,0.3,0.45,0.6,0.75,0.2,0.5,0.2,0.1
16,0.65,0.3,0.15,0.5,0.6,0.8,0.25,0.35,0.3,0.25
17,0.5,0.1,0.2,0.45,0.5,0.65,0.3,0.3,0.35,0.4
18,0.8,0.25,0.2,0.4,0.25,0.6,0.45,0.4,0.4,0.3
19,0.65,0.15,0.35,0.4,0.3,0.25,0.5,0.15,0.45,0.25
20,0.65,0.2,0.2,0.15,0.8,0.3,0.55,0.3,0.35,0.15
21,0.7,0.3,0.1,0.0,0.75,0.45,0.65,0.2,0.5,0.1
22,0.7,0.45,0.2,0.1,0.75,0.35,0.65,0.3,0.3,0.05
23,0.8,0.45,0.3,0.1,0.8,0.35,0.7,0.4,0.5,0.05
24,0.65,0.55,0.15,0.25,0.8,0.45,0.65,0.4,0.65,0.15
25,0.7,0.55,0.25,0.25,0.7,0.25,0.9,0.45,0.45,0.3
26,0.75,0.55,0.35,0.3,0.55,0.2,0.7,0.25,0.45,0.3
27,0.65,0.55,0.7,0.5,0.5,0.4,0.85,0.45,0.3,0.25
28,0.6,0.5,0.7,0.55,0.4,0.55,0.6,0.4,0.3,0.25
29,0.7,0.55,0.7,0.5,0.25,0.5,0.7,0.3,0.45,0.3
30,0.65,0.6,0.8,0.35,0.35,0.5,0.75,0.25,0.45,0.25
