Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
29,0.8,0.1,0.3,0.45,0.4,0.35,0.05,0.6,0.4,0.7
30,0.75,0.3,0.3,0.4,0.1,0.3,0.2,0.7,0.4,0.5
31,0.7,0.3,0.15,0.5,0.3,0.2,0.2,0.8,0.35,0.5
32,1.0,0.3,0.15,0.75,0.15,0.4,0.15,0.6,0.45,0.5
33,0.85,0.3,0.05,0.65,0.1,0.2,0.3,0.6,0.45,0.5
34,0.8,0.45,0.1,0.85,0.1,0.5,0.05,0.5,0.45,0.6
35,0.65,0.45,0.15,0.95,0.25,0.25,0.2,0.2,0.3,0.75
36,0.55,0.7,0.3,0.8,0.5,0.45,0.2,0.45,0.45,0.55
37,0.4,0.65,0.2,0.6,0.6,0.65,0.1,0.6,0.55,0.3
38,0.65,0.65,0.3,0.7,0.3,0.6,0.1,0.55,0.4,0.3
39,0.7,0.55,0.4,0.8,0.3,0.6,0.15,0.45,0.4,0.25
40,0.7,0.7,0.5,0.65,0.45,0.55,0.1,0.5,0.35,0.25
41,0.75,0.85,0.55,0.6,0.35,0.65,0.1,0.65,0.3,0.15
42,0.55,0.75,0.45,0.6,0.45,0.75,0.1,0.55,0.55,0.35
43,0.7,0.65,0.45,0.55,0.4,0.7,0.1,0.55,0.55,0.35
44,0.5,0.75,0.55,0.75,0.4,0.55,0.2,0.4,0.6,0.5
45,0.55,0.65,0.5,0.7,0.25,0.55,0.2,0.3,0.85,0.55
46,0.5,0.5,0.65,0.5,0.2,0.45,0.35,0.3,0.8,0.65
47,0.2,0.55,0.65,0.55,0.5,0.4,0.25,0.25,0.7,0.65
48,0.35,0.7,0.55,0.35,0.65,0.35,0.25,0.2,0.6,0.75
49,0.45,0.7,0.65,0.25,0.5,0.4,0.25,0.3,0.65,0.75
50,0.6,0.65,0.35,0.2,0.4,0.55,0.4,0.35,0.6,0.8
51,0.6,0.65,0.3,0.3,0.4,0.5,0.3,0.4,0.5,0.95
52,0.45,0.9,0.1,0.5,0.35,0.5,0.2,0.55,0.6,0.75
53,0.25,0.9,0.3,0.4,0.45,0.5,0.3,0.8,0.35,0.6
54,0.2,0.9,0.55,0.3,0.25,0.7,0.35,0.5,0.1,0.7
55,0.4,0.65,0.6,0.25,0.3,0.55,0.5,0.6,0.2,0.75
56,0.2,0.6,0.5,0.5,0.1,0.55,0.6,0.4,0.3,0.7
57,0.1,0.4,0.5,0.65,0.1,0.5,0.65,0.45,0.15,0.55
58,0.1,0.6,0.55,0.75,0.15,0.35,0.75,0.6,0.25,0.6
59,0.25,0.6,0.15,0.65,0.3,0.5,0.6,0.5,0.4,0.45
60,0.15,0.6,0.15,0.5,0.55,0.7,0.6,0.45,0.45,0.45
61,0.55,0.45,0.3,0.3,0.5,0.7,0.35,0.3,0.5,0.7
62,0.6,0.3,0.4,0.3,0.5,0.6,0.35,0.4,0.7,0.75
63,0.35,0.55,0.5,0.15,0.5,0.5,0.25,0.3,0.8,0.85
64,0.3,0.75,0.55,0.15,0.45,0.25,0.1,0.55,0.95,0.8
65,0.15,0.8,0.55,0.05,0.25,0.1,0.25,0.85,1.0,0.85
66,0.2,0.7,0.55,0.05,0.3,0.2,0.3,0.9,0.85,0.8
67,0.05,0.45,0.8,0.25,0.2,0.15,0.45,0.75,0.85,0.8
68,0.05,0.5,0.6,0.15,0.35,0.5,0.45,0.55,0.9,0.95
69,0.0,0.4,0.6,0.15,0.55,0.35,0.5,0.5,0.95,0.75
70,0.15,0.25,0.55,0.4,0.5,0.3,0.45,0.5,0.8,0.35
71,0.45,0.1,0.45,0.25,0.25,0.75,0.3,0.4,0.7,0.65
72,0.5,0.15,0.45,0.15,0.25,0.4,0.15,0.45,0.5,0.5
73,0.45,0.2,0.4,0.3,0.3,0.35,0.45,0.45,0.45,0.4
74,0.15,0.1,0.3,0.45,0.35,0.3,0.4,0.55,0.4,0.5
75,0.1,0.15,0.55,0.6,0.15,0.6,0.2,0.7,0.45,0.3
76,0.25,0.1,0.45,0.7,0.35,0.4,0.35,0.55,0.65,0.2
77,0.45,0.2,0.45,0.95,0.65,0.15,0.5,0.35,0.85,0.45
78,0.75,0.2,0.45,1.0,0.65,0.25,0.6,0.4,0.7,0.5
79,0.7,0.15,0.8,0.95,0.45,0.2,0.55,0.3,0.7,0.65
80,0.7,0.15,0.9,0.8,0.35,0.35,0.7,0.3,0.6,0.6
81,0.7,0.15,0.9,0.7,0.3,0.4,0.7,0.55,0.45,0.55
82,0.4,0.1,0.8,0.75,0.35,0.55,0.8,0.6,0.25,0.6
83,0.3,0.15,0.75,0.7,0.4,0.55,0.75,0.6,0.15,0.7
84,0.3,0.25,0.7,0.7,0.4,0.55,0.4,0.85,0.2,0.7
85,0.45,0.2,0.65,0.85,0.6,0.6,0.3,0.75,0.2,0.55
86,0.4,0.1,0.55,0.8,0.55,0.6,0.35,0.65,0.4,0.6
87,0.7,0.1,0.75,0.85,0.65,0.65,0.45,0.75,0.35,0.4
88,0.95,0.35,0.7,0.75,0.8,0.9,0.55,0.75,0.3,0.05
89,0.9,0.35,0.8,0.95,0.7,0.8,0.5,0.8,0.35,0.15
90,0.9,0.35,0.8,0.95,0.7,0.8,0.4,0.85,0.25,0.15
91,0.75,0.2,0.95,0.8,0.8,0.75,0.45,0.65,0.4,0.2
92,0.75,0.3,0.9,0.8,0.65,0.65,0.45,0.8,0.5,0.3
93,0.7,0.25,0.8,0.5,0.75,0.65,0.5,0.7,0.75,0.15
94,0.9,0.2,0.55,0.55,0.6,0.8,0.45,0.7,0.75,0.15
95,0.8,0.5,0.55,0.55,0.75,0.8,0.55,0.7,0.55,0.4
96,0.65,0.2,0.5,0.7,0.7,0.65,0.9,0.4,0.2,0.25
97,0.5,0.2,0.65,0.85,0.8,0.8,0.85,0.25,0.2,0.1
98,0.3,0.45,0.3,0.7,0.6,0.7,0.65,0.45,0.25,0.1
99,0.4,0.35,0.4,0.7,0.4,0.6,0.8,0.3,0.35,0.1
