Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
0,0.3,0.55,0.5,0.5,0.5,0.6,0.45,0.35,0.35,0.55,0.75,0.6,0.55,0.55,0.6,0.6,0.4,0.55,0.4,0.45
1,0.4,0.6,0.5,0.5,0.45,0.6,0.65,0.55,0.5,0.7,0.6,0.65,0.6,0.6,0.65,0.7,0.45,0.55,0.35,0.25
2,0.55,0.65,0.75,0.45,0.5,0.85,0.8,0.7,0.45,0.5,0.6,0.45,0.65,0.55,0.5,0.55,0.65,0.6,0.3,0.2
3,0.65,0.7,0.75,0.55,0.8,0.85,0.9,0.75,0.3,0.45,0.6,0.35,0.8,0.55,0.6,0.65,0.55,0.75,0.25,0.1
4,0.55,0.55,0.5,0.25,0.5,0.65,0.85,0.55,0.6,0.6,0.85,0.4,0.55,0.3,0.45,0.85,0.5,0.55,0.45,0.05
5,0.4,0.55,0.35,0.25,0.35,0.7,0.9,0.3,0.6,0.7,0.85,0.75,0.8,0.25,0.45,0.8,0.5,0.4,0.6,0.1
6,0.45,0.6,0.35,0.35,0.25,0.65,0.85,0.2,0.55,0.65,0.75,0.6,0.9,0.3,0.4,0.7,0.7,0.55,0.55,0.0
7,0.5,0.65,0.4,0.5,0.25,0.65,0.85,0.4,0.5,0.55,0.65,0.45,0.75,0.35,0.4,0.55,0.75,0.55,0.5,0.05
8,0.45,0.6,0.45,0.35,0.2,0.75,0.7,0.3,0.4,0.6,0.55,0.45,0.8,0.35,0.35,0.7,0.8,0.4,0.5,0.05
9,0.65,0.8,0.55,0.35,0.3,0.85,0.45,0.55,0.3,0.55,0.65,0.35,0.5,0.5,0.4,0.8,0.65,0.35,0.4,0.2
10,0.35,0.6,0.65,0.25,0.35,0.7,0.55,0.3,0.25,0.4,0.5,0.4,0.55,0.7,0.45,0.65,0.75,0.3,0.6,0.3
11,0.6,0.85,0.55,0.35,0.4,0.9,0.35,0.45,0.15,0.3,0.55,0.35,0.45,0.8,0.2,0.65,0.5,0.35,0.4,0.35
12,0.65,0.9,0.7,0.65,0.25,0.8,0.25,0.85,0.2,0.7,0.8,0.3,0.2,0.85,0.1,0.85,0.1,0.25,0.1,0.65
13,0.65,0.95,0.6,0.45,0.25,0.8,0.3,0.8,0.15,0.7,0.75,0.25,0.3,0.9,0.05,0.65,0.25,0.1,0.2,0.65
14,0.75,0.85,0.7,0.5,0.2,0.7,0.4,0.8,0.15,0.75,0.8,0.2,0.3,0.9,0.1,0.7,0.15,0.05,0.25,0.75
15,0.8,0.8,0.7,0.4,0.2,0.55,0.25,0.75,0.0,0.85,0.75,0.15,0.15,0.95,0.15,0.75,0.2,0.15,0.25,0.85
16,0.95,0.7,0.75,0.65,0.35,0.55,0.2,0.8,0.05,0.95,0.8,0.3,0.1,0.85,0.25,0.6,0.05,0.25,0.3,0.95
17,0.95,0.65,0.35,0.8,0.25,0.7,0.2,0.85,0.1,0.85,0.65,0.6,0.05,0.75,0.1,0.4,0.1,0.1,0.65,0.9
18,0.9,0.6,0.45,0.9,0.15,0.65,0.05,0.95,0.1,0.8,0.55,0.65,0.1,0.65,0.1,0.4,0.05,0.15,0.55,0.9
19,0.95,0.95,0.1,0.9,0.05,0.8,0.05,0.95,0.05,0.9,0.7,0.85,0.1,0.9,0.2,0.25,0.05,0.25,0.9,0.95
20,0.95,1.0,0.15,1.0,0.0,1.0,0.2,0.95,0.0,0.85,0.6,0.75,0.0,1.0,0.15,0.5,0.1,0.35,0.9,0.95
21,1.0,0.85,0.1,0.95,0.1,0.95,0.3,0.95,0.0,0.8,0.65,0.85,0.05,0.95,0.05,0.5,0.2,0.55,0.8,0.65
22,1.0,0.75,0.2,1.0,0.3,1.0,0.05,0.95,0.0,0.85,0.75,0.9,0.15,1.0,0.0,0.55,0.25,0.7,0.75,0.45
23,1.0,0.85,0.55,0.95,0.45,0.95,0.2,1.0,0.0,0.75,0.65,0.75,0.05,0.85,0.0,0.3,0.25,0.65,0.65,0.35
24,1.0,0.9,0.65,0.95,0.65,0.85,0.25,0.95,0.15,0.85,0.55,0.8,0.1,0.7,0.0,0.1,0.2,0.75,0.6,0.35
25,0.95,0.85,0.85,0.8,0.75,0.75,0.25,1.0,0.25,0.8,0.2,0.7,0.05,0.65,0.05,0.05,0.2,0.6,0.65,0.45
26,0.9,0.65,0.9,0.8,0.9,0.7,0.25,1.0,0.3,0.75,0.15,0.9,0.05,0.85,0.2,0.0,0.1,0.6,0.65,0.45
27,0.95,0.6,0.9,0.95,0.75,0.85,0.35,1.0,0.3,0.6,0.05,0.8,0.1,0.65,0.1,0.0,0.2,0.7,0.75,0.3
28,0.8,0.75,0.9,0.95,0.7,0.75,0.35,0.95,0.45,0.6,0.0,0.7,0.1,0.75,0.1,0.1,0.25,0.7,0.7,0.3
29,0.9,0.85,0.95,0.95,0.5,0.85,0.45,0.85,0.25,0.6,0.1,0.6,0.15,0.7,0.05,0.15,0.5,0.55,0.6,0.5
30,0.75,1.0,0.8,0.95,0.5,0.5,0.7,0.7,0.5,0.6,0.05,0.55,0.1,0.55,0.0,0.2,0.45,0.55,0.3,0.6
31,0.7,1.0,0.75,0.95,0.15,0.65,0.85,0.7,0.55,0.7,0.25,0.6,0.2,0.5,0.15,0.3,0.7,0.3,0.1,0.7
32,0.6,0.95,0.7,1.0,0.0,0.6,0.85,0.75,0.6,0.65,0.4,0.4,0.15,0.5,0.15,0.3,0.8,0.2,0.05,0.65
33,0.65,1.0,0.65,0.95,0.0,0.75,0.55,0.75,0.65,0.85,0.2,0.35,0.1,0.55,0.0,0.55,0.95,0.25,0.05,0.7
34,0.85,1.0,0.6,0.95,0.0,0.95,0.3,0.85,0.6,0.8,0.05,0.4,0.05,0.45,0.05,0.5,0.9,0.35,0.1,0.75
35,0.9,1.0,0.5,0.8,0.05,0.95,0.35,0.9,0.7,0.5,0.05,0.55,0.15,0.3,0.05,0.5,0.85,0.45,0.1,0.5
36,0.85,0.95,0.45,0.7,0.05,0.7,0.7,0.75,0.65,0.45,0.15,0.6,0.3,0.15,0.15,0.5,0.7,0.45,0.25,0.6
37,0.75,0.9,0.7,0.8,0.1,0.85,0.65,0.75,0.85,0.65,0.25,0.35,0.5,0.5,0.05,0.4,0.75,0.45,0.3,0.5
38,1.0,0.6,0.45,0.8,0.4,0.85,0.8,0.75,0.8,0.45,0.0,0.55,0.6,0.15,0.3,0.45,0.7,0.2,0.6,0.7
39,0.95,0.9,0.45,0.75,0.45,0.85,0.85,0.95,0.7,0.4,0.1,0.65,0.45,0.05,0.1,0.1,0.55,0.2,0.7,0.45
40,1.0,0.85,0.45,0.7,0.15,0.7,0.75,0.8,0.9,0.15,0.2,0.35,0.15,0.05,0.2,0.3,0.3,0.35,0.65,0.25
41,0.9,0.95,0.5,0.8,0.2,0.95,0.8,0.9,1.0,0.1,0.15,0.15,0.2,0.15,0.2,0.2,0.45,0.3,0.8,0.2
42,0.9,0.85,0.35,0.75,0.25,0.95,0.8,1.0,1.0,0.15,0.1,0.2,0.2,0.2,0.15,0.3,0.55,0.6,0.95,0.5
43,1.0,0.8,0.45,0.8,0.4,0.95,0.8,0.9,1.0,0.3,0.2,0.25,0.2,0.15,0.15,0.25,0.5,0.6,0.9,0.45
44,0.95,0.75,0.45,0.75,0.15,0.95,0.7,0.8,0.95,0.45,0.05,0.25,0.1,0.3,0.4,0.35,0.2,0.7,0.7,0.25
45,0.95,0.95,0.25,0.75,0.35,0.8,0.85,0.75,0.95,0.45,0.05,0.0,0.0,0.1,0.45,0.25,0.15,0.55,0.95,0.0
46,0.95,0.85,0.15,1.0,0.5,0.7,0.95,0.9,0.95,0.55,0.2,0.05,0.0,0.1,0.4,0.05,0.0,0.65,0.95,0.0
47,0.9,0.95,0.1,1.0,0.3,0.8,1.0,0.9,0.95,0.6,0.2,0.1,0.0,0.15,0.5,0.15,0.05,0.85,0.95,0.0
48,1.0,0.95,0.1,0.9,0.35,0.65,0.9,1.0,0.95,0.7,0.45,0.0,0.05,0.35,0.15,0.25,0.15,1.0,0.95,0.05
49,0.85,1.0,0.05,0.8,0.1,0.8,0.8,0.95,1.0,0.55,0.7,0.1,0.2,0.35,0.15,0.4,0.1,0.9,0.85,0.05
50,0.6,1.0,0.25,0.95,0.15,1.0,0.9,0.95,1.0,0.7,0.8,0.1,0.3,0.6,0.15,0.45,0.05,0.8,0.7,0.05
51,0.95,1.0,0.25,0.8,0.2,0.95,1.0,0.95,1.0,0.7,0.75,0.05,0.45,0.5,0.25,0.5,0.05,0.7,0.8,0.2
52,1.0,0.95,0.3,0.95,0.05,1.0,1.0,1.0,1.0,0.6,0.7,0.1,0.35,0.65,0.25,0.55,0.25,0.7,0.8,0.2
53,0.95,0.8,0.25,1.0,0.1,0.95,0.95,0.95,0.95,0.45,0.4,0.2,0.2,0.55,0.45,0.5,0.25,0.75,0.6,0.25
54,0.95,0.9,0.25,0.9,0.2,0.85,0.95,1.0,0.85,0.6,0.3,0.35,0.25,0.35,0.35,0.5,0.1,0.65,0.55,0.2
55,0.95,0.6,0.15,0.7,0.4,0.85,1.0,0.95,0.95,0.4,0.4,0.45,0.25,0.4,0.6,0.4,0.4,0.85,0.75,0.4
56,0.85,0.85,0.4,0.8,0.2,0.75,0.95,0.9,0.9,0.6,0.5,0.6,0.4,0.25,0.35,0.45,0.2,0.55,0.5,0.25
57,0.8,0.85,0.4,0.8,0.15,0.8,0.95,0.95,0.95,0.7,0.45,0.75,0.3,0.3,0.2,0.35,0.1,0.4,0.5,0.15
58,0.75,0.8,0.4,0.9,0.25,0.8,0.8,0.9,0.85,0.6,0.65,0.6,0.35,0.2,0.2,0.55,0.15,0.55,0.45,0.05
59,0.65,0.75,0.3,0.95,0.35,0.7,0.7,0.85,0.8,0.5,0.5,0.75,0.45,0.3,0.3,0.55,0.25,0.6,0.5,0.05
60,0.9,0.95,0.5,0.9,0.3,0.7,0.85,1.0,0.9,0.6,0.55,0.9,0.35,0.25,0.15,0.55,0.0,0.35,0.35,0.1
61,0.8,1.0,0.7,1.0,0.2,0.7,0.9,0.95,0.95,0.75,0.7,0.85,0.3,0.05,0.2,0.7,0.1,0.4,0.15,0.1
62,0.8,1.0,0.5,0.95,0.15,0.65,0.95,0.85,0.85,0.65,0.65,0.6,0.2,0.05,0.25,0.5,0.1,0.45,0.25,0.1
63,0.9,0.9,0.6,0.9,0.0,0.45,0.9,0.85,0.55,0.8,0.65,0.6,0.0,0.0,0.25,0.6,0.05,0.3,0.35,0.05
64,1.0,0.95,0.8,0.9,0.1,0.35,0.9,0.85,0.35,1.0,0.65,0.3,0.0,0.1,0.1,0.8,0.3,0.1,0.2,0.0
65,0.95,1.0,0.75,1.0,0.1,0.45,0.85,0.95,0.4,0.85,0.8,0.4,0.1,0.05,0.2,0.7,0.2,0.4,0.35,0.0
66,0.9,1.0,0.6,0.9,0.1,0.45,0.95,1.0,0.3,0.95,0.5,0.6,0.05,0.25,0.35,0.8,0.55,0.2,0.4,0.1
67,0.7,1.0,0.65,0.85,0.05,0.25,0.85,1.0,0.3,0.9,0.4,0.7,0.1,0.35,0.4,0.8,0.55,0.25,0.5,0.05
68,0.55,1.0,0.55,0.7,0.1,0.25,0.9,0.95,0.0,0.6,0.0,0.55,0.05,0.35,0.5,0.7,0.7,0.3,0.7,0.0
69,0.75,1.0,0.4,0.75,0.05,0.3,0.8,0.85,0.0,0.85,0.05,0.85,0.2,0.7,0.75,0.7,0.45,0.35,0.45,0.0
70,0.85,1.0,0.45,0.65,0.2,0.35,0.85,0.85,0.05,0.85,0.0,0.75,0.35,0.65,0.65,0.6,0.6,0.45,0.45,0.2
71,0.95,1.0,0.45,0.55,0.2,0.35,0.85,0.75,0.15,1.0,0.05,0.95,0.35,0.8,0.5,0.65,0.4,0.4,0.3,0.3
72,1.0,0.95,0.55,0.65,0.5,0.3,1.0,0.65,0.15,0.95,0.0,0.9,0.25,0.75,0.5,0.75,0.2,0.25,0.25,0.25
73,0.95,1.0,0.7,0.75,0.4,0.0,0.9,0.6,0.1,0.8,0.05,1.0,0.2,0.8,0.45,1.0,0.05,0.05,0.15,0.1
74,0.9,0.9,0.6,0.85,0.55,0.05,0.8,0.6,0.2,0.7,0.2,0.85,0.3,0.8,0.6,1.0,0.0,0.1,0.15,0.1
75,1.0,0.85,0.6,1.0,0.65,0.15,0.9,0.45,0.25,0.5,0.05,0.65,0.6,0.75,0.45,0.9,0.05,0.1,0.05,0.0
76,0.95,0.85,0.55,0.95,0.5,0.1,0.7,0.45,0.15,0.45,0.0,0.6,0.6,0.65,0.55,0.9,0.15,0.3,0.15,0.0
77,0.9,1.0,0.55,0.9,0.55,0.05,0.75,0.5,0.15,0.35,0.0,0.45,0.75,0.6,0.4,1.0,0.25,0.45,0.25,0.1
78,0.8,1.0,0.5,0.8,0.35,0.0,0.55,0.7,0.0,0.35,0.0,0.55,0.75,0.5,0.55,0.95,0.4,0.5,0.25,0.25
79,0.85,0.9,0.3,0.85,0.15,0.25,0.65,0.65,0.0,0.35,0.0,0.6,0.85,0.25,0.65,0.9,0.6,0.4,0.2,0.2
80,0.7,0.65,0.45,0.8,0.25,0.2,0.7,0.55,0.0,0.35,0.1,0.55,0.7,0.3,0.55,0.7,0.5,0.5,0.1,0.3
81,0.85,0.95,0.25,0.85,0.25,0.05,0.9,0.75,0.0,0.3,0.2,0.75,0.65,0.3,0.7,0.85,0.55,0.35,0.0,0.35
82,0.75,0.9,0.4,0.85,0.3,0.05,0.85,0.75,0.0,0.5,0.25,0.55,0.7,0.35,0.55,0.7,0.5,0.4,0.05,0.45
83,0.75,1.0,0.4,0.9,0.25,0.15,0.8,0.9,0.05,0.45,0.3,0.45,0.65,0.4,0.5,0.65,0.55,0.4,0.15,0.3
84,1.0,0.9,0.3,0.8,0.45,0.25,0.95,1.0,0.1,0.4,0.55,0.45,0.5,0.45,0.6,0.55,0.6,0.5,0.15,0.3
85,0.95,0.85,0.2,0.85,0.4,0.25,0.85,0.9,0.15,0.2,0.4,0.85,0.65,0.2,0.95,0.8,0.9,0.25,0.45,0.1
86,0.85,0.75,0.1,0.9,0.2,0.2,0.85,0.9,0.05,0.0,0.45,0.95,0.85,0.1,0.9,0.9,0.75,0.25,0.6,0.0
87,0.9,0.8,0.3,0.8,0.3,0.35,0.9,0.95,0.05,0.0,0.45,0.8,0.85,0.15,0.9,0.85,0.65,0.45,0.65,0.1
88,0.9,0.6,0.55,0.65,0.25,0.35,0.85,0.85,0.05,0.1,0.35,0.6,0.9,0.35,0.9,0.75,0.45,0.85,0.65,0.1
89,0.85,0.45,0.8,0.6,0.3,0.25,0.8,0.85,0.0,0.05,0.2,0.7,0.9,0.35,0.9,0.7,0.3,0.95,0.75,0.0
90,0.85,0.8,0.6,0.3,0.45,0.25,0.6,0.9,0.0,0.05,0.35,0.45,0.95,0.35,1.0,0.65,0.55,0.85,0.7,0.05
91,0.85,0.85,0.3,0.3,0.25,0.25,0.4,0.85,0.15,0.1,0.2,0.3,0.95,0.45,0.9,0.75,0.65,0.95,0.85,0.1
92,0.65,0.8,0.4,0.15,0.55,0.2,0.35,0.9,0.1,0.05,0.4,0.3,0.95,0.65,0.75,0.4,0.8,0.75,0.45,0.1
93,0.55,0.9,0.3,0.45,0.35,0.0,0.25,0.95,0.25,0.05,0.35,0.15,0.85,0.4,0.55,0.7,0.85,1.0,0.55,0.05
94,0.85,1.0,0.4,0.4,0.35,0.0,0.25,0.95,0.15,0.2,0.25,0.0,0.75,0.5,0.45,0.65,0.65,0.9,0.45,0.0
95,0.85,0.9,0.65,0.65,0.25,0.15,0.5,0.9,0.1,0.05,0.25,0.1,0.6,0.65,0.65,0.7,0.65,0.95,0.6,0.0
96,0.85,0.9,0.85,0.6,0.3,0.1,0.55,0.9,0.05,0.1,0.35,0.25,0.6,0.55,0.6,0.4,0.65,0.9,0.5,0.0
97,0.75,1.0,0.7,0.65,0.4,0.05,0.6,0.95,0.05,0.2,0.2,0.25,0.5,0.55,0.6,0.2,0.55,0.8,0.65,0.1
98,0.7,0.95,0.6,0.75,0.6,0.2,0.7,0.95,0.05,0.5,0.25,0.15,0.2,0.7,0.85,0.2,0.75,0.5,0.8,0.35
99,0.65,0.9,0.6,0.7,0.6,0.2,0.5,0.95,0.05,0.3,0.5,0.2,0.4,0.65,0.75,0.25,0.65,0.7,0.65,0.25
