Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.5,0.65,0.45,0.3,0.7
1,0.45,0.55,0.6,0.45,0.55
2,0.3,0.6,0.65,0.75,0.45
3,0.35,0.55,0.45,0.7,0.6
4,0.35,0.35,0.4,0.6,0.45
5,0.4,0.45,0.3,0.65,0.35
6,0.55,0.25,0.35,0.25,0.6
7,0.35,0.35,0.35,0.15,0.6
8,0.45,0.35,0.15,0.15,0.75
9,0.6,0.15,0.3,0.45,0.7
10,0.4,0.25,0.45,0.5,0.85
11,0.3,0.4,0.5,0.4,0.65
12,0.1,0.35,0.45,0.35,0.65
13,0.2,0.45,0.6,0.5,0.55
14,0.3,0.6,0.45,0.3,0.5
15,0.3,0.6,0.4,0.4,0.75
16,0.45,0.5,0.35,0.4,0.55
17,0.4,0.65,0.25,0.3,0.75
18,0.4,0.45,0.45,0.35,0.65
19,0.5,0.65,0.55,0.4,0.7
20,0.55,0.65,0.4,0.6,0.65
21,0.45,0.55,0.3,0.4,0.55
22,0.45,0.35,0.45,0.3,0.4
23,0.5,0.6,0.55,0.35,0.55
24,0.4,0.4,0.55,0.45,0.6
25,0.65,0.35,0.35,0.35,0.5
26,0.45,0.45,0.35,0.25,0.4
27,0.5,0.6,0.1,0.35,0.45
28,0.3,0.55,0.25,0.65,0.55
29,0.35,0.45,0.4,0.7,0.45
30,0.3,0.4,0.6,0.65,0.4
31,0.25,0.35,0.6,0.45,0.55
32,0.4,0.25,0.5,0.5,0.5
33,0.25,0.45,0.55,0.65,0.4
34,0.15,0.5,0.55,0.7,0.35
35,0.35,0.4,0.45,0.75,0.2
36,0.45,0.35,0.5,0.5,0.25
37,0.6,0.35,0.45,0.45,0.3
38,0.6,0.4,0.45,0.3,0.3
39,0.55,0.55,0.6,0.4,0.5
40,0.8,0.6,0.55,0.45,0.3
41,0.55,0.6,0.55,0.65,0.3
42,0.45,0.45,0.45,0.5,0.3
43,0.35,0.6,0.6,0.65,0.15
44,0.5,0.55,0.25,0.5,0.3
45,0.5,0.55,0.2,0.45,0.45
46,0.35,0.65,0.35,0.45,0.45
47,0.35,0.55,0.35,0.5,0.4
48,0.4,0.65,0.35,0.45,0.5
49,0.55,0.75,0.5,0.35,0.45
50,0.6,0.8,0.65,0.3,0.3
51,0.55,0.5,0.55,0.35,0.3
52,0.6,0.45,0.65,0.3,0.25
53,0.5,0.4,0.45,0.2,0.4
54,0.4,0.45,0.4,0.35,0.4
55,0.45,0.4,0.35,0.3,0.65
56,0.75,0.25,0.4,0.35,0.5
57,0.4,0.55,0.4,0.3,0.45
58,0.45,0.65,0.4,0.45,0.4
59,0.1,0.55,0.3,0.5,0.35
60,0.45,0.5,0.15,0.6,0.45
61,0.7,0.55,0.45,0.45,0.5
62,0.75,0.65,0.15,0.25,0.5
63,0.75,0.55,0.65,0.35,0.7
64,0.75,0.45,0.5,0.4,0.55
65,0.95,0.6,0.5,0.4,0.6
66,0.8,0.25,0.45,0.55,0.5
67,0.55,0.3,0.5,0.65,0.25
68,0.55,0.2,0.3,0.6,0.3
69,0.6,0.35,0.35,0.35,0.65
70,0.65,0.5,0.2,0.25,0.65
71,0.65,0.55,0.2,0.5,0.55
72,0.6,0.3,0.35,0.65,0.45
73,0.5,0.2,0.2,0.75,0.4
74,0.4,0.35,0.3,0.65,0.45
75,0.55,0.3,0.25,0.5,0.35
76,0.7,0.45,0.35,0.7,0.35
77,0.75,0.5,0.3,0.7,0.25
78,0.6,0.55,0.6,0.85,0.3
79,0.5,0.6,0.3,0.6,0.45
80,0.45,0.45,0.45,0.6,0.65
81,0.5,0.3,0.35,0.7,0.85
82,0.45,0.15,0.35,0.65,0.8
83,0.6,0.2,0.25,0.55,0.65
84,0.5,0.5,0.35,0.7,0.55
85,0.5,0.65,0.1,0.5,0.6
86,0.65,0.5,0.25,0.45,0.75
87,0.55,0.35,0.5,0.3,0.6
88,0.65,0.45,0.4,0.4,0.45
89,0.6,0.55,0.45,0.15,0.6
90,0.7,0.5,0.65,0.2,0.25
91,0.7,0.65,0.6,0.3,0.45
92,0.6,0.5,0.5,0.5,0.6
93,0.6,0.3,0.65,0.3,0.4
94,0.6,0.45,0.5,0.3,0.45
95,0.6,0.45,0.6,0.25,0.55
96,0.6,0.3,0.6,0.2,0.6
97,0.4,0.35,0.6,0.35,0.6
98,0.6,0.4,0.55,0.2,0.45
99,0.45,0.55,0.75,0.4,0.55
