Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.25,0.45,0.6,0.5,0.6
1,0.7,0.4,0.45,0.55,0.5
2,0.75,0.35,0.5,0.7,0.6
3,0.85,0.25,0.35,0.6,0.55
4,0.65,0.25,0.25,0.85,0.55
5,0.5,0.45,0.45,0.55,0.5
6,0.3,0.3,0.3,0.8,0.45
7,0.2,0.4,0.3,0.65,0.3
8,0.5,0.25,0.4,0.6,0.65
9,0.35,0.3,0.3,0.45,0.5
10,0.45,0.35,0.45,0.4,0.45
11,0.35,0.35,0.65,0.65,0.4
12,0.45,0.4,0.5,0.55,0.4
13,0.4,0.45,0.45,0.55,0.5
14,0.4,0.3,0.45,0.4,0.45
15,0.3,0.5,0.65,0.15,0.3
16,0.65,0.35,0.6,0.15,0.4
17,0.6,0.45,0.4,0.25,0.25
18,0.6,0.6,0.6,0.3,0.15
19,0.85,0.7,0.7,0.4,0.25
20,0.75,0.85,0.5,0.3,0.5
21,0.75,0.8,0.4,0.15,0.5
22,0.8,0.6,0.5,0.35,0.6
23,0.65,0.25,0.25,0.3,0.5
24,0.55,0.35,0.25,0.3,0.45
25,0.65,0.35,0.35,0.3,0.55
26,0.55,0.25,0.3,0.3,0.5
27,0.45,0.4,0.45,0.45,0.7
28,0.35,0.3,0.4,0.35,0.65
29,0.4,0.35,0.5,0.25,0.6
30,0.6,0.25,0.45,0.4,0.6
31,0.6,0.35,0.65,0.25,0.75
32,0.5,0.25,0.7,0.3,0.7
33,0.45,0.3,0.3,0.45,0.6
34,0.35,0.4,0.15,0.5,0.4
35,0.2,0.4,0.3,0.55,0.5
36,0.2,0.35,0.5,0.45,0.75
37,0.4,0.6,0.6,0.5,0.75
38,0.35,0.45,0.45,0.65,0.7
39,0.45,0.45,0.6,0.6,0.6
40,0.4,0.4,0.55,0.5,0.5
41,0.45,0.5,0.55,0.45,0.45
42,0.5,0.4,0.4,0.45,0.35
43,0.65,0.35,0.5,0.25,0.3
44,0.65,0.35,0.4,0.35,0.4
45,0.45,0.7,0.15,0.5,0.25
46,0.45,0.35,0.5,0.3,0.25
47,0.4,0.55,0.4,0.45,0.3
48,0.4,0.7,0.25,0.45,0.5
49,0.4,0.85,0.35,0.55,0.4
50,0.6,0.7,0.35,0.6,0.35
51,0.5,0.8,0.25,0.45,0.35
52,0.45,0.85,0.2,0.55,0.3
53,0.55,0.75,0.35,0.6,0.3
54,0.5,0.7,0.5,0.6,0.3
55,0.5,0.6,0.5,0.55,0.45
56,0.35,0.7,0.55,0.45,0.3
57,0.6,0.55,0.5,0.6,0.2
58,0.5,0.7,0.4,0.15,0.35
59,0.6,0.45,0.45,0.3,0.4
60,0.45,0.55,0.35,0.3,0.4
61,0.3,0.35,0.45,0.45,0.45
62,0.25,0.25,0.25,0.65,0.5
63,0.3,0.3,0.3,0.6,0.65
64,0.2,0.3,0.45,0.6,0.75
65,0.3,0.4,0.45,0.8,0.55
66,0.3,0.4,0.4,0.75,0.3
67,0.45,0.45,0.35,0.6,0.5
68,0.4,0.25,0.25,0.5,0.5
69,0.4,0.15,0.55,0.55,0.45
70,0.6,0.2,0.55,0.5,0.6
71,0.45,0.4,0.55,0.3,0.65
72,0.6,0.4,0.35,0.45,0.6
73,0.55,0.4,0.5,0.5,0.45
74,0.6,0.6,0.6,0.3,0.6
75,0.6,0.3,0.6,0.45,0.7
76,0.45,0.2,0.55,0.4,0.5
77,0.45,0.35,0.45,0.4,0.35
78,0.6,0.25,0.35,0.25,0.7
79,0.65,0.35,0.3,0.4,0.7
80,0.4,0.45,0.45,0.45,0.65
81,0.4,0.3,0.35,0.4,0.7
82,0.3,0.55,0.35,0.35,0.75
83,0.4,0.25,0.3,0.3,0.85
84,0.45,0.3,0.15,0.45,0.8
85,0.5,0.5,0.2,0.55,0.7
86,0.4,0.8,0.45,0.4,0.6
87,0.6,0.7,0.5,0.45,0.4
88,0.5,0.6,0.55,0.5,0.3
89,0.6,0.55,0.4,0.45,0.3
90,0.5,0.25,0.3,0.6,0.3
91,0.65,0.3,0.45,0.6,0.35
92,0.35,0.5,0.35,0.5,0.65
93,0.25,0.65,0.4,0.35,0.45
94,0.4,0.5,0.6,0.5,0.35
95,0.5,0.6,0.4,0.55,0.45
96,0.4,0.6,0.4,0.35,0.4
97,0.45,0.65,0.3,0.35,0.5
98,0.4,0.45,0.3,0.3,0.5
99,0.25,0.6,0.55,0.15,0.45
