Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.6,0.5,0.35,0.6,0.4,0.55,0.65,0.25,0.65,0.45
1,0.75,0.25,0.5,0.55,0.45,0.4,0.65,0.4,0.5,0.3
2,0.75,0.3,0.65,0.5,0.6,0.45,0.5,0.45,0.3,0.2
3,0.95,0.25,0.45,0.65,0.2,0.55,0.6,0.4,0.5,0.25
4,0.75,0.25,0.75,0.45,0.15,0.75,0.55,0.45,0.4,0.25
5,0.5,0.15,0.5,0.45,0.4,0.7,0.6,0.5,0.45,0.2
6,0.45,0.25,0.55,0.5,0.5,0.65,0.65,0.6,0.35,0.35
7,0.65,0.4,0.45,0.7,0.6,0.95,0.65,0.55,0.2,0.45
8,0.45,0.4,0.4,0.35,0.4,0.9,0.45,0.4,0.2,0.35
9,0.35,0.2,0.7,0.4,0.2,0.9,0.35,0.3,0.3,0.55
10,0.55,0.15,0.7,0.45,0.4,1.0,0.4,0.3,0.25,0.5
11,0.5,0.2,0.7,0.45,0.65,0.95,0.4,0.55,0.5,0.15
12,0.55,0.1,0.75,0.4,0.6,0.85,0.4,0.45,0.3,0.3
13,0.6,0.15,0.7,0.55,0.5,0.9,0.45,0.5,0.35,0.3
14,0.65,0.2,0.5,0.35,0.45,0.7,0.4,0.55,0.15,0.35
15,0.45,0.35,0.45,0.35,0.45,0.65,0.3,0.5,0.3,0.45
16,0.75,0.4,0.35,0.0,0.6,0.4,0.15,0.4,0.35,0.1
17,0.7,0.3,0.25,0.1,0.35,0.4,0.2,0.25,0.55,0.1
18,0.55,0.2,0.2,0.35,0.25,0.45,0.5,0.2,0.55,0.15
19,0.8,0.25,0.3,0.25,0.2,0.35,0.3,0.35,0.5,0.45
20,0.8,0.25,0.65,0.35,0.2,0.55,0.4,0.25,0.5,0.35
21,0.7,0.35,0.6,0.25,0.3,0.75,0.45,0.25,0.45,0.45
22,0.75,0.05,0.6,0.35,0.5,0.65,0.3,0.1,0.3,0.65
23,0.7,0.2,0.7,0.3,0.65,0.7,0.15,0.2,0.3,0.75
24,0.5,0.25,0.75,0.3,0.65,0.65,0.15,0.2,0.25,0.9
25,0.65,0.3,0.8,0.6,0.4,0.75,0.2,0.4,0.3,0.9
26,0.55,0.3,0.7,0.5,0.6,0.7,0.4,0.55,0.3,0.85
27,0.55,0.45,0.65,0.65,0.55,0.65,0.15,0.5,0.25,0.8
28,0.55,0.6,0.55,0.55,0.35,0.65,0.2,0.45,0.45,0.85
29,0.75,0.5,0.35,0.7,0.5,0.7,0.35,0.55,0.5,0.75
30,0.6,0.6,0.5,0.65,0.55,0.6,0.6,0.55,0.6,0.75
31,0.55,0.45,0.25,0.6,0.65,0.6,0.7,0.5,0.8,0.9
32,0.6,0.3,0.2,0.75,0.5,0.45,0.5,0.7,0.75,0.95
33,0.75,0.5,0.3,0.6,0.5,0.5,0.55,0.6,0.7,1.0
34,0.8,0.45,0.65,0.35,0.55,0.4,0.65,0.5,0.25,0.85
35,0.85,0.2,0.45,0.5,0.75,0.25,0.55,0.6,0.3,0.7
36,0.9,0.35,0.5,0.4,0.8,0.3,0.7,0.55,0.1,0.45
37,0.8,0.05,0.25,0.3,0.8,0.3,0.6,0.85,0.35,0.65
38,0.8,0.05,0.35,0.15,0.55,0.2,0.4,0.7,0.25,0.5
39,0.75,0.1,0.25,0.2,0.3,0.55,0.5,0.8,0.35,0.5
40,0.9,0.3,0.3,0.35,0.25,0.6,0.35,0.6,0.5,0.4
41,0.75,0.25,0.25,0.35,0.3,0.35,0.4,0.55,0.6,0.2
42,0.9,0.25,0.15,0.5,0.45,0.5,0.4,0.55,0.6,0.4
43,0.85,0.3,0.2,0.3,0.55,0.5,0.5,0.65,0.55,0.4
44,0.95,0.4,0.0,0.4,0.55,0.85,0.25,0.4,0.5,0.5
45,0.85,0.25,0.15,0.8,0.4,0.45,0.5,0.4,0.65,0.4
46,0.65,0.15,0.25,0.85,0.5,0.45,0.55,0.4,0.6,0.45
47,0.4,0.1,0.35,0.8,0.55,0.35,0.6,0.4,0.7,0.35
48,0.6,0.15,0.3,0.75,0.55,0.55,0.65,0.5,0.8,0.15
49,0.55,0.25,0.2,0.8,0.25,0.7,0.6,0.35,0.9,0.1
50,0.75,0.4,0.4,0.75,0.45,0.65,0.6,0.15,0.6,0.2
