Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
15,0.8,0.2,0.25,1.0,0.75,0.4,0.2,0.45,0.2,0.3,0.4,0.75,0.0,0.05,0.45,0.15,0.7,0.5,0.75,0.7
16,0.9,0.1,0.4,1.0,0.75,0.5,0.25,0.4,0.1,0.55,0.3,0.75,0.0,0.3,0.35,0.2,0.7,0.4,0.5,0.85
17,0.9,0.3,0.4,0.95,0.7,0.5,0.55,0.55,0.5,0.6,0.4,0.7,0.05,0.35,0.25,0.25,0.75,0.5,0.45,0.9
18,0.65,0.2,0.25,0.9,0.65,0.4,0.35,0.75,0.55,0.45,0.45,0.55,0.1,0.3,0.5,0.3,0.7,0.65,0.35,0.9
19,0.85,0.15,0.45,0.8,0.6,0.5,0.4,0.55,0.45,0.6,0.4,0.5,0.15,0.2,0.45,0.35,0.75,0.55,0.25,0.9
20,0.85,0.35,0.35,0.7,0.8,0.4,0.3,0.75,0.6,0.65,0.65,0.3,0.1,0.2,0.75,0.2,0.6,0.8,0.25,0.85
21,0.9,0.15,0.3,0.85,0.75,0.45,0.3,0.8,0.6,0.6,0.6,0.3,0.1,0.35,0.7,0.15,0.5,0.8,0.25,0.85
22,0.95,0.4,0.2,0.85,0.55,0.3,0.5,0.65,0.75,0.8,0.5,0.3,0.05,0.25,0.75,0.3,0.6,0.75,0.2,1.0
23,1.0,0.2,0.2,1.0,0.85,0.35,0.65,0.75,0.8,0.85,0.45,0.35,0.35,0.15,0.5,0.25,0.45,0.6,0.25,0.85
24,0.95,0.2,0.2,0.95,0.95,0.5,0.6,0.75,0.75,0.85,0.5,0.45,0.3,0.25,0.5,0.25,0.4,0.45,0.2,0.7
25,0.95,0.25,0.25,0.85,0.9,0.5,0.35,0.75,0.9,0.75,0.5,0.55,0.5,0.3,0.4,0.25,0.4,0.4,0.3,0.9
26,0.95,0.1,0.2,0.95,0.85,0.65,0.05,0.55,0.9,0.75,0.65,0.55,0.7,0.55,0.45,0.1,0.35,0.25,0.25,0.95
27,0.95,0.05,0.25,0.95,0.8,0.7,0.05,0.4,0.9,0.75,0.55,0.5,0.75,0.6,0.45,0.25,0.3,0.2,0.2,0.95
28,0.75,0.0,0.3,0.9,0.7,0.7,0.0,0.45,0.85,0.75,0.45,0.65,0.7,0.65,0.4,0.35,0.45,0.25,0.15,0.8
29,0.7,0.0,0.6,0.7,0.5,0.35,0.15,0.75,0.9,0.85,0.65,0.5,0.55,0.35,0.55,0.2,0.5,0.5,0.35,0.85
30,0.8,0.05,0.55,0.5,0.25,0.65,0.15,0.55,0.85,0.85,0.6,0.7,0.75,0.45,0.3,0.1,0.5,0.3,0.45,0.7
31,0.9,0.25,0.55,0.65,0.45,0.75,0.2,0.3,0.85,0.7,0.4,0.75,0.8,0.5,0.25,0.2,0.5,0.25,0.4,0.55
32,0.9,0.5,0.55,0.6,0.55,0.5,0.1,0.35,0.85,0.55,0.3,0.5,0.65,0.4,0.25,0.35,0.7,0.45,0.5,0.65
33,0.95,0.15,0.55,0.6,0.5,0.3,0.0,0.4,0.8,0.6,0.2,0.5,0.55,0.25,0.4,0.45,0.7,0.6,0.35,0.55
34,1.0,0.2,0.55,0.65,0.55,0.5,0.0,0.65,0.8,0.55,0.25,0.55,0.45,0.05,0.5,0.25,0.85,0.5,0.4,0.6
35,1.0,0.15,0.75,0.8,0.55,0.55,0.0,0.5,0.95,0.55,0.15,0.75,0.55,0.1,0.35,0.05,1.0,0.15,0.1,0.4
36,0.95,0.1,0.75,0.95,0.65,0.8,0.0,0.4,1.0,0.65,0.05,0.85,0.7,0.15,0.2,0.05,0.9,0.1,0.15,0.25
37,0.95,0.15,0.85,0.95,0.65,0.85,0.0,0.5,0.95,0.7,0.05,0.9,0.6,0.25,0.3,0.0,0.9,0.15,0.1,0.3
38,1.0,0.15,0.95,0.85,0.65,0.85,0.1,0.5,1.0,0.8,0.1,1.0,0.65,0.2,0.3,0.1,1.0,0.05,0.1,0.35
39,0.95,0.1,0.85,0.6,0.75,0.7,0.1,0.55,0.95,0.7,0.0,0.95,0.5,0.45,0.45,0.1,1.0,0.1,0.35,0.35
40,0.8,0.0,0.5,0.65,0.65,0.75,0.1,0.6,0.95,0.95,0.0,0.9,0.4,0.4,0.25,0.0,1.0,0.05,0.25,0.2
41,0.95,0.0,0.35,0.55,0.8,0.7,0.1,0.6,1.0,0.95,0.05,0.95,0.75,0.5,0.25,0.05,1.0,0.2,0.05,0.0
42,0.95,0.1,0.4,0.55,0.7,0.9,0.05,0.65,0.85,1.0,0.25,1.0,0.7,0.55,0.35,0.05,0.85,0.25,0.05,0.05
43,0.95,0.05,0.45,0.3,0.9,0.8,0.15,0.45,0.95,1.0,0.15,0.95,0.85,0.55,0.25,0.05,0.85,0.25,0.0,0.15
44,1.0,0.3,0.7,0.15,0.9,0.35,0.35,0.7,0.8,1.0,0.1,0.95,1.0,0.6,0.05,0.05,0.95,0.25,0.0,0.15
45,1.0,0.3,0.8,0.35,0.9,0.35,0.35,0.7,0.65,1.0,0.15,0.85,0.9,0.7,0.25,0.05,0.85,0.45,0.05,0.1
46,1.0,0.35,0.75,0.35,0.75,0.35,0.2,0.8,0.55,1.0,0.2,0.9,0.8,0.85,0.25,0.15,0.8,0.4,0.0,0.0
47,1.0,0.05,0.9,0.15,0.6,0.2,0.2,0.8,0.25,1.0,0.05,0.85,0.75,0.8,0.15,0.05,0.7,0.25,0.05,0.1
48,0.95,0.2,0.95,0.2,0.6,0.2,0.3,0.65,0.2,0.95,0.0,0.85,0.75,0.65,0.2,0.15,0.7,0.35,0.2,0.15
49,0.95,0.35,0.85,0.5,0.65,0.15,0.55,0.75,0.3,0.85,0.1,0.9,0.95,0.65,0.2,0.2,0.6,0.4,0.15,0.05
50,1.0,0.25,0.95,0.45,0.65,0.15,0.5,0.7,0.15,0.8,0.05,0.75,0.9,0.6,0.15,0.15,0.65,0.35,0.1,0.0
51,0.95,0.5,0.75,0.55,0.7,0.0,0.7,1.0,0.25,0.95,0.0,0.95,0.85,0.2,0.05,0.2,0.75,0.75,0.0,0.1
52,0.8,0.55,0.9,0.4,0.6,0.05,0.6,1.0,0.4,1.0,0.0,0.9,0.9,0.1,0.1,0.0,0.7,0.75,0.05,0.25
53,0.85,0.2,0.75,0.25,0.35,0.0,0.35,0.9,0.6,0.95,0.15,1.0,1.0,0.0,0.3,0.05,0.55,0.65,0.1,0.35
54,0.9,0.15,0.55,0.35,0.3,0.0,0.45,0.9,0.6,0.9,0.15,0.95,1.0,0.0,0.3,0.2,0.4,0.75,0.1,0.2
55,0.8,0.1,0.65,0.7,0.6,0.0,0.6,0.85,0.4,0.85,0.05,0.95,0.95,0.0,0.25,0.2,0.3,0.6,0.2,0.2
56,0.8,0.1,0.85,0.75,0.5,0.05,0.5,0.95,0.5,0.7,0.05,1.0,0.9,0.0,0.3,0.3,0.35,0.55,0.25,0.25
57,0.85,0.15,0.95,0.85,0.35,0.2,0.45,0.9,0.55,0.45,0.1,0.95,0.9,0.0,0.2,0.3,0.2,0.6,0.55,0.55
58,0.9,0.15,0.8,0.85,0.45,0.2,0.35,0.8,0.5,0.6,0.1,1.0,1.0,0.0,0.2,0.25,0.2,0.45,0.4,0.45
59,0.95,0.2,0.55,0.85,0.75,0.1,0.35,0.5,0.25,0.9,0.1,0.95,0.8,0.0,0.4,0.3,0.15,0.2,0.2,0.2
60,0.85,0.3,0.35,0.8,0.7,0.15,0.35,0.45,0.15,0.95,0.05,1.0,0.9,0.05,0.15,0.2,0.15,0.05,0.2,0.2
61,0.8,0.1,0.45,0.8,0.75,0.1,0.4,0.5,0.15,1.0,0.0,1.0,0.8,0.15,0.15,0.05,0.3,0.0,0.25,0.25
62,0.85,0.35,0.25,0.75,0.9,0.15,0.25,0.7,0.2,0.95,0.0,0.95,0.75,0.35,0.25,0.15,0.2,0.0,0.15,0.35
63,0.8,0.35,0.1,0.75,0.9,0.15,0.05,0.75,0.2,0.65,0.05,0.85,0.45,0.25,0.25,0.2,0.1,0.0,0.15,0.4
64,0.75,0.4,0.2,0.75,0.8,0.1,0.0,0.7,0.25,0.8,0.05,0.9,0.35,0.3,0.3,0.25,0.0,0.05,0.25,0.45
65,0.55,0.25,0.4,0.8,0.7,0.0,0.15,0.5,0.1,0.75,0.2,1.0,0.3,0.35,0.25,0.15,0.0,0.1,0.25,0.65
66,0.3,0.25,0.15,0.65,0.45,0.05,0.05,0.5,0.0,0.75,0.2,1.0,0.25,0.15,0.25,0.25,0.0,0.0,0.1,0.6
67,0.15,0.3,0.15,0.5,0.45,0.0,0.0,0.35,0.05,0.6,0.35,1.0,0.4,0.1,0.4,0.2,0.05,0.05,0.15,0.55
68,0.05,0.35,0.0,0.15,0.35,0.0,0.05,0.3,0.2,0.65,0.6,0.95,0.55,0.15,0.5,0.25,0.0,0.0,0.1,0.35
69,0.1,0.35,0.1,0.25,0.4,0.0,0.15,0.35,0.35,0.8,0.65,0.9,0.4,0.3,0.3,0.5,0.0,0.05,0.1,0.35
70,0.2,0.35,0.25,0.15,0.35,0.2,0.35,0.45,0.3,0.75,0.55,1.0,0.25,0.5,0.35,0.5,0.0,0.0,0.0,0.45
71,0.2,0.25,0.35,0.35,0.35,0.1,0.1,0.3,0.3,0.8,0.65,0.95,0.3,0.5,0.4,0.4,0.05,0.05,0.0,0.25
72,0.0,0.2,0.2,0.35,0.2,0.25,0.2,0.15,0.3,0.65,0.8,0.85,0.55,0.35,0.5,0.3,0.05,0.1,0.0,0.3
73,0.05,0.1,0.1,0.35,0.15,0.4,0.15,0.1,0.2,0.55,0.75,0.9,0.75,0.4,0.6,0.45,0.1,0.25,0.1,0.2
74,0.05,0.4,0.25,0.3,0.15,0.4,0.25,0.2,0.25,0.35,0.7,0.95,0.55,0.55,0.4,0.7,0.15,0.1,0.15,0.25
75,0.15,0.65,0.4,0.25,0.05,0.35,0.1,0.15,0.5,0.4,0.65,0.9,0.6,0.55,0.4,0.75,0.05,0.2,0.25,0.05
76,0.2,0.5,0.35,0.4,0.2,0.5,0.0,0.2,0.6,0.15,0.95,0.75,0.9,0.65,0.55,0.95,0.1,0.0,0.3,0.15
77,0.5,0.6,0.35,0.4,0.4,0.6,0.1,0.25,0.65,0.3,0.95,0.8,0.85,0.5,0.5,0.7,0.25,0.05,0.3,0.2
78,0.4,0.65,0.45,0.5,0.45,0.5,0.15,0.1,0.45,0.15,0.75,0.85,0.8,0.4,0.55,0.65,0.4,0.25,0.45,0.3
79,0.5,0.5,0.35,0.4,0.4,0.3,0.2,0.3,0.6,0.05,0.75,0.95,0.7,0.55,0.4,0.6,0.3,0.3,0.45,0.45
80,0.65,0.5,0.35,0.4,0.45,0.25,0.35,0.4,0.6,0.0,0.55,0.95,0.6,0.5,0.4,0.75,0.1,0.35,0.35,0.6
81,0.65,0.55,0.35,0.4,0.7,0.15,0.5,0.3,0.4,0.0,0.55,0.8,0.55,0.4,0.45,0.75,0.15,0.35,0.2,0.8
82,0.55,0.5,0.45,0.25,0.45,0.1,0.4,0.4,0.65,0.1,0.7,0.7,0.4,0.5,0.6,0.8,0.05,0.5,0.15,0.8
83,0.6,0.25,0.35,0.4,0.3,0.25,0.4,0.3,0.6,0.15,0.65,0.8,0.25,0.4,0.5,0.65,0.25,0.6,0.1,0.65
84,0.6,0.3,0.45,0.2,0.25,0.2,0.25,0.25,0.8,0.05,0.9,0.75,0.25,0.25,0.3,0.8,0.1,0.45,0.3,0.55
85,0.5,0.5,0.25,0.15,0.3,0.25,0.55,0.2,0.8,0.1,0.65,0.9,0.1,0.15,0.5,1.0,0.0,0.35,0.25,0.65
86,0.55,0.7,0.15,0.1,0.25,0.15,0.7,0.1,0.9,0.35,0.55,0.8,0.1,0.15,0.5,0.9,0.05,0.25,0.2,0.8
87,0.8,0.8,0.1,0.15,0.15,0.3,0.85,0.1,0.75,0.5,0.3,0.95,0.0,0.25,0.6,0.9,0.2,0.4,0.15,0.8
88,0.75,0.95,0.15,0.1,0.25,0.4,0.8,0.25,0.65,0.35,0.35,0.95,0.1,0.35,0.3,0.95,0.4,0.45,0.0,1.0
89,0.9,0.75,0.0,0.3,0.4,0.25,0.85,0.0,0.75,0.7,0.15,1.0,0.1,0.35,0.45,0.95,0.25,0.25,0.05,0.9
90,0.75,0.45,0.0,0.3,0.3,0.1,0.85,0.05,0.8,0.6,0.15,1.0,0.1,0.35,0.6,0.8,0.25,0.3,0.05,0.75
91,0.75,0.8,0.15,0.15,0.15,0.4,0.65,0.0,0.7,0.5,0.45,1.0,0.15,0.5,0.5,0.75,0.45,0.6,0.15,0.55
92,0.35,0.65,0.25,0.2,0.5,0.35,0.95,0.05,0.6,0.15,0.4,0.95,0.45,0.75,0.75,0.75,0.75,0.3,0.4,0.7
93,0.55,0.8,0.3,0.25,0.2,0.8,0.8,0.05,0.45,0.15,0.7,0.85,0.2,0.55,0.45,0.7,0.6,0.65,0.25,0.65
94,0.7,0.75,0.35,0.2,0.15,0.75,0.8,0.1,0.6,0.25,0.85,0.75,0.3,0.6,0.4,0.75,0.6,0.6,0.2,0.6
95,0.65,0.75,0.15,0.15,0.3,0.75,0.4,0.1,0.85,0.4,0.85,0.7,0.1,0.45,0.55,0.8,0.35,0.55,0.15,0.45
96,0.65,0.8,0.2,0.2,0.2,0.9,0.5,0.15,0.75,0.25,1.0,0.6,0.25,0.5,0.45,0.85,0.5,0.65,0.3,0.7
97,0.8,0.8,0.25,0.25,0.1,0.95,0.5,0.1,0.75,0.15,1.0,0.55,0.2,0.55,0.35,0.9,0.6,0.65,0.25,0.65
98,0.9,0.8,0.3,0.4,0.1,1.0,0.35,0.35,0.5,0.35,0.85,0.6,0.35,0.65,0.45,0.65,0.45,0.4,0.35,0.9
99,1.0,0.85,0.35,0.3,0.0,1.0,0.65,0.35,0.85,0.25,0.75,0.4,0.4,0.9,0.25,0.7,0.6,0.45,0.25,1.0
