Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.6,0.4,0.5,0.6,0.45
1,0.8,0.4,0.45,0.55,0.3
2,0.7,0.4,0.5,0.5,0.35
3,0.65,0.55,0.35,0.45,0.25
4,0.35,0.45,0.45,0.55,0.45
5,0.5,0.55,0.4,0.35,0.4
6,0.5,0.55,0.5,0.45,0.45
7,0.55,0.6,0.55,0.4,0.1
8,0.65,0.6,0.5,0.35,0.1
9,0.7,0.5,0.45,0.15,0.15
10,0.45,0.5,0.4,0.3,0.0
11,0.35,0.55,0.4,0.25,0.1
12,0.4,0.4,0.55,0.4,0.2
13,0.5,0.25,0.65,0.25,0.5
14,0.4,0.4,0.45,0.5,0.15
15,0.25,0.25,0.5,0.4,0.25
16,0.25,0.45,0.4,0.5,0.3
17,0.35,0.5,0.6,0.45,0.5
18,0.45,0.6,0.65,0.3,0.55
19,0.35,0.65,0.65,0.4,0.4
20,0.45,0.65,0.65,0.25,0.35
21,0.6,0.45,0.6,0.45,0.25
22,0.65,0.6,0.85,0.35,0.4
23,0.45,0.7,0.7,0.3,0.5
24,0.45,0.7,0.65,0.25,0.35
25,0.75,0.55,0.5,0.65,0.25
26,0.55,0.45,0.5,0.6,0.2
27,0.5,0.5,0.4,0.35,0.3
28,0.45,0.5,0.45,0.4,0.25
29,0.55,0.45,0.35,0.25,0.3
30,0.7,0.55,0.3,0.35,0.25
31,0.8,0.65,0.45,0.4,0.15
32,0.6,0.55,0.3,0.5,0.25
33,0.6,0.55,0.55,0.2,0.3
34,0.5,0.55,0.4,0.45,0.3
35,0.35,0.3,0.55,0.4,0.35
36,0.55,0.3,0.55,0.4,0.35
37,0.55,0.25,0.5,0.65,0.35
38,0.45,0.45,0.4,0.35,0.1
39,0.55,0.25,0.35,0.4,0.15
40,0.55,0.4,0.25,0.25,0.5
41,0.6,0.4,0.45,0.25,0.55
42,0.65,0.35,0.55,0.3,0.75
43,0.65,0.4,0.35,0.35,0.65
44,0.45,0.4,0.4,0.5,0.75
45,0.5,0.35,0.6,0.5,0.8
46,0.55,0.6,0.45,0.45,0.85
47,0.6,0.45,0.5,0.4,0.85
48,0.45,0.25,0.35,0.4,0.5
49,0.25,0.65,0.3,0.25,0.5
50,0.45,0.7,0.55,0.25,0.65
51,0.6,0.75,0.6,0.3,0.55
52,0.5,0.55,0.45,0.7,0.6
53,0.5,0.4,0.4,0.55,0.55
54,0.45,0.35,0.5,0.35,0.3
55,0.4,0.35,0.7,0.3,0.25
56,0.35,0.55,0.8,0.25,0.4
57,0.3,0.5,0.45,0.45,0.4
58,0.4,0.45,0.5,0.5,0.5
59,0.3,0.35,0.35,0.45,0.5
60,0.25,0.3,0.3,0.5,0.6
61,0.2,0.35,0.4,0.4,0.7
62,0.25,0.25,0.3,0.35,0.75
63,0.6,0.25,0.3,0.5,0.7
64,0.8,0.5,0.3,0.3,0.55
65,0.8,0.3,0.5,0.35,0.35
66,0.7,0.4,0.6,0.3,0.55
67,0.75,0.45,0.55,0.4,0.45
68,0.5,0.4,0.45,0.3,0.6
69,0.4,0.45,0.45,0.4,0.55
70,0.5,0.6,0.75,0.35,0.55
71,0.5,0.55,0.65,0.3,0.6
72,0.55,0.55,0.55,0.45,0.6
73,0.35,0.5,0.7,0.5,0.5
74,0.45,0.5,0.45,0.4,0.55
75,0.55,0.65,0.45,0.3,0.6
76,0.55,0.35,0.35,0.35,0.7
77,0.5,0.6,0.2,0.4,0.75
78,0.55,0.5,0.2,0.15,0.6
79,0.2,0.55,0.2,0.3,0.75
80,0.5,0.5,0.4,0.4,0.85
81,0.25,0.55,0.6,0.55,0.55
82,0.3,0.5,0.5,0.65,0.55
83,0.4,0.25,0.4,0.6,0.6
84,0.5,0.3,0.3,0.55,0.45
85,0.5,0.2,0.25,0.5,0.35
86,0.55,0.2,0.4,0.35,0.25
87,0.65,0.3,0.5,0.45,0.5
88,0.6,0.4,0.3,0.25,0.25
89,0.6,0.2,0.35,0.45,0.3
90,0.55,0.25,0.35,0.55,0.5
91,0.7,0.5,0.3,0.5,0.65
92,0.5,0.55,0.25,0.3,0.55
93,0.6,0.4,0.15,0.6,0.55
94,0.45,0.25,0.35,0.55,0.65
95,0.3,0.4,0.15,0.4,0.55
96,0.45,0.3,0.25,0.65,0.45
97,0.35,0.25,0.45,0.5,0.65
98,0.45,0.65,0.35,0.35,0.55
99,0.5,0.45,0.55,0.3,0.3
