Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.3,0.6,0.35,0.4,0.55
1,0.5,0.5,0.35,0.45,0.4
2,0.35,0.65,0.4,0.35,0.55
3,0.4,0.5,0.25,0.25,0.4
4,0.55,0.3,0.15,0.1,0.7
5,0.5,0.45,0.35,0.35,0.65
6,0.5,0.4,0.55,0.1,0.35
7,0.65,0.45,0.4,0.4,0.35
8,0.7,0.4,0.4,0.3,0.55
9,0.65,0.35,0.3,0.35,0.4
10,0.75,0.45,0.45,0.4,0.5
11,0.75,0.55,0.5,0.35,0.5
12,0.65,0.35,0.6,0.4,0.75
13,0.5,0.4,0.6,0.3,0.55
14,0.45,0.5,0.6,0.45,0.35
15,0.5,0.65,0.6,0.55,0.15
16,0.25,0.55,0.7,0.35,0.4
17,0.3,0.6,0.6,0.3,0.4
18,0.45,0.6,0.4,0.2,0.3
19,0.5,0.65,0.3,0.2,0.4
20,0.55,0.55,0.2,0.5,0.5
21,0.65,0.35,0.4,0.4,0.6
22,0.7,0.6,0.55,0.3,0.6
23,0.65,0.55,0.5,0.3,0.45
24,0.45,0.4,0.4,0.4,0.6
25,0.5,0.5,0.45,0.25,0.55
26,0.5,0.35,0.5,0.3,0.45
27,0.4,0.45,0.3,0.4,0.4
28,0.2,0.2,0.45,0.6,0.5
29,0.25,0.25,0.5,0.5,0.45
30,0.25,0.35,0.45,0.55,0.5
31,0.2,0.35,0.4,0.55,0.4
32,0.25,0.4,0.4,0.65,0.45
33,0.55,0.35,0.5,0.5,0.4
34,0.3,0.35,0.6,0.65,0.4
35,0.25,0.3,0.55,0.7,0.3
36,0.2,0.2,0.35,0.6,0.4
37,0.4,0.45,0.45,0.65,0.3
38,0.25,0.5,0.3,0.75,0.4
39,0.25,0.6,0.5,0.6,0.5
40,0.45,0.85,0.35,0.6,0.4
41,0.55,0.6,0.35,0.5,0.3
42,0.55,0.55,0.5,0.45,0.2
43,0.65,0.6,0.4,0.35,0.3
44,0.3,0.55,0.4,0.35,0.5
45,0.2,0.35,0.45,0.35,0.4
46,0.15,0.3,0.4,0.6,0.15
47,0.25,0.55,0.55,0.55,0.25
48,0.25,0.6,0.4,0.5,0.3
49,0.35,0.55,0.7,0.4,0.25
50,0.3,0.6,0.85,0.55,0.1
51,0.3,0.3,0.65,0.4,0.25
52,0.5,0.25,0.2,0.5,0.35
53,0.4,0.4,0.15,0.45,0.3
54,0.5,0.55,0.1,0.35,0.25
55,0.5,0.55,0.35,0.4,0.3
56,0.45,0.6,0.4,0.15,0.6
57,0.5,0.45,0.6,0.15,0.4
58,0.35,0.45,0.75,0.35,0.4
59,0.25,0.75,0.45,0.15,0.25
60,0.45,0.75,0.3,0.25,0.25
61,0.55,0.6,0.25,0.35,0.75
62,0.55,0.65,0.2,0.5,0.55
63,0.5,0.55,0.2,0.75,0.15
64,0.7,0.55,0.35,0.7,0.2
65,0.7,0.4,0.35,0.55,0.45
66,0.65,0.4,0.15,0.4,0.3
67,0.4,0.4,0.2,0.25,0.2
68,0.3,0.45,0.35,0.45,0.5
69,0.55,0.75,0.3,0.6,0.6
70,0.4,0.6,0.15,0.4,0.55
71,0.65,0.65,0.25,0.3,0.65
72,0.4,0.7,0.4,0.25,0.5
73,0.3,0.5,0.45,0.7,0.25
74,0.55,0.6,0.5,0.85,0.2
75,0.5,0.3,0.35,0.6,0.4
76,0.4,0.55,0.3,0.75,0.25
77,0.25,0.65,0.2,0.65,0.2
78,0.2,0.65,0.45,0.55,0.25
79,0.3,0.35,0.35,0.6,0.5
80,0.15,0.35,0.25,0.65,0.55
81,0.1,0.45,0.45,0.5,0.6
82,0.25,0.65,0.35,0.6,0.2
83,0.35,0.6,0.4,0.6,0.2
84,0.35,0.45,0.65,0.65,0.3
85,0.3,0.5,0.6,0.65,0.4
86,0.4,0.55,0.55,0.45,0.4
87,0.5,0.65,0.55,0.4,0.5
88,0.5,0.85,0.5,0.2,0.45
89,0.3,0.85,0.5,0.3,0.55
90,0.45,0.85,0.4,0.2,0.5
91,0.6,0.7,0.3,0.2,0.55
92,0.6,0.75,0.45,0.4,0.5
93,0.35,0.65,0.65,0.55,0.35
94,0.45,0.75,0.65,0.35,0.3
95,0.45,0.75,0.5,0.1,0.25
96,0.2,0.6,0.7,0.25,0.35
97,0.35,0.35,0.5,0.1,0.5
98,0.35,0.4,0.5,0.1,0.4
99,0.25,0.55,0.7,0.25,0.45
