Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.45,0.35,0.35,0.55,0.55,0.45,0.6,0.45,0.5,0.45
1,0.55,0.25,0.5,0.6,0.55,0.5,0.4,0.15,0.4,0.45
2,0.35,0.4,0.45,0.7,0.65,0.6,0.45,0.15,0.15,0.35
3,0.5,0.4,0.55,0.65,0.5,0.6,0.55,0.45,0.1,0.45
4,0.35,0.25,0.65,0.35,0.65,0.4,0.45,0.65,0.05,0.0
5,0.65,0.1,0.25,0.15,0.7,0.3,0.3,0.35,0.35,0.1
6,0.65,0.0,0.2,0.25,0.6,0.25,0.15,0.25,0.25,0.4
7,0.8,0.05,0.2,0.1,0.6,0.1,0.1,0.1,0.1,0.65
8,0.65,0.25,0.15,0.1,0.6,0.2,0.1,0.25,0.3,0.55
9,0.8,0.6,0.2,0.15,0.6,0.15,0.05,0.0,0.5,0.3
10,0.85,0.5,0.3,0.4,0.85,0.15,0.05,0.1,0.35,0.4
11,0.7,0.4,0.3,0.2,0.6,0.1,0.0,0.15,0.0,0.4
12,0.7,0.5,0.3,0.3,0.3,0.1,0.05,0.15,0.05,0.55
13,0.65,0.85,0.15,0.3,0.4,0.15,0.15,0.1,0.2,0.2
14,0.65,0.9,0.2,0.35,0.5,0.15,0.1,0.35,0.2,0.3
15,0.5,0.95,0.25,0.3,0.5,0.1,0.2,0.4,0.35,0.25
16,0.4,0.95,0.05,0.1,0.7,0.1,0.4,0.5,0.3,0.3
17,0.5,0.95,0.25,0.15,0.75,0.3,0.4,0.5,0.15,0.25
18,0.6,0.95,0.35,0.05,0.7,0.4,0.25,0.5,0.2,0.3
19,0.5,0.85,0.25,0.2,0.5,0.45,0.3,0.65,0.25,0.45
20,0.55,0.8,0.3,0.2,0.45,0.2,0.4,0.75,0.15,0.35
21,0.7,0.6,0.5,0.3,0.45,0.3,0.3,0.8,0.4,0.55
22,0.85,0.4,0.55,0.25,0.4,0.3,0.4,0.7,0.5,0.45
23,0.95,0.25,0.55,0.05,0.35,0.45,0.45,0.8,0.4,0.5
24,0.95,0.25,0.4,0.25,0.3,0.4,0.45,0.7,0.5,0.55
25,0.85,0.1,0.5,0.05,0.1,0.55,0.3,0.85,0.4,0.55
26,0.65,0.15,0.45,0.15,0.15,0.45,0.05,0.6,0.2,0.45
27,0.85,0.4,0.45,0.25,0.15,0.4,0.0,0.45,0.3,0.3
28,0.7,0.5,0.5,0.3,0.1,0.2,0.05,0.45,0.4,0.4
29,0.85,0.35,0.7,0.6,0.1,0.3,0.0,0.4,0.45,0.7
30,0.9,0.45,0.85,0.25,0.15,0.2,0.05,0.4,0.45,0.65
31,0.85,0.25,0.65,0.4,0.15,0.3,0.15,0.25,0.4,0.7
32,0.85,0.35,0.7,0.65,0.3,0.25,0.1,0.3,0.45,0.4
33,0.85,0.2,0.5,0.55,0.25,0.3,0.1,0.4,0.15,0.6
34,0.75,0.3,0.45,0.65,0.45,0.3,0.15,0.7,0.35,0.8
35,0.65,0.4,0.35,0.5,0.3,0.35,0.2,0.5,0.45,0.65
36,0.4,0.45,0.25,0.6,0.15,0.4,0.15,0.35,0.4,0.4
37,0.25,0.4,0.25,0.8,0.4,0.45,0.1,0.25,0.25,0.2
38,0.35,0.25,0.4,0.85,0.4,0.5,0.35,0.2,0.4,0.15
39,0.5,0.3,0.25,0.8,0.25,0.25,0.45,0.15,0.5,0.15
40,0.75,0.45,0.35,0.65,0.3,0.1,0.4,0.05,0.65,0.05
41,0.8,0.55,0.3,0.5,0.35,0.25,0.45,0.2,0.65,0.2
42,1.0,0.65,0.4,0.5,0.25,0.25,0.5,0.2,0.75,0.3
43,0.95,0.8,0.4,0.55,0.15,0.5,0.45,0.2,0.6,0.5
44,0.7,0.7,0.75,0.25,0.05,0.3,0.25,0.2,0.6,0.65
45,0.8,0.5,0.6,0.2,0.2,0.2,0.4,0.2,0.8,0.75
46,0.9,0.9,0.45,0.25,0.3,0.1,0.35,0.3,0.5,0.55
47,0.75,0.85,0.4,0.35,0.35,0.25,0.4,0.3,0.55,0.55
48,0.65,0.9,0.45,0.3,0.25,0.3,0.5,0.1,0.65,0.6
49,0.45,0.85,0.5,0.55,0.3,0.25,0.4,0.05,0.5,0.25
50,0.6,0.9,0.5,0.5,0.3,0.1,0.55,0.1,0.45,0.45
51,0.65,0.85,0.55,0.5,0.2,0.2,0.65,0.35,0.65,0.35
52,0.75,0.9,0.65,0.2,0.3,0.2,0.6,0.25,0.65,0.5
53,0.8,0.95,0.7,0.25,0.25,0.2,0.8,0.2,0.65,0.6
54,0.75,0.95,0.8,0.35,0.25,0.2,0.4,0.0,0.45,0.65
55,0.65,0.75,0.75,0.3,0.25,0.2,0.65,0.05,0.45,0.8
56,0.45,0.8,0.45,0.35,0.45,0.35,0.75,0.15,0.3,0.9
57,0.55,0.45,0.5,0.3,0.15,0.5,0.7,0.25,0.3,0.7
58,0.75,0.65,0.6,0.45,0.15,0.5,0.4,0.25,0.35,0.75
59,0.7,0.75,0.55,0.6,0.4,0.6,0.5,0.15,0.4,0.8
60,0.7,0.65,0.35,0.7,0.45,0.45,0.55,0.0,0.5,0.55
61,0.85,0.8,0.2,0.8,0.45,0.25,0.5,0.25,0.4,0.5
62,0.7,0.65,0.15,0.7,0.7,0.35,0.45,0.35,0.45,0.6
63,0.85,0.8,0.15,0.7,0.7,0.25,0.25,0.4,0.55,0.7
64,0.9,0.8,0.25,0.5,0.55,0.45,0.25,0.45,0.55,0.35
65,0.75,0.55,0.2,0.65,0.5,0.5,0.25,0.4,0.45,0.25
66,0.75,0.75,0.2,0.5,0.35,0.55,0.4,0.55,0.6,0.35
67,0.8,0.8,0.1,0.45,0.35,0.6,0.35,0.75,0.55,0.6
68,0.7,0.7,0.05,0.45,0.2,0.6,0.25,0.8,0.55,0.8
69,0.75,0.45,0.05,0.7,0.25,0.55,0.2,0.95,0.5,0.8
70,0.7,0.55,0.0,0.7,0.15,0.6,0.1,0.85,0.5,0.6
71,0.6,0.8,0.1,0.7,0.15,0.3,0.15,0.85,0.45,0.4
72,0.45,0.75,0.4,0.85,0.25,0.25,0.15,0.75,0.5,0.65
