Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.45,0.5,0.55,0.5,0.5,0.45,0.55,0.5,0.25,0.45
1,0.75,0.65,0.45,0.65,0.75,0.2,0.5,0.3,0.4,0.1
2,0.6,0.65,0.4,0.8,0.55,0.25,0.2,0.3,0.65,0.15
3,0.75,0.7,0.3,0.65,0.4,0.3,0.3,0.55,0.7,0.2
4,0.85,0.7,0.35,0.6,0.4,0.35,0.5,0.65,0.85,0.3
5,0.8,0.65,0.35,0.55,0.45,0.3,0.35,0.7,0.8,0.4
6,0.85,0.3,0.35,0.7,0.25,0.65,0.5,0.5,0.7,0.3
7,0.85,0.25,0.4,0.4,0.25,0.65,0.55,0.45,0.35,0.25
8,0.7,0.25,0.25,0.2,0.15,0.75,0.5,0.3,0.5,0.05
9,0.35,0.35,0.25,0.25,0.45,0.75,0.65,0.2,0.45,0.2
10,0.45,0.25,0.35,0.4,0.5,0.45,0.6,0.25,0.45,0.45
11,0.65,0.45,0.4,0.25,0.4,0.45,0.35,0.4,0.5,0.45
12,0.7,0.5,0.5,0.25,0.5,0.6,0.4,0.5,0.4,0.3
13,0.5,0.3,0.75,0.2,0.25,0.35,0.7,0.3,0.6,0.4
14,0.4,0.4,0.6,0.2,0.35,0.35,0.7,0.1,0.5,0.4
15,0.4,0.55,0.7,0.3,0.3,0.3,0.6,0.15,0.45,0.5
16,0.5,0.6,0.7,0.55,0.3,0.45,0.65,0.1,0.35,0.6
17,0.45,0.55,0.6,0.65,0.35,0.5,0.7,0.1,0.3,0.35
18,0.65,0.5,0.4,0.4,0.3,0.35,0.5,0.2,0.4,0.5
19,0.75,0.15,0.75,0.55,0.45,0.3,0.75,0.25,0.6,0.6
20,0.85,0.2,0.6,0.35,0.4,0.35,0.45,0.15,0.35,0.3
21,0.8,0.2,0.55,0.55,0.5,0.4,0.45,0.25,0.45,0.5
22,0.8,0.15,0.65,0.5,0.4,0.6,0.7,0.45,0.4,0.4
23,0.75,0.3,0.45,0.55,0.55,0.75,0.7,0.25,0.3,0.4
24,0.6,0.4,0.3,0.65,0.5,0.5,0.55,0.35,0.5,0.35
25,0.9,0.25,0.15,0.85,0.7,0.95,0.6,0.35,0.35,0.3
26,0.8,0.1,0.45,0.75,0.55,0.85,0.4,0.4,0.25,0.25
27,0.75,0.1,0.3,0.7,0.6,0.95,0.45,0.5,0.35,0.25
28,0.75,0.2,0.25,0.55,0.5,0.8,0.4,0.7,0.45,0.4
29,0.7,0.15,0.15,0.55,0.5,0.7,0.25,0.8,0.65,0.4
30,0.5,0.25,0.15,0.55,0.55,0.6,0.35,0.85,0.7,0.55
31,0.25,0.35,0.2,0.25,0.5,0.8,0.55,0.75,0.35,0.65
32,0.25,0.5,0.45,0.25,0.45,0.65,0.55,0.65,0.3,0.55
