Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.12525960199059,4.31567466409719,10.2277716273911,2.20975149813494,35414,1,9,1.3988443650786875,3.996194738222166,11.123620628762565,10.09077558830778,2.1752766872481466,98661,1,9
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1.0928335954465345,4.19839384956132,10.1203411024808,2.21039438759102,99796,2,8,1.3475728467326678,3.925246761158094,10.64038551703592,10.218551089501196,2.274901366568894,63436,2,8
"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1.092537126703911,4.30756824822172,10.0153239719197,2.18236653996006,15562,2,8,1.3300884454818107,4.337737796828153,10.038909255192852,10.173778242352087,2.311745558821256,24064,2,8
"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1.0941676213531593,4.51226819493627,10.0895693820631,2.13887469543274,56031,3,7,1.2975000760197117,4.281376366439167,9.74302983472042,10.128695206784752,2.2330700527439484,34784,3,7
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1.0978535382889874,4.58201026514436,10.1307405115154,2.23191928208107,17371,2,8,1.3526772920575303,3.937922611138842,10.682882546032634,10.233470723360368,2.207415413614148,30302,2,8
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1.084616322440367,5.06107944104003,10.0396830323781,2.17378063674774,3899,3,7,1.2799425948766228,4.151301346633391,9.683329723124864,10.00350312262232,2.2432167718204123,58869,3,7
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1.117427046231238,4.94933483731457,10.2277716273911,2.20975149813494,35414,3,7,1.2782653180415042,4.189014519405944,9.627487216811415,10.142999092068614,2.286152457881756,55113,3,7
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1.066631573960482,5.03988896677818,10.1203411024808,2.21039438759102,99796,4,6,1.1743938956190583,4.26948541854494,8.42429189732912,9.921051919908288,2.159705987468288,27241,4,6
"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1.0877559856646877,4.1916509308235,10.0153239719197,2.18236653996006,15562,2,8,1.342225895683754,3.887093067641496,10.62074513806374,10.105690687982612,2.2112720880475933,39446,2,8
"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1.0982341683235477,4.48924231158766,10.0895693820631,2.13887469543274,56031,3,7,1.30057838653452,4.239913315161038,9.8177656987489,10.16012130480883,2.0912710832464336,61334,3,7
"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1.0906524081334876,4.54905928051654,10.1307405115154,2.23191928208107,17371,3,7,1.2821164497804374,3.871954735016926,9.986173076481029,10.04784126807663,2.2724536266579367,87159,3,7
"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",1.0816311678472315,5.18417421903791,10.0396830323781,2.17378063674774,3899,4,6,1.2119414358989749,4.585908100602204,8.513712703432043,10.04589327706682,2.230956153642933,98474,4,6
"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1.1116241996762124,4.92971453914441,10.2277716273911,2.20975149813494,35414,3,7,1.2729392996800317,4.1118686424862405,9.64706527827074,9.929645600736803,2.1930435485461626,69092,3,7
"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1.0641714099020705,4.9357249241633,10.1203411024808,2.21039438759102,99796,4,6,1.2171095668779697,4.523721162855087,8.63176088503555,10.101691762594584,2.228426935849303,22265,4,6
"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1.0644488597445065,5.03948135156621,10.0153239719197,2.18236653996006,15562,4,6,1.1861756818504603,4.13382619000772,8.687297982285251,10.09305152323184,2.152762440062556,87056,4,6
"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1.0699273390170456,5.42013439288933,10.0895693820631,2.13887469543274,56031,5,5,1.1047396348311673,4.688980204799365,7.251918814583525,10.135418815973145,2.221386311453537,16740,5,5
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1.1096695345350747,4.30495634768103,10.1307405115154,2.23191928208107,17371,2,8,1.3381988945760854,4.059045865351373,10.40526532995112,10.069733047426569,2.383318326722017,60404,2,8
