Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0.9903441788274547,6.58401680607149,10.1203411024808,2.21039438759102,99796,6,4,0.9273546380108127,9.353270208334106,8.927071427513166,10.188310986265154,2.224002640777188,42406,6,4
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0.9973796123042531,6.54577981551089,10.0396830323781,2.17378063674774,3899,6,4,0.9503051060947937,9.514331068200317,9.218418287500178,10.070643807073695,2.271253700966718,14505,6,4
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0.9981205740044717,6.21609524625417,10.1203411024808,2.21039438759102,99796,6,4,0.915483447689182,9.699422777517311,8.346909768593738,10.114744758960205,2.208813342090387,6011,6,4
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.9912919271825812,6.32191369023392,10.0396830323781,2.17378063674774,3899,6,4,0.9170384869908552,9.399279623440137,8.677706405736174,9.92498279907588,2.264230501637412,64288,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",0.9805007060930657,6.31463133006849,10.1203411024808,2.21039438759102,99796,6,4,0.9126656848892094,9.307248798076133,8.68353901409929,10.125245213293889,2.234267705932456,5964,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",0.9824703827860505,6.33766446809924,10.0153239719197,2.18236653996006,15562,6,4,0.9090851954218622,9.239152565531684,8.681055375681908,10.070448483526794,2.2023557948271715,11679,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0.9472991727373714,7.39109779132523,10.0895693820631,2.13887469543274,56031,7,3,0.7126149987403145,8.707214823703989,5.34010331959507,10.030073874594718,2.231946478904009,70615,7,3
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0.9935183368827014,6.44219084297539,10.1203411024808,2.21039438759102,99796,6,4,0.903559964318283,8.903977415796703,8.907315221550945,9.96864734595092,2.1313430258524715,18386,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",0.9984892634886711,6.65615471404328,10.0895693820631,2.13887469543274,56031,6,4,0.9625993368619852,9.242965881909155,9.732131685966436,10.264840928349594,2.2291745455097733,50992,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",0.9906884849662548,6.46210905882351,10.1307405115154,2.23191928208107,17371,6,4,0.9379124029341196,9.167349899963815,9.321110121017108,10.06971329414722,2.1608237399381403,45905,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",0.8848229403978398,7.72493412748268,10.0396830323781,2.17378063674774,3899,7,3,0.712130786892063,8.823930711004207,5.213842477595378,10.088889171967264,2.1494314561770587,36757,7,3
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0.9913496425495593,6.36289272949124,10.0153239719197,2.18236653996006,15562,6,4,0.9230516215441281,9.064611736177502,9.130907321713616,10.000549245007788,2.2851062567344216,64572,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0.9285745080307942,7.36621865856592,10.0895693820631,2.13887469543274,56031,7,3,0.703693716676578,9.009604056256048,4.861854629107182,10.210076551554716,2.2826431279067085,65657,7,3
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",0.9845944680925778,6.54708370336994,10.0895693820631,2.13887469543274,56031,6,4,0.8867445847692828,9.611633745259509,7.868188200841564,9.924739193205216,2.260598079105374,4274,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",0.8694460822148288,7.43179890591392,10.0396830323781,2.17378063674774,3899,7,3,0.7463631707004621,9.164306653553258,5.548267355980686,10.126716111729802,2.239087591443892,90526,7,3
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",0.9485492974200869,6.35709988422905,10.0153239719197,2.18236653996006,15562,6,4,0.9354183340880916,9.38907680107136,9.050219255337703,10.15557912809058,2.195783664937526,67568,6,4
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",0.931151711450534,7.41226391160905,10.0895693820631,2.13887469543274,56031,7,3,0.7269669426988327,8.875683004064916,5.454545719444331,10.04905058999262,2.353095353150975,82258,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",0.9995942180215451,6.63920562225586,10.1307405115154,2.23191928208107,17371,6,4,0.9108570833416145,9.240063319623475,8.715072701081883,10.04347179125278,2.160583520735525,38553,6,4
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",0.8749531990166719,7.60008901920757,10.0396830323781,2.17378063674774,3899,7,3,0.7575850519607447,8.495485665619535,6.438298024468661,10.067091123611906,2.1980036403515792,997,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",0.9320321332588906,8.05814111828614,10.2277716273911,2.20975149813494,35414,7,3,0.7079695904754134,9.518796791321408,4.43694942615806,10.210948470317074,2.237488439024682,45831,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0.7650715863857235,8.27743952213655,10.1203411024808,2.21039438759102,99796,8,2,0.5006630483727482,8.359434847286359,1.5098117101367483,9.996009540036194,2.1641809679347768,92255,8,2
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",0.9840553924685197,6.51315639840971,10.0396830323781,2.17378063674774,3899,6,4,0.9123575527742102,9.47720042022619,8.507513383042301,10.16841455041678,2.151715634919799,32147,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0.9933227259521652,6.3723075037226,10.1203411024808,2.21039438759102,99796,6,4,0.9527516831348078,9.472212423945107,9.30876472110015,10.240690303928613,2.2117471764069787,78491,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",0.9874960147998499,6.50195331866786,10.0153239719197,2.18236653996006,15562,6,4,0.8912924606084506,8.995825864397437,8.57364541395449,10.06840025688791,2.3194880260692368,92429,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",0.9640162947449169,7.22319770280372,10.0895693820631,2.13887469543274,56031,7,3,0.7521842577940769,9.338685891471483,5.488635439531141,10.121911205403228,2.233173615488005,630,7,3
