Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.12525960199059,4.31567466409719,10.2277716273911,2.20975149813494,35414,1,9,1.2479061594170155,1.658302379125514,3.933695659991624,10.182321890565357,2.2232470434709573,20553,1,9
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1.0928335954465345,4.19839384956132,10.1203411024808,2.21039438759102,99796,2,8,1.2023532220928927,1.665564809198082,3.7223057526482304,9.964759008464902,2.1927131977644923,40700,2,8
"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1.092537126703911,4.30756824822172,10.0153239719197,2.18236653996006,15562,2,8,1.2143423065076866,1.632894357183632,3.808700546058396,10.214023886786912,2.201892466866555,97076,2,8
"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1.0941676213531593,4.51226819493627,10.0895693820631,2.13887469543274,56031,3,7,1.187664937660258,1.6107636456878096,3.71128717712968,10.109312946195606,2.2623478774807784,31244,3,7
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1.0978535382889874,4.58201026514436,10.1307405115154,2.23191928208107,17371,2,8,1.2182665550816836,1.6270423069197364,3.832137564683255,10.02715647440182,2.227403423646369,47352,2,8
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1.084616322440367,5.06107944104003,10.0396830323781,2.17378063674774,3899,3,7,1.1734421722308412,1.6059826434732032,3.652334479665075,10.005208138234565,2.259825821759116,88792,3,7
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1.117427046231238,4.94933483731457,10.2277716273911,2.20975149813494,35414,3,7,1.1655269753076811,1.5624032092187836,3.660445088527837,10.021780628698489,2.1546080028283576,89878,3,7
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1.066631573960482,5.03988896677818,10.1203411024808,2.21039438759102,99796,4,6,1.1304796580153877,1.826302970356109,3.239494632435709,10.191048479068623,2.2488885270493366,57174,4,6
"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1.0877559856646877,4.1916509308235,10.0153239719197,2.18236653996006,15562,2,8,1.2250483100736684,1.567281914181908,3.922287710954049,10.17803180400768,2.222719458805316,92474,2,8
"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1.0982341683235477,4.48924231158766,10.0895693820631,2.13887469543274,56031,3,7,1.1660793904689541,1.5791099427700372,3.6462137851003193,9.84416815249392,2.283226243639088,92144,3,7
