Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1.033421452097027,6.97833913564442,10.1664917398747,2.25650926122729,61207,6,4,0.9792366778227188,4.999096089872825,5.585267788539166,10.170180485747082,2.3424891607905054,20818,6,4
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1.0520820935460122,6.89748338399727,10.2510780675616,2.22297359352149,1422,6,4,0.9524409764644858,4.776300430246974,5.518434331960546,10.077045974926351,2.168178592724157,13247,6,4
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",1.0263552807096716,6.72270799911614,10.0716587235246,2.22596956830217,8861,6,4,0.9138948286211663,4.919349979027313,4.958747555301963,10.040521932873087,2.144884112475272,76035,6,4
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1.0385665297468571,6.7789247604655,10.0564938393737,2.25725691788994,67059,6,4,0.9559688696402627,4.968949088392629,5.363917931258122,10.037822359362078,2.1256612593093305,8275,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",1.0079287986075374,6.38305247045337,10.0368840796996,2.23872294914807,86884,6,4,0.9834275138456963,4.750377083522495,5.879284662531238,10.028300456693056,2.100915958974844,4749,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",1.025284037824544,6.72457830811399,10.0512423300262,2.14013799626133,47864,6,4,0.977451719978329,5.159632540342463,5.405438103083012,9.94900256874956,2.171475977626603,44918,6,4
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",1.0194670965122372,6.50197647758994,10.1252945396519,2.17293430077663,69215,6,4,0.9434179460930384,5.0226862595743,5.174520459719519,9.919805581677142,2.097277597207685,83259,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1.0363099883632398,6.58902424608363,10.2560307647366,2.31009821178893,70748,6,4,0.9601827368999044,4.82429620565262,5.554117621446706,10.08363545749804,2.219928514801925,70522,6,4
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1.0247742005944382,6.62140498885261,9.99099723999754,2.16691271609775,96475,6,4,0.9627098162368841,4.864199765832889,5.541528731823592,10.079042486765577,2.147278294625182,33175,6,4
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",1.0395458092476553,6.45111914419054,10.179321746082,2.07847729815967,82651,6,4,0.9723283350334664,5.01379748001596,5.495895570051619,10.083452835377408,2.14226567640329,61667,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1.0425801966056027,6.40136457969455,10.2228419873263,2.29385624811595,26820,6,4,0.9837904811411766,4.556842935366274,6.076742048060333,10.003856571447324,2.1414161203954327,86934,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1.016224476556977,6.086851230569231,10.062497536199,2.22897990589755,94926,6,4,0.9764003566840691,4.80702836834558,5.7466783097313,10.074524312205993,2.198879025478446,8776,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1.0654678289507429,6.26192399179141,10.1300793418547,2.11465411550538,32138,6,4,0.9667384035566793,4.994538002989228,5.454734650104196,10.279384124850118,2.1373511297639367,52321,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",1.0015574342504454,7.44655481161079,10.065711394316,2.20587647072696,14910,7,3,0.8078755476570026,4.9707104903560895,3.761446871115957,10.027345103281146,2.215794270103135,38364,7,3
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",1.0132844241548917,6.67644654603866,10.1280020957206,2.24290047164363,43085,6,4,0.9592025505961181,4.890745693685502,5.477073505227534,10.135450581984747,2.252824190021141,72119,6,4
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",1.001182486983767,6.49949685679864,10.1754810546809,2.12958561934988,85724,6,4,0.9448218487842358,4.847613665516557,5.364767543530399,10.000165108721276,2.311847316975977,46149,6,4
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1.000014306880585,7.31463375901322,10.0237105016087,2.24878019264919,89398,7,3,0.7542659154381506,5.082004996323628,3.0706970938714004,10.17166655470864,2.220420875705642,40586,7,3
