Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1.074934240990157,5.75848623219864,10.0346940594501,2.08812157035675,38526,4,6,1.2576010411511054,9.282540714454882,15.507734474281897,10.160046655873924,2.214181152614226,41797,4,6
"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",1.0518291331192142,5.67385454918001,10.1860317107945,2.2707097933352,41103,4,6,1.2962835151074545,9.407541796384352,16.145255959510365,10.151423310018943,2.19121737692314,87691,4,6
"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1.034876295683746,5.99388606853761,10.0464541499459,2.32456184802313,44091,5,5,1.1170703143619998,9.21972167114208,12.80036227603344,10.193553054620462,2.1491826532069944,64349,5,5
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1.0413287688766728,5.29794944836933,10.1788778165998,2.1947438504974,56439,4,6,1.2544290081954546,9.491226509183726,15.236520447383056,10.128307673958496,2.19569493452786,15976,4,6
"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1.0103793840433584,5.82132853508402,10.2484061439163,2.30997052659659,48634,4,6,1.2532941036237373,9.017922224280897,15.687453093168855,10.144214558922137,2.312042940218972,81166,4,6
"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",1.0354327546761606,6.37286900656085,10.1504650088745,2.13896125758396,84155,5,5,1.1278002758760541,9.29767648637011,12.93392024585725,10.088519544797906,2.2390614883103503,71831,5,5
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1]",1.0258496582277241,5.13987697705483,10.2069827748945,2.18457610260773,72216,4,6,1.2491027213447607,9.676047719406434,14.946705592560631,10.218560350294409,2.1959988419554977,95053,4,6
"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",1.0353380038048101,5.46240344311247,9.98184102757607,2.22818391488818,83194,4,6,1.262074146440181,9.32821830062736,15.55023231691066,10.179321746082003,2.0784772981596724,82651,4,6
"[1, 0, 0, 0, 0, 1, 1, 1, 0, 0]",1.027907126367814,5.1942002227051,10.1382117599744,2.10612757735233,45400,4,6,1.2433398585575623,8.860444150304316,15.648709578253678,10.149663206100842,2.038178784631256,53884,4,6
"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1.0463918669162553,5.91054968029327,10.2465789636694,2.19959578482182,15168,5,5,1.083853440362915,9.583125524013598,11.782175689686143,10.222841987326316,2.2938562481159472,26820,5,5
"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",1.0123857602837427,6.47971779217163,10.115400632258,2.16602953989606,58657,5,5,1.0732014580931604,9.304930761666478,11.85039482134274,9.933112246525408,2.135426351100611,53503,5,5
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1.0105195194065988,4.94994341816605,10.0862185301794,2.18636275777091,675,3,7,1.4136851984257897,8.297535211455296,19.569525925152348,10.178401992395838,2.1417955034828244,89632,3,7
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1.012706716725043,5.47057381523552,9.99096168866015,2.12739059720289,99969,4,6,1.2480538666464958,9.355496637403244,15.2465812808959,9.983343933473744,2.1933984747972333,13499,4,6
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1.0556646159857643,5.98482432831847,10.3055658825616,2.38872625926263,43796,4,6,1.2793712563967312,9.45306591057918,15.766351437870751,10.130079341854652,2.11465411550538,32138,4,6
"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1.031200888370187,6.03764342247104,10.0656052821227,2.29415053378298,10892,5,5,1.1119211812481138,9.58659775898832,12.331984660516843,10.221960230115268,2.243050601319456,25408,5,5
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1.0169229460441425,5.45724504547884,10.119679885104,2.15951517144354,79420,4,6,1.2309186143078106,9.534284578115964,14.730017203710172,10.087384359827595,2.2415640575355105,42641,4,6
"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",1.0500371082250808,5.82198845165134,9.98541452570601,2.17025321641056,30633,5,5,1.1159589223935404,8.895174943857239,13.103000852927885,10.17548105468092,2.1295856193498754,85724,5,5
"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1.0108588662562221,5.25689077891778,10.0694052848431,2.19606034379855,70489,4,6,1.2021298821470396,9.427516476645792,14.269291665109009,9.906785314323846,2.1217168100918067,43636,4,6
