Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1.033421452097027,6.97833913564442,10.1664917398747,2.25650926122729,61207,6,4,0.8723802512335982,15.15845403640603,12.903464628051196,10.132279767851436,2.144079457395611,37119,6,4
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1.0520820935460122,6.89748338399727,10.2510780675616,2.22297359352149,1422,6,4,0.9012388100938818,15.79923136798524,13.19098264745636,10.131871615681195,2.0582914824600587,64954,6,4
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",1.0263552807096716,6.72270799911614,10.0716587235246,2.22596956830217,8861,6,4,0.9041475434426894,16.816216884711583,12.267562566829024,10.1824863591811,2.2280624359086127,2192,6,4
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1.0385665297468571,6.7789247604655,10.0564938393737,2.25725691788994,67059,6,4,0.8657599004428872,16.09787070181995,11.75109065972217,10.1458902369577,2.338395047137986,1637,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",1.0079287986075374,6.38305247045337,10.0368840796996,2.23872294914807,86884,6,4,0.8582427847800167,15.672453025150832,11.934704732946,10.059690558629526,2.146411136801893,9663,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",1.025284037824544,6.72457830811399,10.0512423300262,2.14013799626133,47864,6,4,0.8597611755483766,15.7886550731875,11.86734487062173,9.971234409269371,2.316417388349559,38493,6,4
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",1.0194670965122372,6.50197647758994,10.1252945396519,2.17293430077663,69215,6,4,0.8690808809808784,16.316900137799973,11.638887445004697,10.123057776184517,2.3459396103507983,31849,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1.0363099883632398,6.58902424608363,10.2560307647366,2.31009821178893,70748,6,4,0.9021015581303665,16.018907119026665,12.999058974930604,10.075802807183432,2.2625197310684864,58636,6,4
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1.0247742005944382,6.62140498885261,9.99099723999754,2.16691271609775,96475,6,4,0.8841870579675846,15.552471177247556,12.88923789372974,10.087756306787035,2.1224130232309544,88580,6,4
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",1.0395458092476553,6.45111914419054,10.179321746082,2.07847729815967,82651,6,4,0.8659832368146264,16.207227011550586,11.648918427221275,9.990515856933657,2.369563556473812,12253,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1.0425801966056027,6.40136457969455,10.2228419873263,2.29385624811595,26820,6,4,0.8761764994843083,16.32645861817791,11.857574238445949,9.96282652869819,2.073222399092036,81033,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1.016224476556977,6.086851230569231,10.062497536199,2.22897990589755,94926,6,4,0.8897590597212708,16.257438421065533,12.363505633497248,10.024882347245066,2.25086209156497,91055,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1.0654678289507429,6.26192399179141,10.1300793418547,2.11465411550538,32138,6,4,0.8789531262653232,15.74805484255994,12.525293968637866,10.04059857686789,2.1541188161967115,55432,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",1.0015574342504454,7.44655481161079,10.065711394316,2.20587647072696,14910,7,3,0.6611004924441842,14.40589303879217,6.859774337066037,10.114566871962891,2.230900274807418,756,7,3
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",1.0132844241548917,6.67644654603866,10.1280020957206,2.24290047164363,43085,6,4,0.8817994054321435,16.375566375542373,11.989338903563446,10.133734871121147,2.153871935797241,34803,6,4
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",1.001182486983767,6.49949685679864,10.1754810546809,2.12958561934988,85724,6,4,0.8640685335193947,16.41777226971904,11.376782769612458,10.158260796865672,2.2151318668738065,83957,6,4
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1.000014306880585,7.31463375901322,10.0237105016087,2.24878019264919,89398,7,3,0.6599147756027668,13.913160664717038,7.314365671708098,9.967730116189731,2.213251433474434,33312,7,3
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",1.0246379566552288,5.94298271148769,10.1236340912861,2.22338220892523,74812,6,4,0.9142572554579202,16.327584634137125,13.08139465530826,10.002534625524389,2.081254065907584,68030,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",1.0503322687163128,6.4576121553018,10.1049861003835,2.28198758727467,68497,6,4,0.8912657899926407,17.916062443312192,10.753348712912594,10.246578963669352,2.199595784821822,15168,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",1.0235915575600738,6.57118343270086,10.1002873998669,2.15359353603649,2733,6,4,0.8875432782279965,15.885551096654462,12.664117754286332,10.11540063225795,2.1660295398960585,58657,6,4
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]",1.0016748717606974,6.66947206401645,10.1371571748677,2.09346185576236,8032,6,4,0.8956160564891932,16.195940559390213,12.613405934002444,9.98541452570601,2.1702532164105555,30633,6,4
"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1]",1.0127468803933006,6.90090620138211,10.090674998097,2.27216381405306,63481,6,4,0.8865622446332742,16.60151826549235,11.91659360682213,9.933888716379892,2.1859104266131397,77715,6,4
"[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",1.0505824977278675,6.2288014086125,10.2648409283496,2.22917454550977,50992,6,4,0.9252679965068524,16.26849292182425,13.494669671648946,10.210492215395352,2.1960619041435074,56587,6,4
"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",1.0113736667084945,6.24831166796395,10.1922249162836,2.18742674109493,98129,6,4,0.9012567364209207,17.003062928055588,11.98772772484497,10.247236153946824,2.2598883267918204,97784,6,4
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1.0091437002077213,6.2453285841842,10.0172406096277,2.36133096150128,70599,6,4,0.8887233069852295,16.566102770125372,12.021524151232963,10.147220320368012,2.2031238094356103,2317,6,4
"[1, 0, 1, 0, 1, 1, 0, 1, 1, 0]",1.0180858053339508,6.34369453138023,10.0847479398419,2.27864002461393,8986,6,4,0.8888917581833344,16.22322589859488,12.369819604641556,10.110817794946232,2.193694966723018,14771,6,4
"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1]",1.0149966020462666,5.99268876960435,9.90891173239231,2.25814352737221,14088,6,4,0.8808866405230524,16.693202702691124,11.642341601538812,10.089445909695604,2.1966037794892523,12624,6,4
"[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]",1.0354243548638,6.6505104119748095,10.0089368856468,2.15438657526193,17418,6,4,0.8850882497247645,16.687792456816645,11.782905314621608,10.221206989215467,2.226697070553015,49780,6,4
"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",1.0099885695651796,6.37387627086846,10.1173389716414,2.14497540333362,19527,6,4,0.895408066101371,17.518489623050062,11.284166428487904,10.215307815745394,2.221796082138988,53104,6,4
"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",1.054448989588169,7.25178743958154,10.3635911883978,2.254472660493,99008,7,3,0.681085492985816,15.116778771590262,6.791747562750068,10.036884079699616,2.238722949148065,86884,7,3
"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",1.0014333551461685,6.40856307007704,10.1555791280906,2.19578366493753,67568,6,4,0.8980379131895557,15.78570252842117,13.101548004690908,10.091288892997202,2.2296207322945536,55103,6,4
"[1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",1.0172445120232252,7.64002039225205,10.2109484703171,2.23748843902468,45831,7,3,0.6784407363249498,14.742692963244348,7.080759292218612,10.125294539651865,2.172934300776628,69215,7,3
"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1.026274722207497,6.06405455031826,10.01416225571,2.1472358355001,59277,6,4,0.9418848299832283,16.27725960350643,14.02041787474954,10.062251820658789,2.192041946909964,5508,6,4
"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",1.0362399488902951,6.23240547971702,10.0974791592453,2.2548885839529,59121,6,4,0.9016214491105652,17.05023641698107,11.952285975396888,10.192790719378374,2.157694126456143,82522,6,4
"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",1.0102751385161048,6.49685498888554,10.1048705103745,2.14054735507408,70628,6,4,0.875371972934742,15.79419200844359,12.363961584447049,10.058051190452908,2.201534693738916,11311,6,4
"[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",1.0542759146038814,6.87267858235209,10.0505598219666,2.24325317277258,70310,6,4,0.8479699218607383,16.27267093773282,11.004038895523596,10.056472042337738,2.353797312312357,14170,6,4
"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",1.0231503285863581,6.80098266047286,10.1146232424307,2.11472745487844,28528,6,4,0.9039941224714597,16.215407481169933,12.863436866888009,9.944359663214794,2.231538610764701,74944,6,4
"[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",1.0049844639177883,5.98790579514193,10.0884374486079,2.15506773415163,14851,6,4,0.9203729324878342,16.039078332604888,13.566624382375242,10.144214558922137,2.312042940218972,81166,6,4
