Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1.0409308092988252,6.44260227899991,10.1843895074873,2.18037108956689,99465,5,5,1.0965510620174026,4.762149700614888,7.090240752587182,10.135450581984747,2.252824190021141,72119,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1.0409328323884632,6.12231891690961,10.2081966495736,2.225211904367,30015,5,5,1.0603159602644008,4.7876129260551625,6.673119911770611,10.000165108721276,2.311847316975977,46149,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",1.0082060993306878,5.14279656242952,9.96531615049798,2.15286867834311,35921,4,6,1.1846668438072196,4.394282716881849,8.41053274144551,10.17166655470864,2.220420875705642,40586,4,6
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",1.0496306334471488,5.37869181780232,10.1808290775422,2.24508127380774,2150,5,5,1.091460035721814,4.641346047250563,7.156016570447136,10.005929439858024,2.2769563152387966,52854,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",1.009156535623418,5.77562091066878,10.1406646730151,2.14061436245309,14385,5,5,1.0945336665600602,4.909170538189627,6.92141431061592,10.183638915360328,2.113917009870203,19356,5,5
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1.0010599271167286,5.21976975775634,10.1508426178442,2.25808840252996,15968,4,6,1.180600664245549,4.557973034607134,8.20289194162495,10.200355742350736,2.2145516611632936,78641,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1.0163856915661862,5.10858788035826,10.0496072010045,2.23818676168701,23607,4,6,1.220230669493436,4.077051942787744,9.112165448694608,10.003856571447324,2.1414161203954327,86934,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",1.0072695301777923,5.5569382455623,10.0095004337923,2.31498630518839,67775,5,5,1.0919702386914552,4.608172585612741,7.194704708980575,10.039105393694552,2.2201214890650247,27698,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1.0424289447838255,5.50969802189192,10.170962435168,2.14984592401197,95435,4,6,1.2043252621001028,4.344662520840806,8.672636657917185,10.154917471975184,2.1559369400165536,8774,4,6
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1.0191696407332496,5.85927353038082,10.0108514758776,2.29060366553727,12655,5,5,1.0997975501360278,4.6950102049093445,7.192470857491385,10.16782825350856,2.289187764497441,99382,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",1.0462884059212898,6.02530123211202,10.1787812812815,2.2056198267814,73448,5,5,1.1012771124303227,4.816674020737694,7.086799320198204,10.076399370294377,2.2219502540820413,52666,5,5
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",1.0255538122101888,5.89169153497359,10.1690615816569,2.11891141482824,97710,5,5,1.1172511212110363,4.551689994438311,7.524443057230593,10.279384124850118,2.1373511297639367,52321,5,5
"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",1.0099455129722728,5.82701045904649,10.111494068431,2.2467361254353,24752,5,5,1.1109688296433875,4.785359198322102,7.222869881356988,10.178997430936816,2.259106462785,20660,5,5
"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1.0109291266049447,5.489700322849431,10.0888891719673,2.14943145617706,36757,4,6,1.1746073305480482,4.402249184173756,8.293835105084732,10.000165108721276,2.311847316975977,46149,4,6
"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",1.0101385910732579,5.39528465970166,9.92159336315051,2.12289829434607,1788,5,5,1.0983573062042975,4.39920357444123,7.472710193359176,10.190367391807523,2.1391948726360206,98979,5,5
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1.0140752410359575,5.49648179260709,10.1439783274715,2.16644004495425,20975,5,5,1.1117730342070955,4.815444796064241,7.201476762080721,10.183638915360328,2.113917009870203,19356,5,5
"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1.0443052580805043,4.7253303992528,10.2100765515547,2.28264312790671,65657,3,7,1.2925873440112803,4.1670198849604985,9.80428562625151,10.076399370294377,2.2219502540820413,52666,3,7
"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1.026124216062424,5.83494581868876,10.1871318438361,2.18081233353112,38448,4,6,1.1834064041275845,4.204402135431752,8.586789494746409,9.92200927182452,2.1476058243811216,14985,4,6
"[1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",1.0076638075654265,5.95653413213604,9.96315898589775,2.2201554059277,57828,5,5,1.087603703184314,4.735394762270413,7.020285565805725,10.074524312205993,2.198879025478446,8776,5,5
"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1.0361685130911464,5.028992530443009,10.3394533645114,2.23072607867984,70770,4,6,1.2272947957792522,4.650285908535162,8.615286142433986,10.279384124850118,2.1373511297639367,52321,4,6
"[1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1.008126905216451,5.87752735825297,9.91420846264474,2.19206485713983,14701,5,5,1.1011518413560029,4.709951878559945,7.192167433606333,10.027345103281146,2.215794270103135,38364,5,5
"[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1.0231683871353934,5.56446426353873,9.92473919320522,2.26059807910537,4274,5,5,1.1079609760331828,4.903748673076641,7.071969147757254,10.178997430936816,2.259106462785,20660,5,5
"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1.018203740047529,5.17091652049379,10.1267161117298,2.23908759144389,90526,4,6,1.186108779499355,4.421218723596581,8.399182315214512,9.987487540017504,2.245386606252935,8842,4,6
"[1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",1.0057753897658335,5.75991226566639,10.165985584742,2.16809964038734,75379,5,5,1.0649911781027137,4.5397846660347625,6.971481620886863,10.000165108721276,2.311847316975977,46149,5,5
"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1.0283547041683727,5.58712432218157,9.99600954003619,2.16418096793478,92255,4,6,1.1632886211254205,4.273403533123079,8.300339199822922,10.040396150653274,2.1470732142793443,13552,4,6
"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1.0248062439361991,5.5286634804754,10.0736187137564,2.20721702886741,40989,5,5,1.0857907385827577,4.479726771372408,7.256357602552771,10.15079482616584,2.079010094133563,60137,5,5
"[1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1.0119580469210852,4.87003107429896,10.0746953129515,2.22217942851414,49119,4,6,1.198337026014754,4.60369872047363,8.34887487033141,10.178997430936816,2.259106462785,20660,4,6
"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",1.0310222122149795,5.57101811876941,9.9781300754359,2.26830524650341,99688,5,5,1.0957412147480794,4.745761569145742,7.097875414768891,10.135450581984747,2.252824190021141,72119,5,5
"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",1.008671812938557,5.56115234348011,10.1400508494596,2.12383600761533,80200,5,5,1.0751224477738408,4.644072051476957,6.9767010045211215,9.987487540017504,2.245386606252935,8842,5,5
"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1.0143201510033724,5.55806200850462,10.1436885768056,2.18213881656056,31745,5,5,1.084820735156191,4.56819028068818,7.157409529634958,10.000165108721276,2.311847316975977,46149,5,5
"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",1.0108349417367635,5.48202753599643,10.1219112054032,2.23317361548801,630,5,5,1.1238488655848669,4.585676209294306,7.561770477587526,10.003856571447324,2.1414161203954327,86934,5,5
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1.017149069317102,4.91666895724394,10.1020899918325,2.23238342318991,63803,3,7,1.2929810105070185,4.184888765426921,9.790671804375108,10.005929439858024,2.2769563152387966,52854,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1.0098624674909908,4.58702520800752,9.96746778671315,2.17737176772658,88188,3,7,1.3061679295539805,4.185171468539519,9.932923743590804,10.183638915360328,2.113917009870203,19356,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1.056244182754658,5.63378316926405,10.1508534427762,2.11758681559968,8807,4,6,1.1784820323331724,4.523172824441433,8.214792303783659,10.079042486765577,2.147278294625182,33175,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1.0614802696073786,5.55227104279762,10.0322263249888,2.12737153306524,41971,4,6,1.221917906229111,4.27213307047466,8.935321309024847,10.15079482616584,2.079010094133563,60137,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1.0315878469806117,5.19792549230042,9.94820421153163,2.17671768128503,8482,4,6,1.1959023238331012,4.259286082701159,8.666971322844692,9.993593893150353,2.0772848530006933,26104,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1.0479249836393953,5.78956484432216,10.1226681397828,2.18305761931341,42536,5,5,1.1091705917367694,4.953790195549824,7.03500210773531,10.083452835377408,2.14226567640329,61667,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",1.0247165550173023,4.91999450412478,10.0904283375765,2.14960556173699,72950,4,6,1.2242951127213282,4.223110137173929,9.010038968736042,10.200355742350736,2.2145516611632936,78641,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",1.0470534559240643,5.14754960419638,10.1664262317416,2.20838645546701,36880,4,6,1.2187256419766133,4.242333707174431,8.93061615752319,10.003856571447324,2.1414161203954327,86934,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1.0564692070963582,5.64608355380471,10.0916470465345,2.17643228363549,5748,5,5,1.0806931248882732,4.2772523312909865,7.403733005316713,10.039105393694552,2.2201214890650247,27698,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1.0450341830502283,5.14805039500396,10.0954869488591,2.24289327168768,4350,4,6,1.1956130939402247,4.463016238305235,8.460114941987776,10.154917471975184,2.1559369400165536,8774,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",1.0483165470167488,6.01554594730986,10.069197114337,2.16891262804245,71184,5,5,1.0801382328066211,4.764097591327906,6.910890033144958,10.16782825350856,2.289187764497441,99382,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",1.067795263952241,5.86109866192942,10.3124976988266,2.31245117122818,54245,5,5,1.0702516307750092,4.771011034984127,6.797114381614438,10.076399370294377,2.2219502540820413,52666,5,5
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1.022390082864262,4.72605564441351,10.1127064790468,2.21985355695191,26501,3,7,1.253980464585054,4.318662584493569,9.235349263897596,10.08582493444837,2.351541974541049,85049,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1.0343615667318167,4.89122263822592,10.0352260069613,2.14779215160002,41767,4,6,1.2000987326147077,4.517868495329442,8.453747012637415,10.074524312205993,2.198879025478446,8776,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",1.0643665571330176,5.36178277804247,10.2191217550348,2.09678859544135,79943,4,6,1.233917464066251,4.426460083176049,8.910695000356245,10.279384124850118,2.1373511297639367,52321,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",1.0373882778366688,5.44345293191424,10.1203506571969,2.19465990333886,6393,5,5,1.0719189222411534,4.786186238491218,6.799960581889198,10.027345103281146,2.215794270103135,38364,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",1.0446429782989637,4.86516686207536,10.0287868865178,2.07755645906893,47257,4,6,1.2180790847620344,4.536215789279736,8.629745574085877,10.178997430936816,2.259106462785,20660,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",1.0551881363135367,5.55078011619519,9.98002862243208,2.27366118409818,55708,5,5,1.1098184222101832,4.651710737687125,7.344083829317729,10.135450581984747,2.252824190021141,72119,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",1.0641033440074072,5.81625169409825,10.1842264159091,2.21865151652908,3484,5,5,1.102945668664367,4.440503247553339,7.481005167775388,9.987487540017504,2.245386606252935,8842,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1.0003279053691718,5.27221852196361,9.87684757854794,2.18017669085346,34909,4,6,1.179929104817389,4.326107554473031,8.42749867674408,10.000165108721276,2.311847316975977,46149,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",1.0298752949885204,5.67837787079283,9.9420368470358,2.19812675426035,82562,5,5,1.0932569868640212,4.362407202969169,7.454378282755839,10.190367391807523,2.1391948726360206,98979,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",1.0499918334905858,5.40498712955274,10.1109506857046,2.22724083445898,86860,5,5,1.0907333446875551,4.620177657555059,7.169330309159919,10.17166655470864,2.220420875705642,40586,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",1.0452545340139103,5.80697889590352,10.088911420335,2.17275378418711,54172,5,5,1.1200514436176594,4.901125732662418,7.205275416597022,10.183638915360328,2.113917009870203,19356,5,5
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1.0489186030360351,4.55326257925868,10.2169775631395,2.26652496389625,41410,3,7,1.268814140626433,4.1183126379692245,9.596033303733815,9.993593893150353,2.0772848530006933,26104,3,7
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",1.0167268602835715,5.09098062888091,9.83781412284202,2.21573924061055,64389,4,6,1.2041127201781163,4.313716368186584,8.701285489512394,10.083452835377408,2.14226567640329,61667,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1.0590982002666913,5.75422898036436,10.0706020124039,2.31286146295183,72202,5,5,1.1004040851918717,4.713428644902454,7.1806083277102335,10.200355742350736,2.2145516611632936,78641,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1.0158217376463667,5.21688126779904,10.115141523494,2.32958566904483,75404,4,6,1.2292105524023824,4.116952240770351,9.16932682175271,10.003856571447324,2.1414161203954327,86934,4,6
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",1.0516889461697598,5.65114450480511,10.0836378924727,2.16037162273296,56746,5,5,1.0971398909564607,4.611133599673743,7.247621382037397,10.039105393694552,2.2201214890650247,27698,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1.04054330694283,5.7285620802436,10.1348524696627,2.13591250603987,52469,5,5,1.1047613930086018,4.621968292844392,7.319165906115113,10.154917471975184,2.1559369400165536,8774,5,5
