Genome,Ave_fit_x,Std_fit_x,Ave_thr_x,Std_thr_x,Seed_x,Num_Learning_x,Num_Mating_x,Ave_fit_y,Std_fit_y,Sum_fit,Ave_thr_y,Std_thr_y,Seed_y,Num_Learning_y,Num_Mating_y
"[1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1.033421452097027,6.97833913564442,10.1664917398747,2.25650926122729,61207,6,4,0.9273546380108127,9.353270208334106,8.927071427513166,10.188310986265154,2.224002640777188,42406,6,4
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1.0520820935460122,6.89748338399727,10.2510780675616,2.22297359352149,1422,6,4,0.9503051060947937,9.514331068200317,9.218418287500178,10.070643807073695,2.271253700966718,14505,6,4
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",1.0263552807096716,6.72270799911614,10.0716587235246,2.22596956830217,8861,6,4,0.915483447689182,9.699422777517311,8.346909768593738,10.114744758960205,2.208813342090387,6011,6,4
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1.0385665297468571,6.7789247604655,10.0564938393737,2.25725691788994,67059,6,4,0.9170384869908552,9.399279623440137,8.677706405736174,9.92498279907588,2.264230501637412,64288,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",1.0079287986075374,6.38305247045337,10.0368840796996,2.23872294914807,86884,6,4,0.9126656848892094,9.307248798076133,8.68353901409929,10.125245213293889,2.234267705932456,5964,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",1.025284037824544,6.72457830811399,10.0512423300262,2.14013799626133,47864,6,4,0.9090851954218622,9.239152565531684,8.681055375681908,10.070448483526794,2.2023557948271715,11679,6,4
"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",1.0194670965122372,6.50197647758994,10.1252945396519,2.17293430077663,69215,6,4,0.903559964318283,8.903977415796703,8.907315221550945,9.96864734595092,2.1313430258524715,18386,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1.0363099883632398,6.58902424608363,10.2560307647366,2.31009821178893,70748,6,4,0.9625993368619852,9.242965881909155,9.732131685966436,10.264840928349594,2.2291745455097733,50992,6,4
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1.0247742005944382,6.62140498885261,9.99099723999754,2.16691271609775,96475,6,4,0.9546360275475624,9.72855567985318,9.089566326729235,10.18294294347486,2.300761641119974,19798,6,4
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",1.0395458092476553,6.45111914419054,10.179321746082,2.07847729815967,82651,6,4,0.8975561809492164,9.34937747183506,8.343566470638347,10.11733897164135,2.144975403333621,19527,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1.0425801966056027,6.40136457969455,10.2228419873263,2.29385624811595,26820,6,4,0.9230516215441281,9.064611736177502,9.130907321713616,10.000549245007788,2.2851062567344216,64572,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1.016224476556977,6.086851230569231,10.062497536199,2.22897990589755,94926,6,4,0.8867445847692828,9.611633745259509,7.868188200841564,9.924739193205216,2.260598079105374,4274,6,4
