Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,17.258751520942788,4
4,16.20560125944492,4
2,13.441359459600854,4
2,13.39314801766449,4
3,12.641391646242921,4
3,12.604827313576957,4
3,11.619637041104385,4
3,9.334200980113327,4
3,8.952132699358842,4
3,8.893773346976364,4
2,8.639047861399519,4
3,8.02838341548619,4
3,8.009391752875494,4
3,7.76330978227891,4
3,7.566038939838409,4
3,7.101543310765315,4
2,6.894575977254302,4
2,6.766275576229592,4
3,6.670681552309908,4
3,6.446020945669552,4
3,6.372075541686268,4
2,6.269524840201761,4
4,6.06637238472041,2
3,5.721753376520445,4
3,5.611257272580719,4
3,5.535428362944749,4
3,5.335394866126791,4
3,5.335302694564277,4
3,5.04849448783267,4
3,5.025128565652295,4
3,4.881625595382743,4
3,4.213031752949356,4
3,4.150004853718237,4
3,3.99689064390744,4
3,3.3752635782838745,4
3,2.9398213425359554,4
3,2.901555180401785,4
3,2.4400909705555636,4
3,2.27031984696006,4
3,2.1195889011001032,4
3,2.100033923095255,4
3,1.9373503826311165,4
3,1.805920878299072,4
3,1.7105733800088778,4
3,1.5028723314005745,4
2,1.4772422985446623,4
3,0.9438149708576526,4
3,0.8822499786923501,4
3,0.7011832886546143,4
3,0.39222260713641166,4
2,0.361900327853113,4
3,0.32363978547039807,4
3,0.2632466260416315,4
3,0.2539499419466411,4
3,0.25165750768099926,4
3,0.0,4
2,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
2,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,-0.08378035459679545,4
3,-0.18705172622467536,4
3,-0.24947742680244467,4
3,-0.3406534208133074,4
2,-0.44662491677157146,4
3,-0.705046454216717,4
4,-0.8174433084464878,2
3,-0.8381934796123636,4
3,-0.9218496175043729,4
3,-0.9611103304902961,4
3,-1.0381464353302388,4
3,-1.0389534613181848,4
3,-1.234877028697099,4
2,-1.2468241787308312,4
3,-1.3996330584984245,4
2,-1.5197044439660017,4
3,-1.7972213221750293,4
2,-1.958450497642536,4
3,-2.29136525314207,4
4,-2.331624447416014,4
3,-2.6068623812962617,4
3,-3.1283090637182274,4
2,-3.2491337694065088,4
3,-3.275842853092046,4
3,-4.019681587564542,4
3,-4.093867917499708,4
3,-4.766160190787861,4
3,-4.840488854973827,4
3,-6.030473915809702,4
3,-6.391616384812137,4
