Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,15.636622859327876,2
2,14.396924490544805,2
2,13.763658799707994,2
2,11.465705470725513,2
2,11.446599651789388,2
2,11.171292355116718,2
2,11.006487114646912,2
2,9.12237524134054,2
3,8.464050549403332,2
2,7.835825030377297,2
2,7.753711476310121,2
2,7.69504339417035,2
2,7.274538043076131,2
2,6.736499010649997,2
2,6.623905712705618,2
2,6.5724347289275045,2
2,5.989326253593434,2
2,5.9288585115242824,2
2,5.925274432855909,2
2,5.887962900728912,2
2,5.86854332040228,2
2,5.52931287892687,2
2,4.900445909184537,2
2,4.768150533513699,2
2,4.763777535167244,2
3,4.689520993111092,2
2,4.544173868273488,2
2,4.4758679107766595,2
2,4.159770022695501,2
3,4.115730974859609,2
2,3.9769314689073365,2
2,3.9129502229336213,2
2,3.6705281005540407,2
2,3.628923578199089,2
2,3.5370602815165713,2
2,3.4827976776765457,2
3,3.041384770716423,2
3,2.9735254379908476,2
2,2.84226530943896,2
2,2.794573407952825,2
2,2.712988343410915,2
4,2.6919131942594685,2
2,2.686486713997475,2
2,2.2785449686518584,2
3,2.0638995260805206,2
2,1.7883429828700157,2
3,1.6606755930589312,2
2,1.6467025124264678,2
2,1.3075278823116854,2
2,1.291605796135948,2
2,1.1253195139120677,2
3,1.0774805306441317,2
2,0.48100838734034834,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
3,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
1,0.0,8
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
2,0.0,2
3,0.0,2
2,-0.021622278818532514,2
2,-0.18759499811756886,2
2,-0.19930878872445046,2
3,-0.2587923918223174,2
2,-0.3081785549204312,2
2,-0.6862068013998686,2
3,-1.2659184597953717,2
3,-1.3468906232633824,2
2,-1.4539963447953852,2
2,-1.4996546298765026,2
2,-1.8749303232115526,2
3,-2.029088321267927,2
2,-2.3475740631834903,2
2,-2.488518017267606,2
2,-2.77741004614274,2
2,-3.301494075959412,2
