Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,11.889056085670418,7
3,11.366616574174438,7
2,11.219323305580765,7
2,10.712084981696158,7
2,9.891042911658653,7
2,9.366709860772641,7
2,8.71791794802153,7
3,7.953267335227636,7
2,7.949590548280625,7
3,7.890476643586307,7
2,7.842926317075566,7
2,7.775028042362507,7
2,7.280930157085246,7
3,7.242199072299957,7
3,6.700626665207839,7
2,6.666071196523191,7
2,6.652931028514773,7
2,6.643573057385373,7
2,6.609902173720272,7
3,6.055001595873401,7
3,5.99289970458452,7
2,5.670642156316967,7
3,5.609121313051199,7
3,5.510063041005125,7
2,5.22219504617083,7
2,5.059835700398054,7
3,4.966717810897727,7
4,4.924342074330019,5
3,4.91496668061462,7
3,4.6609328845620865,7
3,4.401478003896962,7
3,4.299330399991116,7
2,4.022321414903744,7
3,3.980848123420124,7
3,3.9695141247526475,7
2,3.8120556668640955,7
3,3.4765504371889016,7
2,3.2284491509435593,7
2,3.069748503823835,7
2,2.8760627451476637,7
4,2.7463062880351536,7
3,2.7450039778437807,7
3,2.6686152122595033,7
2,2.5570644649493204,7
2,2.4927614146837414,7
3,2.240853336261348,7
3,2.1406622619322278,7
3,2.0777371969689566,7
3,2.01105987175536,7
2,1.8767351108190766,7
3,1.6671725179408217,7
3,1.6477000262963273,7
3,1.3713520899862903,7
3,1.2937576395855332,7
3,1.1806614738833021,7
3,0.9127129671821379,7
2,0.8635206382690406,7
3,0.7783848070678596,7
3,0.7734939667487009,7
2,0.7617179403451928,7
2,0.7199837628816077,7
3,0.7101602590609328,7
3,0.48828679756196713,7
3,0.3724432947958398,7
3,0.13665291318318307,7
3,0.0,7
3,0.0,7
3,0.0,7
2,0.0,7
3,0.0,7
2,0.0,7
3,0.0,7
3,0.0,7
3,0.0,7
2,0.0,7
3,0.0,7
2,0.0,7
2,0.0,7
3,0.0,7
3,0.0,7
2,-0.18716052367098346,7
2,-0.3592811595063692,7
4,-0.4232101515441338,0
3,-0.7547566446168412,7
3,-0.804853813862743,7
3,-1.4377575783651944,7
3,-1.7959071377142228,7
3,-1.8065604275025553,7
3,-2.471284676908409,7
3,-2.5332685730297477,7
3,-2.565663413995809,7
3,-2.5744008143438197,7
3,-3.2535483503619274,7
3,-3.445915741552856,7
3,-3.597468597035955,7
3,-3.8133213878430716,7
3,-4.006960986153766,7
3,-4.248583479643996,7
3,-5.85225162966797,7
3,-6.156864280659335,7
