Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,0.3244537054127585,0.2987102206051087,0.49862406032132506,0.005701430713107896
1,0.2141839297174987,0.24149808649439247,0.5151611033180942,1.1350571138273597
2,0.3645907958409845,0.22403621069278595,-0.24262709900255858,0.991366521679318
3,0.38243006055096795,0.23394828702849307,-0.4426432415203262,1.2516267420818248
4,0.4561347859242365,0.18606745173760833,-1.0636379482767357,1.405644758137226
5,0.39083884860558465,0.20891462859048657,-0.7465479681670006,1.592541606629821
6,0.4426593063590108,0.1613525771729079,-1.0580929166815816,1.2240455025789359
7,0.3984002721881633,0.18204392067384553,-0.7460917842072164,1.349099162671322
8,0.4826417048551451,0.14629360921698792,-1.95256626448481,1.4516181318942232
9,0.4496692460590331,0.17638134820734078,-2.438653210249267,2.019449887917001
10,0.44765367539740175,0.10074695930671611,-3.2025765277282074,1.6809281611086113
11,0.4796624095172091,0.07727965656182119,-3.206898408256575,1.5845337883921293
12,0.44745327100626897,0.1460276902090491,-3.6746760968337724,2.3415409681145305
13,0.509265716454288,0.08086465791454575,-5.053845188252113,1.5396208359464056
14,0.5126625831622987,0.10519495025387729,-5.427039705307274,2.1698226088877326
15,0.4564269709664207,0.13721150808396576,-4.379585929995878,3.1531657074496753
16,0.5029473708270527,0.12579340305608583,-3.8252524273092883,2.8727933696611996
17,0.44738376009726927,0.1543325706355211,-4.119720108121699,2.882024777267654
18,0.4947516498581985,0.13261539155324314,-5.230800802599089,3.2884256443976674
19,0.4902125655858921,0.11379091890995044,-6.526754877792572,2.595830560124571
20,0.5066704800556104,0.09005609456744404,-6.909811920304837,2.792307680742774
21,0.5260722307373382,0.10374061943524993,-9.225986298338197,1.455630506378855
22,0.535436766397734,0.10031318747432877,-9.50446816746055,2.039979411243495
23,0.5001868874338252,0.08404736100747327,-9.256172616793862,1.787388264533521
24,0.47136092501199894,0.10266133435371637,-8.777005169267884,2.542429662043883
25,0.4867261817729701,0.10040069695169072,-8.90812074366778,2.114576124056175
26,0.5046867998006125,0.07280777366643915,-8.834296689325141,2.603831006878802
27,0.528793696585531,0.08045325102416977,-8.37599877569964,3.6904071661252504
28,0.541984411943545,0.07053130934934217,-7.460972651278253,4.024291540360034
29,0.4867375561655032,0.12350544851828243,-8.891470718949277,4.645070542332929
30,0.4688966025504637,0.09590903707142709,-7.4348054152168945,4.258213104994922
31,0.4986017834326805,0.09010695930550008,-5.8433685546128675,3.987790697245749
32,0.4659729342074034,0.13961650666966552,-4.037234055029134,2.056099862706501
33,0.48648879695854685,0.08461900527428579,-4.231154673826188,2.256457322777456
34,0.4826407143238029,0.17990880282949445,-4.528268733185857,2.410708810581541
35,0.4988368537982364,0.11729835377025243,-4.931108706152052,2.1116241024385674
36,0.529952702280936,0.1074886167665919,-5.822068823312803,2.4778457701775474
