Generation,Ave_Fitness,All_Mate
0,-6.970818656747997,978
1,-5.295642725770128,877
2,-5.37853309859291,874
3,-6.352623986630444,874
4,-5.190232088906136,854
5,-5.564895690457076,811
6,-4.328249466820244,787
7,-3.6127871264112343,752
8,-2.721495947459403,712
9,-3.5912052970133215,711
10,-3.7832745678704374,723
11,-3.816657272438956,729
12,-3.289500169392028,725
13,-3.1840575720291997,739
14,-3.2407430922531795,686
15,-3.174502555339132,693
16,-2.538425623845058,673
17,-3.6157642282210403,714
18,-5.338388743750609,781
19,-4.35589188485967,786
20,-2.6656535132051236,758
21,-1.8064579518535977,631
22,-2.557113322975285,619
23,-1.4430733063640881,618
24,-3.7046956924662027,652
25,-1.919986278013854,672
26,-2.804049899102426,680
27,-3.857860464971688,701
28,-2.4408522013976004,692
29,-3.1039171771200915,722
30,-3.263121435770588,716
31,-3.215403401059299,724
32,-2.288665627785846,684
33,-3.0620424800951325,730
34,-3.3798964502166666,746
35,-2.9694275956750404,699
36,-3.4625494779549912,731
37,-4.234047497343313,767
38,-4.434279198462831,791
39,-4.771120984922863,797
40,-4.511740622277536,793
41,-4.857939963528554,813
42,-4.717159658262962,826
43,-4.112464018741068,797
44,-4.648430249155247,774
45,-4.0644871139424685,754
46,-3.4505272737122477,762
47,-3.484941995252104,744
48,-3.8002902513642183,764
49,-4.076529789737986,735
50,-3.483109376532034,682
51,-4.784496500064398,698
52,-2.733422385711397,699
53,-3.957901818090755,749
54,-2.9173468693427873,752
55,-4.1133527676416355,753
56,-3.7031990854055676,721
57,-3.7050907691148227,754
58,-2.5303221228246606,696
59,-2.684428043339434,700
60,-1.672464564715883,657
61,-2.360467592891132,640
62,-1.7843618189827908,643
63,-3.234037991583832,692
64,-3.3648806232826383,672
65,-3.7843707618246,723
66,-3.250498033690734,743
67,-3.8881307932839997,708
68,-3.58120401492596,688
69,-3.607429766530245,685
70,-4.233279749312843,708
71,-3.561669062191046,705
72,-4.478161371458263,723
73,-4.2072791231753435,772
74,-3.830011002969611,744
75,-3.890205829642277,748
76,-3.0605039528988396,729
77,-3.8601036918648926,745
78,-4.71151186967566,740
79,-4.429697531921763,772
80,-4.257397180114939,754
81,-3.541591807607017,730
82,-4.669340958138844,766
83,-3.808605041348415,767
84,-3.2529655560939976,735
85,-2.9529936738625455,714
86,-2.7097033949642526,713
87,-3.6548022843235857,754
88,-4.729951470292545,731
89,-3.931170966374234,723
90,-3.067323826840389,673
91,-1.382819682028277,644
92,-1.398956165871431,663
93,-2.9704128834690335,659
94,-3.787879378843183,677
95,-3.1494129432551143,682
96,-3.513545393846371,676
97,-3.7093562425034547,704
98,-4.049996272604933,725
99,-4.194442170643512,748
100,-4.638654306500021,759
101,-4.152301557470124,714
102,-3.487625464628865,728
103,-4.041831671224771,743
104,-3.9958756799844695,756
105,-3.376636686954306,762
106,-4.763633303959833,747
107,-2.903531432761319,730
108,-3.5594765586309394,731
109,-3.7716754848484193,756
110,-3.3787874446381285,742
111,-4.836625307571857,726
112,-4.568556856661744,726
113,-4.142516538657574,727
114,-3.723333620470289,713
115,-2.8097378189093147,675
116,-3.0027854636726654,693
117,-2.3635733518579687,617
118,-3.46945350575539,655
119,-3.2813596689858677,692
120,-3.9052967766666193,714
121,-2.640827120276717,695
122,-3.6126003387360965,717
123,-3.610108530918711,714
124,-3.527826402009326,723
125,-2.8573525627875025,705
126,-3.314212313926575,684
127,-4.09808931744731,674
128,-3.3825305149142535,714
129,-3.4987492524080643,705
130,-3.3822657709707316,745
131,-4.289186302870071,726
132,-3.946627796069543,717
133,-3.678873194595646,702
134,-2.5625907003166795,679
135,-2.7178543958116643,633
136,-1.4780057599935719,603
137,-2.1083776889487176,607
138,-2.142580766896336,630
139,-2.537852876605923,668
140,-1.4771937475310384,650
141,-4.045185971191914,697
142,-3.8019513153351796,717
143,-3.366602009271229,688
144,-3.414773407134547,666
145,-3.588304086918049,665
146,-2.896727938794037,676
147,-3.7246451516480583,689
148,-1.9648560630866387,676
149,-3.074108440742098,705
150,-1.8197702032529344,638
151,-2.6536939958215426,628
152,-2.772241232921139,640
153,-2.3929388230162894,655
154,-2.943322272086344,678
155,-2.8405813799071744,703
156,-3.6681575763128977,751
157,-4.266747029567927,758
158,-3.512142437980233,721
159,-4.48034574869284,747
160,-4.673754280762768,773
161,-3.41246476139449,715
162,-2.7952149247625733,670
163,-2.7920618331088094,698
164,-3.4425196080521676,733
165,-2.2958300043618767,729
166,-4.419623637797554,722
167,-2.164219846292221,662
168,-3.2654086588152067,687
169,-2.739801605522751,675
170,-2.5996324077912965,691
171,-2.2368440246526347,655
172,-1.4054549421566707,679
173,-1.8750292717422412,619
174,-1.5176589492930292,649
175,-1.6480155708077289,667
176,-3.47949272035836,679
177,-3.027125297939138,637
178,-2.1860636709380388,621
179,-2.30248456397601,664
180,-3.404142321378771,677
181,-2.2291906791956047,655
182,-2.9923046588213706,678
183,-2.8735682809797614,693
184,-2.6260393523287546,695
185,-3.261610142546404,727
186,-3.8083012136926686,701
187,-3.638496423047436,693
188,-3.9500658123067747,744
189,-2.677775633837266,716
190,-2.7967433092941203,671
191,-3.082369361695765,675
192,-3.5384544136882363,700
193,-2.7734567734355413,693
194,-2.8242417696966067,685
195,-3.2392610683182648,718
196,-2.2430942826359397,696
197,-2.538524794073304,689
198,-2.9148583630438853,703
199,-2.6058916947914184,677
