Generation,Ave_Fitness,Std_Fitness,Ave_Threshold,Std_Threhold
0,10.638273165508762,1.8504057091215385,0.9717665947412543,0.9997939247294964
1,10.659656929244585,1.9522203985091766,1.20216810119907,1.16261473128537
2,10.803334003568034,2.0919382570747644,1.6901593824282457,1.0949488139112613
3,10.75268827571034,2.0450726380779907,1.9671404006740951,0.9657409873286744
4,11.427512095117828,1.8866539241198965,1.993941501641689,0.9700230552656455
5,11.280680125575422,1.9365411771058243,2.3282976318722426,0.8806997881748811
6,11.12115740809727,1.9452113530655852,2.3645481549419034,0.784130020601559
7,11.672804300162683,2.2420459441060108,2.653454737360673,0.6603708894759663
8,11.69597585696849,1.9898994742347038,2.73768213201046,0.5592488036614237
9,11.738606000984158,1.9480750750917735,2.789701807836911,0.5908223737811131
10,11.530826400747436,1.5933864109577895,2.847421622353951,0.537210928640322
11,11.735653088752812,1.9229302870634872,2.9576061355100696,0.43373654094455544
12,11.630423112407309,1.7614212842092067,2.899915606101085,0.5071439430027462
13,11.925226566970093,2.1679822863162013,2.8861019817946687,0.5410849182697387
14,11.832166344367334,2.0809362921082584,3.144957542793316,0.3226551898419952
15,11.858373285333887,2.081778281773895,3.2005702503445055,0.27393014880416544
16,11.987044215785462,1.816966378782993,3.30848389998585,0.16884492033105297
17,11.909732724322321,1.9771091212387084,3.278811315019522,0.16061693712346778
18,11.929893137039672,1.9996741086400966,3.2613931937717218,0.1899603396422746
19,11.931594352605625,1.7512196738731816,3.356069254798434,0.20705283290804488
20,12.05370521845826,1.9078188827764233,3.348880142331711,0.21131174611849507
21,11.882332422212198,2.152720227799335,3.3716366097864086,0.256251008953617
22,11.697788503102878,1.825161659362042,3.4688596170996133,0.3049223975549208
23,12.092002640798935,1.8836624309093097,3.4909231101751113,0.2582556507991531
24,12.196609208882908,1.8794262014870706,3.458071990021612,0.29019469514093804
25,11.945868432468297,1.8703918491047278,3.4141057999604616,0.3122342253925318
26,12.052791300503367,1.864765472623533,3.4408639512233283,0.2720822633451807
27,12.02135008255073,1.9357280332928921,3.4277349405514195,0.26301599695846284
28,11.663136043188087,1.9353225632716973,3.480755075471405,0.24950241082701272
29,12.044167484489213,1.9677105392566274,3.5309918728420975,0.2425484009199211
30,12.207603098004157,1.9053020508595082,3.5595448059377164,0.31051115125010065
31,11.93608106714833,1.8381620958586282,3.6052260486936065,0.3221774056334069
32,11.92782309377769,2.0704901187788582,3.616717486976455,0.3186193321472868
33,12.313940458325401,2.050255162381371,3.634660034232707,0.25609657160571675
34,12.688298202363677,1.88918027149694,3.590804005196491,0.20271997599485872
35,11.952459507494252,1.861568176085527,3.6089016732088846,0.2421047564647452
36,12.121863353681874,1.8753124269520327,3.652638327551149,0.2645861537522024
37,12.13434514722998,1.8638793060530912,3.7084341590319214,0.3242845255189085
38,12.301310440876016,1.7892153021281831,3.778136387884832,0.2851023182973271
39,12.131278536134884,1.9266815006074332,3.7984556453585747,0.2921490688168898
40,12.100006255649454,2.046794605873839,3.9613618141355893,0.2551167708824668
41,12.392629825137282,1.9331484438682114,3.948146421304934,0.2804372205614186
42,12.503279641175142,2.017402774698361,4.006663977212844,0.2676625770463632
43,11.905223199764093,1.8932348061504347,4.092307557167248,0.28212515223940465
44,12.373518455855072,2.346217311875541,4.10015692429081,0.25066629663571083
45,12.531480214383778,1.892591341741404,4.101397565566402,0.27344658729755517
46,12.729808911483879,1.9119971280694268,4.091485393029089,0.3144090701266544
47,12.433656486823256,1.8179248065275906,4.106671389046392,0.27614439356226433
48,12.204870222739993,1.9403758227566499,4.116332200599589,0.3143341105045206
49,12.738015486809193,1.941587055135978,4.140132287032661,0.3143631707823846
50,12.443416141560418,1.8520142512438016,4.156981723905036,0.3006983091844926
51,12.233826297502487,1.7557710492708274,4.193556717634639,0.29022570454908536
52,12.248554001302125,1.8698608284282678,4.207454598999021,0.3083620523051301
53,12.297115284742993,2.0507984473159233,4.2232043412818445,0.2870223482094508
54,12.718463095111046,1.9244073254221805,4.16950295116254,0.3093231589425509
55,12.3310747537619,1.868231228830318,4.125121906398676,0.39541216620892516
56,12.735026836270753,1.8604975696964539,4.183397542878817,0.3649709377479606
57,12.810288608279262,1.8877207902591149,4.2073657094263615,0.3371602918545209
58,12.421721035487238,1.879739068980608,4.217592917521964,0.33778712788281184
59,12.559294254232148,2.06555387064999,4.2184194834380095,0.3661850999710032
60,12.695504471395157,1.7181460823458945,4.285511202719185,0.36495068179454554
61,12.77485862972941,2.0006915354583854,4.374393226625465,0.33329206484892987
62,12.59434838888023,2.020948145671524,4.460642448632706,0.2764285958648511
63,12.743510812092048,1.9915399122454862,4.5455063049108375,0.25008477968431825
